#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin
107 3.72704 10.997 14.7878 2.19066 8.80636 3.90269 4.99671e+09 1.28486e+09 1.58369e+08 1.43032e+06 5566.16 735643 128783 1.38839 2.03934e+13 6.83655e+12 0 0 169447 179402 0.0402464 0.0426108 0.00365976 0.00288149 11.75
108 3.90269 10.8891 13.8457 2.10504 8.78405 4.08662 5.42421e+09 1.34878e+09 1.79068e+08 1.63435e+06 5532.01 732632 147379 1.38441 1.96848e+13 6.59902e+12 0 0 183939 185381 0.0398445 0.0401567 0.00365912 0.00290031 11.75
109 4.08662 10.7806 12.9362 2.01923 8.76135 4.27921 5.88593e+09 1.41426e+09 2.02416e+08 1.86712e+06 5496.71 729511 168636 1.38028 1.89689e+13 6.35901e+12 0 0 199638 191130 0.03944 0.0377592 0.00365843 0.00291889 11.75
110 4.27921 10.6717 12.06 1.9334 8.73827 4.48088 6.38432e+09 1.4812e+09 2.28738e+08 2.13259e+06 5460.21 726279 192934 1.376 1.82467e+13 6.11692e+12 0 0 216643 196600 0.0390336 0.0354224 0.00365768 0.00293717 11.75
111 4.48088 10.5626 11.2176 1.84771 8.71487 4.69206 6.92196e+09 1.54946e+09 2.58399e+08 2.4353e+06 5422.51 722932 220700 1.37156 1.75196e+13 5.87315e+12 0 0 235065 201736 0.0386261 0.0331495 0.00365688 0.00295514 11.75
112 4.69206 10.4535 10.4094 1.76236 8.69119 4.91319 7.50159e+09 1.61892e+09 2.91803e+08 2.78035e+06 5383.59 719468 252427 1.36695 1.67887e+13 5.62814e+12 0 0 255022 206484 0.0382182 0.0309443 0.00365601 0.00297274 11.75
113 4.91319 10.3448 9.63561 1.6775 8.66727 5.14474 8.12607e+09 1.68942e+09 3.29403e+08 3.17357e+06 5343.42 715885 288669 1.36218 1.60556e+13 5.38237e+12 0 0 276645 210788 0.0378108 0.0288097 0.00365507 0.00298992 11.75
114 5.14474 10.2365 8.89654 1.59332 8.64318 5.38721 8.79843e+09 1.76079e+09 3.717e+08 3.62155e+06 5301.99 712179 330063 1.35724 1.53217e+13 5.13634e+12 0 0 300077 214590 0.0374047 0.0267488 0.00365405 0.00300665 11.75
115 5.38721 10.129 8.19223 1.51001 8.61897 5.6411 9.52185e+09 1.83286e+09 4.19251e+08 4.13175e+06 5259.28 708350 377332 1.35213 1.45885e+13 4.89057e+12 0 0 325475 217835 0.0370008 0.024764 0.00365296 0.00302287 11.75
116 5.6411 10.0225 7.52269 1.42776 8.59471 5.90696 1.02997e+10 1.90541e+09 4.72675e+08 4.71264e+06 5215.29 704394 422764 1.37403 1.38579e+13 4.64563e+12 0 0 353010 220467 0.0366 0.0228579 0.00365179 0.00303852 11.75
117 5.90696 9.9172 6.88778 1.34673 8.57047 6.18534 1.11354e+10 1.97825e+09 5.32658e+08 5.3738e+06 5170 700310 486529 1.35893 1.31314e+13 4.40208e+12 0 0 382870 222430 0.0362031 0.0210323 0.00365053 0.00305356 11.75
118 6.18534 9.81344 6.28728 1.26713 8.54632 6.47685 1.20326e+10 2.05116e+09 5.99958e+08 6.12607e+06 5123.39 696096 559961 1.34343 1.24109e+13 4.16054e+12 0 0 415263 223673 0.035811 0.0192888 0.00364918 0.00306792 11.75
119 6.47685 9.71145 5.72086 1.18912 8.52233 6.78209 1.29951e+10 2.1239e+09 6.75414e+08 6.98171e+06 5075.48 691749 644533 1.32754 1.16981e+13 3.9216e+12 0 0 450416 224147 0.0354248 0.0176289 0.00364773 0.00308152 11.75
120 6.78209 9.61148 5.18809 1.11288 8.4986 7.10172 1.40269e+10 2.19623e+09 7.59954e+08 7.95459e+06 5026.24 687268 741948 1.31125 1.0995e+13 3.68591e+12 0 0 488580 223808 0.0350452 0.0160535 0.00364618 0.00309429 11.75
121 7.10172 9.51379 4.68844 1.03858 8.47522 7.43642 1.51321e+10 2.2679e+09 8.546e+08 9.06037e+06 4975.69 682652 854171 1.29457 1.03035e+13 3.45408e+12 0 0 530031 222616 0.0346733 0.014563 0.00364453 0.00310614 11.75
122 7.43642 9.41864 4.22128 0.966372 8.45227 7.78689 1.63149e+10 2.33865e+09 9.60478e+08 1.03167e+07 4923.81 677898 983463 1.27749 9.62542e+12 3.22676e+12 0 0 575075 220539 0.0343098 0.0131577 0.00364276 0.00311698 11.75
123 7.78689 9.32628 3.78588 0.896421 8.42986 8.15387 1.75798e+10 2.40823e+09 1.07883e+09 1.17437e+07 4870.62 673007 1.13245e+06 1.26003 8.96265e+12 3.00458e+12 0 0 624049 217550 0.0339557 0.0118373 0.00364086 0.00312669 11.75
124 8.15387 9.23697 3.38142 0.828865 8.4081 8.53815 1.89313e+10 2.47637e+09 1.21102e+09 1.33636e+07 4816.12 667977 1.30413e+06 1.2422 8.31705e+12 2.78816e+12 0 0 677325 213631 0.0336117 0.0106013 0.00363882 0.00313515 11.75
125 8.53815 9.15094 3.00701 0.763834 8.38711 8.94054 2.0374e+10 2.54281e+09 1.35855e+09 1.52021e+07 4760.32 662808 1.502e+06 1.224 7.69041e+12 2.57809e+12 0 0 735313 208773 0.0332786 0.00944861 0.00363664 0.00314219 11.75
126 8.94054 9.06846 2.66167 0.701449 8.36701 9.36189 2.19128e+10 2.6073e+09 1.52306e+09 1.72876e+07 4703.23 657498 1.73008e+06 1.20544 7.08445e+12 2.37495e+12 0 0 798467 202978 0.0329572 0.00837803 0.00363427 0.00314766 11.75
127 9.36189 8.98977 2.34435 0.641815 8.34795 9.80311 2.35526e+10 2.66958e+09 1.70637e+09 1.96524e+07 4644.87 652048 1.99303e+06 1.18652 6.50079e+12 2.17928e+12 0 0 867289 196257 0.0326481 0.00738784 0.00363169 0.00315134 11.75
128 9.80311 8.91512 2.05395 0.585024 8.33009 10.2651 2.52984e+10 2.7294e+09 1.91046e+09 2.23326e+07 4585.26 646457 2.2962e+06 1.16727 5.9409e+12 1.99159e+12 0 0 942333 188632 0.0323518 0.00647604 0.00362887 0.00315297 11.75
129 10.2651 8.84476 1.7893 0.531151 8.31361 10.7489 2.71554e+10 2.78655e+09 2.1375e+09 2.53692e+07 4524.42 640726 2.64579e+06 1.14768 5.40616e+12 1.81233e+12 0 0 1.02421e+06 180139 0.0320688 0.00564029 0.00362573 0.00315224 11.75
130 10.7489 8.779 1.54917 0.480257 8.29874 11.2555 2.91287e+10 2.8408e+09 2.38989e+09 2.88078e+07 4462.38 634855 3.04898e+06 1.12779 4.89773e+12 1.64188e+12 0 0 1.11359e+06 170822 0.0317995 0.00487795 0.00362222 0.00314875 11.75
131 11.2555 8.71813 1.3323 0.432387 8.28574 11.7859 3.12237e+10 2.89196e+09 2.67025e+09 3.26999e+07 4399.17 628846 3.48604e+06 1.11649 4.41663e+12 1.4806e+12 0 0 1.21122e+06 160738 0.0315441 0.00418611 0.00361822 0.00314201 11.75
132 11.7859 8.66259 1.13738 0.387571 8.27502 12.3414 3.34456e+10 2.93985e+09 2.98147e+09 3.71033e+07 4334.82 622698 4.02616e+06 1.09369 3.9637e+12 1.32876e+12 0 0 1.31792e+06 149951 0.0313027 0.00356157 0.00361355 0.00313138 11.75
133 12.3414 8.61307 0.963069 0.345836 8.26723 12.923 3.57999e+10 2.9843e+09 3.32676e+09 4.20827e+07 4269.36 616414 4.65089e+06 1.07064 3.53962e+12 1.1866e+12 0 0 1.43456e+06 138536 0.031075 0.00300094 0.00360789 0.00311602 11.75
134 12.923 8.57097 0.807994 0.30722 8.26375 13.5321 3.8292e+10 3.0252e+09 3.70968e+09 4.77108e+07 4202.85 609995 5.37357e+06 1.04736 3.14507e+12 1.05433e+12 0 0 1.5621e+06 126577 0.0308604 0.00250063 0.00360057 0.00309486 11.75
135 13.5321 8.53931 0.670759 0.271798 8.26751 14.1698 4.09273e+10 3.06243e+09 4.13434e+09 5.40688e+07 4135.32 603443 6.20976e+06 1.02388 2.78081e+12 9.3222e+11 0 0 1.70151e+06 114162 0.030657 0.0020569 0.0035901 0.00306653 11.75
136 14.1698 8.52414 0.549923 0.239711 8.28443 14.8376 4.37111e+10 3.0959e+09 4.60569e+09 6.12479e+07 4066.81 596760 7.17757e+06 1.00021 2.4479e+12 8.20618e+11 0 0 1.85373e+06 101382 0.0304607 0.00166593 0.00357347 0.00302938 11.75
137 14.8376 8.5361 0.443991 0.211141 8.32496 15.5369 4.66488e+10 3.12552e+09 5.12996e+09 6.93499e+07 3997.39 589949 8.2979e+06 0.976392 2.14765e+12 7.19964e+11 0 0 2.0195e+06 88336.9 0.0302647 0.00132384 0.0035455 0.00298169 11.75
138 15.5369 8.59093 0.351413 0.186246 8.40468 16.2691 4.97458e+10 3.15124e+09 5.71546e+09 7.84887e+07 3927.1 583013 9.59513e+06 0.952439 1.88118e+12 6.30634e+11 0 0 2.19925e+06 75123.7 0.0300585 0.00102676 0.00349886 0.00292182 11.75
139 16.2691 8.70763 0.270606 0.165024 8.54261 17.0358 5.30072e+10 3.17295e+09 6.37341e+09 8.87914e+07 3856.01 575955 1.10975e+07 0.928385 1.6487e+12 5.52699e+11 0 0 2.39307e+06 61841.9 0.0298297 0.000770861 0.0034257 0.00284864 11.75
140 17.0358 8.90392 0.200004 0.147216 8.7567 17.8387 5.64382e+10 3.19054e+09 7.11858e+09 1.004e+08 3784.16 568779 1.28378e+07 0.904262 1.44867e+12 4.85644e+11 0 0 2.60094e+06 48586.2 0.0295681 0.00055234 0.0033208 0.00276165 11.75
141 17.8387 9.18991 0.138152 0.13227 9.05764 18.6794 6.00438e+10 3.20386e+09 7.96957e+09 1.13473e+08 3711.63 561487 1.48228e+07 0.881964 1.27736e+12 4.28216e+11 0 0 2.82313e+06 35444.3 0.0292701 0.000367485 0.00318502 0.00266001 11.75
142 18.6794 9.56242 0.0836886 0.119423 9.44299 19.5598 6.3829e+10 3.21271e+09 8.9482e+09 1.28187e+08 3638.48 554085 1.68391e+07 0.873809 1.12908e+12 3.78504e+11 0 0 3.06081e+06 22492.4 0.0289421 0.000212681 0.00302665 0.00254134 11.75
143 19.5598 10.0015 0.0351442 0.107338 9.89416 20.4816 6.77984e+10 3.21679e+09 1.00781e+10 1.44739e+08 3564.77 546577 1.9124e+07 0.865503 1.00386e+12 3.36529e+11 0 0 3.31619e+06 9797.78 0.0285978 8.44931e-05 0.00285936 0.00240418 11.75
144 20.4816 9.87806 0.00359557 0 9.87806 21.4469 7.19566e+10 3.21725e+09 1.13069e+10 1.63348e+08 3490.58 538966 2.17124e+07 0.857047 0 0 0 0 3.43356e+06 0 0.0270046 0 0.0027338 0 11.75
145 21.4469 7.79546 0 0 7.79546 22.4576 7.6308e+10 3.21725e+09 1.23693e+10 1.84257e+08 3415.97 531259 2.46435e+07 0.848451 0 0 0 0 2.98386e+06 0 0.0214028 0 0.00274555 0 11.75
146 22.4576 6.09344 0 0 6.09344 23.516 8.08568e+10 3.21725e+09 1.32791e+10 2.07737e+08 3341.02 523460 2.79618e+07 0.839712 0 0 0 0 2.56797e+06 0 0.016799 0 0.0027569 0 11.75
147 23.516 4.71566 0 0 4.71566 24.6243 8.56068e+10 3.21725e+09 1.40503e+10 2.34088e+08 3265.81 515574 3.1717e+07 0.830835 0 0 0 0 2.18773e+06 0 0.0130523 0 0.00276787 0 11.75
148 24.6243 3.61145 0 0 3.61145 25.7848 9.05617e+10 3.21725e+09 1.46973e+10 2.63645e+08 3190.41 507608 3.59651e+07 0.821828 0 0 0 0 1.84413e+06 0 0.0100342 0 0.00277845 0 11.75
149 25.7848 2.7357 0 0 2.7357 27 9.57249e+10 3.21725e+09 1.52341e+10 2.96778e+08 3114.9 499566 4.03127e+07 0.821896 0 0 0 0 1.53735e+06 0 0.00762898 0 0.00278867 0 11.75
150 27 2.04874 0 0 2.04874 28.2725 1.011e+11 3.21725e+09 1.56744e+10 3.33897e+08 3039.35 491455 4.50887e+07 0.823243 0 0 0 0 1.26685e+06 0 0.00573347 0 0.00279854 0 11.75
151 28.2725 1.51602 0 0 1.51602 29.6049 1.06689e+11 3.21725e+09 1.60312e+10 3.75457e+08 2963.84 483281 5.03979e+07 0.824627 0 0 0 0 1.03138e+06 0 0.00425707 0 0.00280806 0 11.75
152 29.6049 1.10786 0 0 1.10786 31.0001 1.12495e+11 3.21725e+09 1.63168e+10 4.21959e+08 2888.44 475050 5.62959e+07 0.826043 0 0 0 0 829117 0 0.00312111 0 0.00281725 0 11.75
153 31.0001 0.799048 0 0 0.799048 32.4611 1.1852e+11 3.21725e+09 1.65424e+10 4.73962e+08 2813.24 466769 6.28427e+07 0.827499 0 0 0 0 657763 0 0.0022582 0 0.00282612 0 11.75
154 32.4611 0.568472 0 0 0.568472 33.991 1.24766e+11 3.21725e+09 1.67181e+10 5.32078e+08 2738.31 458443 7.0105e+07 0.828991 0 0 0 0 514658 0 0.00161143 0 0.00283467 0 11.75
155 33.991 0.398675 0 0 0.398675 35.5929 1.31235e+11 3.21725e+09 1.6853e+10 5.96987e+08 2663.73 450080 7.81549e+07 0.830517 0 0 0 0 396910 0 0.0011334 0 0.00284293 0 11.75
156 35.5929 0.275432 0 0 0.275432 37.2704 1.37927e+11 3.21725e+09 1.69551e+10 6.69437e+08 2589.56 441686 8.68751e+07 0.833961 0 0 0 0 301511 0 0.000785229 0 0.0028509 0 11.75
157 37.2704 0.187325 0 0 0.187325 39.0269 1.44845e+11 3.21725e+09 1.70311e+10 7.50255e+08 2515.88 433268 9.63505e+07 0.838787 0 0 0 0 225452 0 0.000535484 0 0.00285859 0 11.75
158 39.0269 0.125328 0 0 0.125328 40.8662 1.51988e+11 3.21725e+09 1.70868e+10 8.40349e+08 2442.77 424833 1.06778e+08 0.843751 0 0 0 0 165818 0 0.00035919 0 0.00286601 0 11.75
159 40.8662 0.0824216 0 0 0.0824216 42.7921 1.59357e+11 3.21725e+09 1.71269e+10 9.40722e+08 2370.28 416386 1.18246e+08 0.848847 0 0 0 0 119870 0 0.000236812 0 0.00287317 0 11.75
160 42.7921 0.0532395 0 0 0.0532395 44.8088 1.66952e+11 3.21725e+09 1.71552e+10 1.05247e+09 2298.49 407936 1.30844e+08 0.854088 0 0 0 0 85103.1 0 0.000153334 0 0.00288008 0 11.75
161 44.8088 0.0337493 0 0 0.0337493 46.9206 1.74772e+11 3.21725e+09 1.71749e+10 1.17682e+09 2227.46 399487 1.44676e+08 0.859467 0 0 0 0 59289.9 0 9.74258e-05 0 0.00288675 0 11.75
162 46.9206 0.0209777 0 0 0.0209777 49.1319 1.82817e+11 3.21725e+09 1.71882e+10 1.31508e+09 2157.25 391048 1.61572e+08 0.855753 0 0 0 0 40498.5 0 6.06921e-05 0 0.00289318 0 11.75
163 49.1319 0.0127737 0 0 0.0127737 51.4474 1.91086e+11 3.21725e+09 1.71971e+10 1.46873e+09 2087.91 382624 1.80725e+08 0.85018 0 0 0 0 27097.4 0 3.70358e-05 0 0.00289938 0 11.75
164 51.4474 0.00761251 0 0 0.00761251 53.8721 1.99578e+11 3.21725e+09 1.72029e+10 1.63937e+09 2019.52 374221 2.02044e+08 0.844534 0 0 0 0 17743.3 0 2.21171e-05 0 0.00290537 0 11.75
165 53.8721 0.00443569 0 0 0.00443569 56.411 2.08291e+11 3.21725e+09 1.72066e+10 1.82874e+09 1952.11 365847 2.25762e+08 0.838818 0 0 0 0 11358.7 0 1.29129e-05 0 0.00291113 0 11.75
166 56.411 0.00252442 0 0 0.00252442 59.0696 2.17223e+11 3.21725e+09 1.72089e+10 2.03878e+09 1885.73 357506 2.52135e+08 0.833034 0 0 0 0 7101.66 0 7.36298e-06 0 0.0029167 0 11.75
167 59.0696 0.00140171 0 0 0.00140171 61.8534 2.26372e+11 3.21725e+09 1.72103e+10 2.27158e+09 1820.44 349206 2.88708e+08 0.806366 0 0 0 0 4331.64 0 4.09586e-06 0 0.00292206 0 11.75
168 61.8534 0.000758487 0 0 0.000758487 64.7685 2.35737e+11 3.21725e+09 1.72112e+10 2.52945e+09 1756.27 340951 3.34669e+08 0.770535 0 0 0 0 2574.6 0 2.22026e-06 0 0.00292722 0 11.75
169 64.7685 0.000399499 0 0 0.000399499 67.8209 2.45314e+11 3.21725e+09 1.72117e+10 2.81491e+09 1693.27 332747 3.88012e+08 0.735692 0 0 0 0 1489.41 0 1.17141e-06 0 0.00293219 0 11.75
170 67.8209 0.000204556 0 0 0.000204556 71.0172 2.551e+11 3.21725e+09 1.72119e+10 3.1307e+09 1631.46 324600 4.49936e+08 0.701846 0 0 0 0 837.57 0 6.00778e-07 0 0.00293698 0 11.75
171 71.0172 0.000101688 0 0 0.000101688 74.3642 2.65094e+11 3.21725e+09 1.72121e+10 3.47981e+09 1570.89 316515 5.0559e+08 0.669003 0 0 0 0 457.256 0 2.99125e-07 0 0.00294159 0 11.75
172 74.3642 4.90104e-05 0 0 4.90104e-05 77.8689 2.75291e+11 3.21725e+09 1.72121e+10 3.8655e+09 1511.58 308497 5.33437e+08 0.615469 0 0 0 0 242.009 0 1.44386e-07 0 0.00294602 0 11.75
173 77.8689 2.28686e-05 0 0 2.28686e-05 81.5387 2.85689e+11 3.21725e+09 1.72122e+10 4.29134e+09 1453.55 300550 5.62449e+08 0.564684 0 0 0 0 123.997 0 6.7469e-08 0 0.00295029 0 11.75
174 81.5387 1.0315e-05 0 0 1.0315e-05 85.3815 2.96284e+11 3.21725e+09 1.72122e+10 4.76119e+09 1396.83 292680 5.92648e+08 0.517343 0 0 0 0 61.4103 0 3.04744e-08 0 0.00295439 0 11.75
175 85.3815 4.49038e-06 0 0 4.49038e-06 89.4054 3.07071e+11 3.21725e+09 1.72122e+10 5.27926e+09 1341.44 284891 6.24056e+08 0.473278 0 0 0 0 29.3518 0 1.3284e-08 0 0.00295832 0 11.75
176 89.4054 1.88349e-06 0 0 1.88349e-06 93.6189 3.18049e+11 3.21725e+09 1.72122e+10 5.85012e+09 1287.39 277186 6.56693e+08 0.42661 0 0 0 0 13.5167 0 5.5791e-09 0 0.0029621 0 11.75
177 93.6189 7.59897e-07 0 0 7.59897e-07 98.0311 3.29212e+11 3.21725e+09 1.72122e+10 6.47872e+09 1234.7 269569 6.90577e+08 0.380558 0 0 0 0 5.98678 0 2.25365e-09 0 0.00296573 0 11.75
178 98.0311 2.94349e-07 0 0 2.94349e-07 102.651 3.40558e+11 3.21725e+09 1.72122e+10 7.17044e+09 1183.36 262045 7.25722e+08 0.338855 0 0 0 0 2.54572 0 8.73985e-10 0 0.00296922 0 11.75
179 102.651 1.09259e-07 0 0 1.09259e-07 107.489 3.52081e+11 3.21725e+09 1.72122e+10 7.93112e+09 1133.4 254616 7.62141e+08 0.301166 0 0 0 0 1.03727 0 3.24778e-10 0 0.00297256 0 11.75
180 107.489 3.87853e-08 0 0 3.87853e-08 112.555 3.63778e+11 3.21725e+09 1.72122e+10 8.76705e+09 1084.81 247286 7.99845e+08 0.273293 0 0 0 0 0.404177 0 1.15416e-10 0 0.00297576 0 11.75
181 112.555 1.31396e-08 0 0 1.31396e-08 117.859 3.75644e+11 3.21725e+09 1.72122e+10 9.68505e+09 1037.59 240057 8.38841e+08 0.256784 0 0 0 0 0.150292 0 3.91407e-11 0 0.00297883 0 11.75
182 117.859 4.23885e-09 0 0 4.23885e-09 123.414 3.87677e+11 3.21725e+09 1.72122e+10 1.06925e+10 991.749 232933 8.79131e+08 0.241039 0 0 0 0 0.0532145 0 1.26393e-11 0 0.00298178 0 11.75
183 123.414 1.29916e-09 0 0 1.29916e-09 129.23 3.9987e+11 3.21725e+09 1.72122e+10 1.17973e+10 947.27 225916 9.20717e+08 0.226041 0 0 0 0 0.0179001 0 3.87747e-12 0 0.0029846 0 11.75
184 129.23 3.77379e-10 0 0 3.77379e-10 135.321 4.12221e+11 3.21725e+09 1.72122e+10 1.30081e+10 904.151 219007 9.63592e+08 0.22223 0 0 0 0 0.00570643 0 1.12735e-12 0 0.00298731 0 11.75
185 135.321 1.03633e-10 0 0 1.03633e-10 141.698 4.24724e+11 3.21725e+09 1.72122e+10 1.4334e+10 862.383 212209 1.00775e+09 0.220138 0 0 0 0 0.00171973 0 3.09851e-13 0 0.0029899 0 11.75
186 141.698 2.68329e-11 0 0 2.68329e-11 148.376 4.37376e+11 3.21725e+09 1.72122e+10 1.57849e+10 821.953 205524 1.05317e+09 0.218034 0 0 0 0 0.000488644 0 8.02946e-14 0 0.00299239 0 11.75
187 148.376 6.53265e-12 0 0 6.53265e-12 155.369 4.50173e+11 3.21725e+09 1.72122e+10 1.73716e+10 782.849 198952 1.09984e+09 0.214793 0 0 0 0 0.000130545 0 1.95638e-14 0 0.00299477 0 11.75
188 155.369 1.49107e-12 0 0 1.49107e-12 162.691 4.6311e+11 3.21725e+09 1.72122e+10 1.91055e+10 745.056 192497 1.14773e+09 0.221266 0 0 0 0 3.26965e-05 0 4.46884e-15 0 0.00299706 0 11.75
189 162.691 3.18108e-13 0 0 3.18108e-13 170.358 4.76183e+11 3.21725e+09 1.72122e+10 2.09986e+10 708.557 186157 1.19681e+09 0.228035 0 0 0 0 7.65413e-06 0 9.5409e-16 0 0.00299926 0 11.75
190 170.358 6.32319e-14 0 0 6.32319e-14 178.387 4.89388e+11 3.21725e+09 1.72122e+10 2.30642e+10 673.333 179935 1.24704e+09 0.23512 0 0 0 0 1.66941e-06 0 1.89782e-16 0 0.00300137 0 11.75
191 178.387 1.16717e-14 0 0 1.16717e-14 186.794 5.02721e+11 3.21725e+09 1.72122e+10 2.53162e+10 639.364 173832 1.29838e+09 0.241629 0 0 0 0 3.38107e-07 0 3.50548e-17 0 0.0030034 0 11.75
192 186.794 1.99367e-15 0 0 1.99367e-15 195.598 5.16178e+11 3.21725e+09 1.72122e+10 2.77694e+10 606.63 167847 1.35075e+09 0.251123 0 0 0 0 6.33659e-08 0 5.99169e-18 0 0.00300535 0 11.75
193 195.598 3.13984e-16 0 0 3.13984e-16 204.816 5.29755e+11 3.21725e+09 1.72122e+10 3.04398e+10 575.109 161981 1.40411e+09 0.261145 0 0 0 0 1.09492e-08 0 9.44223e-19 0 0.00300723 0 11.75
194 204.816 4.54186e-17 0 0 4.54186e-17 214.469 5.43448e+11 3.21725e+09 1.72122e+10 3.3344e+10 544.776 156234 1.45838e+09 0.27173 0 0 0 0 1.73768e-09 0 1.36667e-19 0 0.00300904 0 11.75
195 214.469 6.01028e-18 0 0 6.01028e-18 224.576 5.57253e+11 3.21725e+09 1.72122e+10 3.3344e+10 0 0 0 0 0 0 0 0 2.52279e-10 0 1.80957e-20 0 0.00301079 0 11.75
196 224.576 7.24548e-19 0 0 7.24548e-19 235.16 5.61167e+11 3.21725e+09 1.72122e+10 3.3344e+10 0 0 0 0 0 0 0 0 3.33654e-11 0 2.18268e-21 0 0.00301247 0 11.75
197 235.16 7.92222e-20 0 0 7.92222e-20 246.243 5.61167e+11 3.21725e+09 1.72122e+10 3.3344e+10 0 0 0 0 0 0 0 0 4.00231e-12 0 2.38783e-22 0 0.0030141 0 11.75
198 246.243 7.82054e-21 0 0 7.82054e-21 257.848 5.61167e+11 3.21725e+09 1.72122e+10 3.3344e+10 0 0 0 0 0 0 0 0 4.33438e-13 0 2.35842e-23 0 0.00301567 0 11.75
199 257.848 6.93662e-22 0 0 6.93662e-22 270 5.61167e+11 3.21725e+09 1.72122e+10 3.3344e+10 0 0 0 0 0 0 0 0 4.21752e-14 0 2.09291e-24 0 0.00301719 0 11.75
0 0.027 15.5657 257.492 8.95421 6.6115 0.0282725 373191 56894.6 61.2875 0.894107 9445.22 1.53628e+06 0.484698 1.84467 7.13282e+13 1.53399e+13 0 0 21.4959 181.513 0.0972858 0.821486 0.00625001 0.00319033 12
1 0.0282725 15.5634 257.493 8.95202 6.61137 0.0296049 409169 119278 128.644 1.02654 9444.83 1.53624e+06 0.0717943 1.84468 7.13142e+13 1.53369e+13 0 0 23.5663 198.907 0.0972712 0.821001 0.00625 0.00318844 12
2 0.0296049 15.5609 257.227 8.94972 6.61122 0.0310001 448613 187610 202.678 1.1786 9444.43 1.53619e+06 0.0824272 1.84468 7.12996e+13 1.53338e+13 0 0 25.8358 217.963 0.0972559 0.820494 0.00625 0.00318976 12
3 0.0310001 15.5584 256.949 8.94732 6.61107 0.0324611 491859 262454 284.06 1.35317 9444.01 1.53615e+06 0.0946343 1.84469 7.12842e+13 1.53305e+13 0 0 28.3238 238.837 0.0972399 0.819964 0.00625 0.00319115 12
4 0.0324611 15.5557 256.659 8.9448 6.61091 0.033991 539271 344425 373.529 1.55359 9443.57 1.5361e+06 0.108649 1.84469 7.12682e+13 1.5327e+13 0 0 31.0511 261.702 0.0972232 0.819409 0.00625 0.0031926 12
5 0.033991 15.5529 256.355 8.94217 6.61074 0.0355929 591251 434199 471.901 1.7837 9443.11 1.53605e+06 0.12474 1.8447 7.12514e+13 1.53234e+13 0 0 34.0407 286.747 0.0972056 0.818829 0.00624999 0.00319412 12
6 0.0355929 15.55 256.038 8.93941 6.61057 0.0372704 648239 532512 580.075 2.04788 9442.62 1.536e+06 0.143212 1.84471 7.12338e+13 1.53196e+13 0 0 37.3178 314.179 0.0971873 0.818222 0.00624999 0.00319571 12
7 0.0372704 15.5469 255.707 8.93653 6.61039 0.0390269 710717 640170 699.043 2.35119 9442.12 1.53594e+06 0.16442 1.84471 7.12154e+13 1.53157e+13 0 0 40.91 344.224 0.097168 0.817588 0.00624999 0.00319736 12
8 0.0390269 15.5437 255.361 8.93351 6.6102 0.0408662 779214 758056 829.899 2.69942 9441.59 1.53589e+06 0.188769 1.84472 7.11962e+13 1.53115e+13 0 0 44.8477 377.128 0.0971479 0.816924 0.00624999 0.00319909 12
9 0.0408662 15.5403 255 8.93034 6.61 0.0427921 854308 887133 973.85 3.09921 9441.03 1.53583e+06 0.216722 1.84473 7.1176e+13 1.53072e+13 0 0 49.1638 413.161 0.0971268 0.81623 0.00624998 0.0032009 12
10 0.0427921 15.5368 254.624 8.92703 6.60979 0.0448088 936635 1.02845e+06 1132.23 3.55821 9440.45 1.53576e+06 0.248814 1.84473 7.11549e+13 1.53027e+13 0 0 53.8948 452.62 0.0971048 0.815505 0.00624998 0.00320279 12
11 0.0448088 15.5331 254.23 8.92357 6.60957 0.0469206 1.02689e+06 1.18317e+06 1306.51 4.08517 9439.84 1.5357e+06 0.285657 1.84474 7.11328e+13 1.52979e+13 0 0 59.0805 495.826 0.0970817 0.814747 0.00624998 0.00320476 12
12 0.0469206 15.5293 253.819 8.91994 6.60934 0.0491319 1.12584e+06 1.35254e+06 1498.32 4.69016 9439.21 1.53563e+06 0.327954 1.84475 7.11097e+13 1.52929e+13 0 0 64.7643 543.133 0.0970576 0.813954 0.00624997 0.00320683 12
13 0.0491319 15.5252 253.39 8.91615 6.6091 0.0514474 1.23431e+06 1.53793e+06 1709.45 5.38474 9438.54 1.53556e+06 0.376513 1.84476 7.10855e+13 1.52877e+13 0 0 70.9942 594.927 0.0970323 0.813124 0.00624997 0.00320899 12
14 0.0514474 15.521 252.943 8.91218 6.60884 0.0538721 1.35323e+06 1.74085e+06 1941.89 6.18216 9437.84 1.53548e+06 0.432262 1.84477 7.10601e+13 1.52823e+13 0 0 77.8223 651.629 0.0970058 0.812258 0.00624996 0.00321123 12
15 0.0538721 15.5166 252.475 8.90802 6.60858 0.056411 1.4836e+06 1.96294e+06 2197.83 7.09765 9437.11 1.5354e+06 0.496262 1.84477 7.10336e+13 1.52766e+13 0 0 85.3061 713.701 0.0969781 0.811352 0.00624996 0.00321359 12
