#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin
148 24.6243 3.7518e-09 0 0 3.7518e-09 25.7848 6.22148e+09 0 3.26104e+08 2.34603e+06 11.7249 32619.7 2751.24 39.4816 0 0 0 0 0 0 0 0 0 0 10
149 25.7848 1.46582e-09 0 0 1.46582e-09 27 6.41093e+09 0 3.26104e+08 2.45935e+06 10.6534 32190.9 2705.69 41.8818 0 0 0 0 0 0 0 0 0 0 10
150 27 5.49982e-10 0 0 5.49982e-10 28.2725 6.60266e+09 0 3.26104e+08 2.5776e+06 9.68202 31772.6 2660.98 44.4365 0 0 0 0 0 0 0 0 0 0 10
151 28.2725 1.97796e-10 0 0 1.97796e-10 29.6049 6.7966e+09 0 3.26104e+08 2.70101e+06 8.80156 31365.2 2616.36 47.1712 0 0 0 0 0 0 0 0 0 0 10
152 29.6049 6.8049e-11 0 0 6.8049e-11 31.0001 6.99268e+09 0 3.26104e+08 2.82987e+06 8.00366 30969.5 2572.19 50.0957 0 0 0 0 0 0 0 0 0 0 10
153 31.0001 2.23487e-11 0 0 2.23487e-11 32.4611 7.19084e+09 0 3.26104e+08 2.96445e+06 7.28069 30586 2528.92 53.2173 0 0 0 0 0 0 0 0 0 0 10
154 32.4611 6.9913e-12 0 0 6.9913e-12 33.991 7.39103e+09 0 3.26104e+08 3.10507e+06 6.62568 30215.4 2486.55 56.5522 0 0 0 0 0 0 0 0 0 0 10
155 33.991 2.07847e-12 0 0 2.07847e-12 35.5929 7.59317e+09 0 3.26104e+08 3.25207e+06 6.0323 29858.2 2445.06 60.1185 0 0 0 0 0 0 0 0 0 0 10
156 35.5929 5.85823e-13 0 0 5.85823e-13 37.2704 7.7972e+09 0 3.26104e+08 3.4058e+06 5.49477 29514.9 2404.47 63.936 0 0 0 0 0 0 0 0 0 0 10
157 37.2704 1.56147e-13 0 0 1.56147e-13 39.0269 8.00308e+09 0 3.26104e+08 3.56666e+06 5.00784 29186.1 2364.78 68.0261 0 0 0 0 0 0 0 0 0 0 10
158 39.0269 3.92555e-14 0 0 3.92555e-14 40.8662 8.21073e+09 0 3.26104e+08 3.7351e+06 4.56673 28872.1 2325.95 72.4137 0 0 0 0 0 0 0 0 0 0 10
159 40.8662 9.2826e-15 0 0 9.2826e-15 42.7921 8.42009e+09 0 3.26104e+08 3.91156e+06 4.16711 28573.6 2288.02 77.1242 0 0 0 0 0 0 0 0 0 0 10
160 42.7921 2.05867e-15 0 0 2.05867e-15 44.8088 8.63112e+09 0 3.26104e+08 4.09656e+06 3.80503 28290.9 2250.96 82.1875 0 0 0 0 0 0 0 0 0 0 10
161 44.8088 4.2691e-16 0 0 4.2691e-16 46.9206 8.84376e+09 0 3.26104e+08 4.29065e+06 3.47693 28024.6 2214.21 87.658 0 0 0 0 0 0 0 0 0 0 10
162 46.9206 8.25171e-17 0 0 8.25171e-17 49.1319 9.05794e+09 0 3.26104e+08 4.49444e+06 3.17955 27774.9 2178.03 93.566 0 0 0 0 0 0 0 0 0 0 10
163 49.1319 1.48172e-17 0 0 1.48172e-17 51.4474 9.27362e+09 0 3.26104e+08 4.70858e+06 2.90997 27542.3 2142.77 99.9373 0 0 0 0 0 0 0 0 0 0 10
164 51.4474 2.46318e-18 0 0 2.46318e-18 53.8721 9.49074e+09 0 3.26104e+08 4.9338e+06 2.66552 27327.3 2108.45 106.815 0 0 0 0 0 0 0 0 0 0 10
165 53.8721 3.77703e-19 0 0 3.77703e-19 56.411 9.70925e+09 0 3.26104e+08 5.17087e+06 2.4438 27130.1 2075.05 114.249 0 0 0 0 0 0 0 0 0 0 10
166 56.411 5.32199e-20 0 0 5.32199e-20 59.0696 9.92911e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
167 59.0696 6.8633e-21 0 0 6.8633e-21 61.8534 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
168 61.8534 8.06698e-22 0 0 8.06698e-22 64.7685 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
169 64.7685 8.6041e-23 0 0 8.6041e-23 67.8209 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
170 67.8209 8.2894e-24 0 0 8.2894e-24 71.0172 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
171 71.0172 7.17921e-25 0 0 7.17921e-25 74.3642 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
172 74.3642 5.56133e-26 0 0 5.56133e-26 77.8689 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
173 77.8689 3.83301e-27 0 0 3.83301e-27 81.5387 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
174 81.5387 2.33755e-28 0 0 2.33755e-28 85.3815 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
175 85.3815 1.25408e-29 0 0 1.25408e-29 89.4054 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
176 89.4054 5.88306e-31 0 0 5.88306e-31 93.6189 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
177 93.6189 2.39792e-32 0 0 2.39792e-32 98.0311 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
178 98.0311 8.43588e-34 0 0 8.43588e-34 102.651 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
179 102.651 2.54369e-35 0 0 2.54369e-35 107.489 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
180 107.489 6.52626e-37 0 0 6.52626e-37 112.555 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
181 112.555 1.41387e-38 0 0 1.41387e-38 117.859 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
182 117.859 2.56581e-40 0 0 2.56581e-40 123.414 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
183 123.414 3.86778e-42 0 0 3.86778e-42 129.23 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
184 129.23 4.80073e-44 0 0 4.80073e-44 135.321 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
185 135.321 4.86144e-46 0 0 4.86144e-46 141.698 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
186 141.698 3.97784e-48 0 0 3.97784e-48 148.376 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
187 148.376 2.60359e-50 0 0 2.60359e-50 155.369 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
188 155.369 1.34881e-52 0 0 1.34881e-52 162.691 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
189 162.691 5.46983e-55 0 0 5.46983e-55 170.358 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
190 170.358 1.71636e-57 0 0 1.71636e-57 178.387 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
191 178.387 4.11701e-60 0 0 4.11701e-60 186.794 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
192 186.794 7.45377e-63 0 0 7.45377e-63 195.598 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
193 195.598 1.0051e-65 0 0 1.0051e-65 204.816 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
194 204.816 9.9548e-69 0 0 9.9548e-69 214.469 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
195 214.469 7.1368e-72 0 0 7.1368e-72 224.576 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
196 224.576 3.64744e-75 0 0 3.64744e-75 235.16 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
197 235.16 1.30778e-78 0 0 1.30778e-78 246.243 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
198 246.243 3.23494e-82 0 0 3.23494e-82 257.848 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
199 257.848 5.42454e-86 0 0 5.42454e-86 270 9.98918e+09 0 3.26104e+08 5.17087e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10
0 0.027 663.507 0 0 663.507 0.0282725 152693 0 146599 14.4681 150476 9862.58 202.049 0.071607 0 0 0 0 0 0 0 0 0 0 10.25
1 0.0282725 660.089 0 0 660.089 0.0296049 167367 0 306514 16.5046 145235 10132.8 36.1338 0.0563604 0 0 0 0 0 0 0 0 0 0 10.25
2 0.0296049 656.542 0 0 656.542 0.0310001 183447 0 480914 18.7612 140164 10409.7 69.7219 0.0323656 0 0 0 0 0 0 0 0 0 0 10.25
3 0.0310001 652.862 0 0 652.862 0.0324611 201069 0 671069 21.2614 135257 10693.5 134.317 0.0186141 0 0 0 0 0 0 0 0 0 0 10.25
4 0.0324611 649.046 0 0 649.046 0.033991 220379 0 878350 24.0313 130508 10984.3 258.33 0.0107221 0 0 0 0 0 0 0 0 0 0 10.25
5 0.033991 645.091 0 0 645.091 0.0355929 241540 0 1.10424e+06 27.0995 125914 11282.2 479.209 0.00640269 0 0 0 0 0 0 0 0 0 0 10.25
6 0.0355929 640.992 0 0 640.992 0.0372704 264728 0 1.35036e+06 30.4979 121468 11587.4 777.358 0.00437177 0 0 0 0 0 0 0 0 0 0 10.25
7 0.0372704 636.747 0 0 636.747 0.0390269 290135 0 1.61843e+06 34.2617 117167 11900.1 1259.38 0.00298858 0 0 0 0 0 0 0 0 0 0 10.25
8 0.0390269 632.352 0 0 632.352 0.0408662 317974 0 1.91034e+06 38.4296 113006 12220.3 2037.5 0.00204559 0 0 0 0 0 0 0 0 0 0 10.25
9 0.0408662 627.804 0 0 627.804 0.0427921 348477 0 2.2281e+06 43.0445 108981 12548.2 3291.88 0.00140192 0 0 0 0 0 0 0 0 0 0 10.25
10 0.0427921 623.101 0 0 623.101 0.0448088 381896 0 2.57392e+06 48.1539 105087 12883.9 3871.26 0.00116528 0 0 0 0 0 0 0 0 0 0 10.25
11 0.0448088 618.238 0 0 618.238 0.0469206 418511 0 2.95014e+06 53.8099 101321 13227.5 4092.62 0.000995868 0 0 0 0 0 0 0 0 0 0 10.25
12 0.0469206 613.213 0 0 613.213 0.0491319 458624 0 3.3593e+06 60.0705 97678 13579.3 4326.13 0.00085168 0 0 0 0 0 0 0 0 0 0 10.25
13 0.0491319 608.024 0 0 608.024 0.0514474 502568 0 3.80414e+06 66.9993 94154.7 13939.3 4572.4 0.000728887 0 0 0 0 0 0 0 0 0 0 10.25
14 0.0514474 602.668 0 0 602.668 0.0538721 550707 0 4.2876e+06 74.6667 90747.2 14307.6 4832.1 0.000681327 0 0 0 0 0 0 0 0 0 0 10.25
15 0.0538721 597.142 0 0 597.142 0.056411 603439 0 4.81284e+06 83.1504 87452 14684.5 5105.9 0.000697313 0 0 0 0 0 0 0 0 0 0 10.25
16 0.056411 591.445 0 0 591.445 0.0590696 661201 0 5.38327e+06 92.5361 84265.6 15070 5394.52 0.000713799 0 0 0 0 0 0 0 0 0 0 10.25
17 0.0590696 585.575 0 0 585.575 0.0618534 724468 0 6.00252e+06 102.918 81184.6 15464.2 5698.7 0.000730806 0 0 0 0 0 0 0 0 0 0 10.25
18 0.0618534 579.529 0 0 579.529 0.0647685 793762 0 6.6745e+06 114.401 78205.6 15867.4 6019.22 0.000750878 0 0 0 0 0 0 0 0 0 0 10.25
19 0.0647685 573.307 0 0 573.307 0.0678209 869654 0 7.4034e+06 127.1 75325.5 16279.5 6356.89 0.000828431 0 0 0 0 0 0 0 0 0 0 10.25
20 0.0678209 566.908 0 0 566.908 0.0710172 952766 0 8.19371e+06 141.141 72541.3 16700.8 6712.56 0.000913913 0 0 0 0 0 0 0 0 0 0 10.25
21 0.0710172 560.33 0 0 560.33 0.0743642 1.04378e+06 0 9.05021e+06 156.664 69849.9 17131.3 7087.1 0.00100813 0 0 0 0 0 0 0 0 0 0 10.25
22 0.0743642 553.574 0 0 553.574 0.0778689 1.14344e+06 0 9.97801e+06 173.823 67248.4 17571.2 7481.43 0.00111197 0 0 0 0 0 0 0 0 0 0 10.25
23 0.0778689 546.639 0 0 546.639 0.0815387 1.25257e+06 0 1.09826e+07 192.788 64734 18020.5 7896.51 0.00124308 0 0 0 0 0 0 0 0 0 0 10.25
24 0.0815387 539.525 0 0 539.525 0.0853815 1.37205e+06 0 1.20697e+07 213.745 62304 18479.5 8333.33 0.00140641 0 0 0 0 0 0 0 0 0 0 10.25
25 0.0853815 532.234 0 0 532.234 0.0894054 1.50286e+06 0 1.32457e+07 236.9 59955.7 18948.1 8792.92 0.00159088 0 0 0 0 0 0 0 0 0 0 10.25
26 0.0894054 524.766 0 0 524.766 0.0936189 1.64606e+06 0 1.4517e+07 262.48 57686.5 19426.5 9276.35 0.00179917 0 0 0 0 0 0 0 0 0 0 10.25
27 0.0936189 517.124 0 0 517.124 0.0980311 1.80281e+06 0 1.58906e+07 290.732 55494.1 19914.9 9784.74 0.00203432 0 0 0 0 0 0 0 0 0 0 10.25
28 0.0980311 509.308 0 0 509.308 0.102651 1.97439e+06 0 1.7374e+07 321.933 53375.9 20413.1 10319.3 0.00228469 0 0 0 0 0 0 0 0 0 0 10.25
29 0.102651 501.322 0 0 501.322 0.107489 2.16217e+06 0 1.8975e+07 356.383 51329.7 20921.5 10881.1 0.002564 0 0 0 0 0 0 0 0 0 0 10.25
30 0.107489 493.168 0 0 493.168 0.112555 2.36768e+06 0 2.0702e+07 394.413 49353.2 21439.9 11471.4 0.00287691 0 0 0 0 0 0 0 0 0 0 10.25
31 0.112555 484.85 0 0 484.85 0.117859 2.59257e+06 0 2.25636e+07 436.389 47444.1 21968.5 12091.6 0.00322738 0 0 0 0 0 0 0 0 0 0 10.25
32 0.117859 476.371 0 0 476.371 0.123414 2.83864e+06 0 2.45691e+07 482.71 45600.5 22507.4 12743 0.00361599 0 0 0 0 0 0 0 0 0 0 10.25
33 0.123414 467.737 0 0 467.737 0.12923 3.10786e+06 0 2.67282e+07 533.818 43820.1 23056.6 12664.6 0.0040355 0 0 0 0 0 0 0 0 0 0 10.25
34 0.12923 458.952 0 0 458.952 0.135321 3.40238e+06 0 2.90512e+07 590.196 42101 23616.1 12520.4 0.00450287 0 0 0 0 0 0 0 0 0 0 10.25
35 0.135321 450.022 0 0 450.022 0.141698 3.72454e+06 0 3.15487e+07 652.375 40441.3 24185.9 12377.7 0.00502344 0 0 0 0 0 0 0 0 0 0 10.25
36 0.141698 440.953 0 0 440.953 0.148376 4.0769e+06 0 3.4232e+07 720.937 38839.1 24766.2 12236.5 0.0056031 0 0 0 0 0 0 0 0 0 0 10.25
37 0.148376 431.75 0 0 431.75 0.155369 4.46225e+06 0 3.71128e+07 796.522 37292.6 25356.8 12119.4 0.00623673 0 0 0 0 0 0 0 0 0 0 10.25
38 0.155369 422.423 0 0 422.423 0.162691 4.88362e+06 0 4.02033e+07 879.832 35800 25957.8 12036.7 0.00692135 0 0 0 0 0 0 0 0 0 0 10.25
39 0.162691 412.977 0 0 412.977 0.170358 5.34432e+06 0 4.35161e+07 971.637 34359.6 26569.2 11954.1 0.00767976 0 0 0 0 0 0 0 0 0 0 10.25
40 0.170358 403.422 0 0 403.422 0.178387 5.84796e+06 0 4.70645e+07 1072.78 32969.8 27190.9 11871.5 0.00851974 0 0 0 0 0 0 0 0 0 0 10.25
41 0.178387 393.765 0 0 393.765 0.186794 6.39846e+06 0 5.08621e+07 1184.18 31628.9 27822.9 11788.9 0.00944987 0 0 0 0 0 0 0 0 0 0 10.25
42 0.186794 384.016 0 0 384.016 0.195598 7.0001e+06 0 5.4923e+07 1306.86 30335.4 28465.1 11701.2 0.0104842 0 0 0 0 0 0 0 0 0 0 10.25
43 0.195598 374.186 0 0 374.186 0.204816 7.65754e+06 0 5.92617e+07 1441.92 29087.8 29117.5 11607 0.0116361 0 0 0 0 0 0 0 0 0 0 10.25
44 0.204816 364.283 0 0 364.283 0.214469 8.37584e+06 0 6.38931e+07 1590.58 27884.7 29779.9 11513 0.012912 0 0 0 0 0 0 0 0 0 0 10.25
45 0.214469 354.318 0 0 354.318 0.224576 9.16049e+06 0 6.88324e+07 1754.15 26724.5 30452.2 11419.3 0.0143247 0 0 0 0 0 0 0 0 0 0 10.25
46 0.224576 344.303 0 0 344.303 0.23516 1.00175e+07 0 7.40951e+07 1934.11 25606 31134.4 11325.9 0.0158886 0 0 0 0 0 0 0 0 0 0 10.25
47 0.23516 334.248 0 0 334.248 0.246243 1.09534e+07 0 7.96971e+07 2132.02 24527.9 31826.3 11230.2 0.0176233 0 0 0 0 0 0 0 0 0 0 10.25
48 0.246243 324.166 0 0 324.166 0.257848 1.19751e+07 0 8.56542e+07 2349.63 23488.7 32527.6 11128.8 0.0195536 0 0 0 0 0 0 0 0 0 0 10.25
49 0.257848 314.069 0 0 314.069 0.27 1.30905e+07 0 9.19826e+07 2588.82 22487.4 33238.2 11027.8 0.0216902 0 0 0 0 0 0 0 0 0 0 10.25
50 0.27 303.969 0 0 303.969 0.282725 1.43078e+07 0 9.86984e+07 2851.67 21522.6 33958 10927.4 0.0240544 0 0 0 0 0 0 0 0 0 0 10.25
51 0.282725 293.879 0 0 293.879 0.296049 1.56361e+07 0 1.05818e+08 3140.44 20593.2 34686.6 10827.3 0.0266697 0 0 0 0 0 0 0 0 0 0 10.25
52 0.296049 283.812 0 0 283.812 0.310001 1.70852e+07 0 1.13356e+08 3457.57 19698 35423.7 10727.7 0.0295618 0 0 0 0 0 0 0 0 0 0 10.25
53 0.310001 273.78 0 0 273.78 0.324611 1.86656e+07 0 1.2133e+08 3805.75 18836.1 36169.2 10708.7 0.0325138 0 0 0 0 0 0 0 0 0 0 10.25
54 0.324611 263.798 0 0 263.798 0.33991 2.0389e+07 0 1.29754e+08 4187.9 18006.2 36922.7 10695.2 0.0357314 0 0 0 0 0 0 0 0 0 0 10.25
55 0.33991 253.877 0 0 253.877 0.355929 2.22677e+07 0 1.38644e+08 4607.21 17207.4 37683.9 10680.3 0.0392598 0 0 0 0 0 0 0 0 0 0 10.25
56 0.355929 244.033 0 0 244.033 0.372704 2.43153e+07 0 1.48013e+08 5067.12 16438.6 38452.3 10664 0.0431282 0 0 0 0 0 0 0 0 0 0 10.25
57 0.372704 234.277 0 0 234.277 0.390269 2.65463e+07 0 1.57876e+08 5571.42 15698.9 39227.7 10646.2 0.0473684 0 0 0 0 0 0 0 0 0 0 10.25
58 0.390269 224.623 0 0 224.623 0.408662 2.89765e+07 0 1.68244e+08 6124.18 14987.4 40009.5 10690.8 0.051705 0 0 0 0 0 0 0 0 0 0 10.25
59 0.408662 215.084 0 0 215.084 0.427921 3.1623e+07 0 1.7913e+08 6729.87 14303.1 40797.3 10922.6 0.055452 0 0 0 0 0 0 0 0 0 0 10.25
60 0.427921 205.673 0 0 205.673 0.448088 3.4504e+07 0 1.90544e+08 7393.29 13645.1 41590.7 11154.7 0.0594751 0 0 0 0 0 0 0 0 0 0 10.25
61 0.448088 196.403 0 0 196.403 0.469206 3.76395e+07 0 2.02495e+08 8119.7 13012.6 42389.2 11386.6 0.0637948 0 0 0 0 0 0 0 0 0 0 10.25
62 0.469206 187.285 0 0 187.285 0.491319 4.10508e+07 0 2.1499e+08 8914.76 12404.7 43192.1 11618.1 0.0684335 0 0 0 0 0 0 0 0 0 0 10.25
63 0.491319 178.331 0 0 178.331 0.514474 4.47609e+07 0 2.28036e+08 9784.64 11820.7 43998.9 11848.8 0.0734154 0 0 0 0 0 0 0 0 0 0 10.25
64 0.514474 169.553 0 0 169.553 0.538721 4.87946e+07 0 2.41637e+08 10736 11259.8 44809.1 12146.9 0.0783215 0 0 0 0 0 0 0 0 0 0 10.25
65 0.538721 160.962 0 0 160.962 0.56411 5.31785e+07 0 2.55793e+08 11776.1 10721.1 45621.9 12783.2 0.0813613 0 0 0 0 0 0 0 0 0 0 10.25
66 0.56411 152.568 0 0 152.568 0.590696 5.79412e+07 0 2.70506e+08 12912.6 10204.1 46436.7 13439.5 0.0845677 0 0 0 0 0 0 0 0 0 0 10.25
67 0.590696 144.38 0 0 144.38 0.618534 6.31136e+07 0 2.85773e+08 14154.1 9707.81 47252.7 14115.2 0.0879531 0 0 0 0 0 0 0 0 0 0 10.25
68 0.618534 136.407 0 0 136.407 0.647685 6.87284e+07 0 3.01588e+08 15509.6 9231.73 48069.3 14809.4 0.0915292 0 0 0 0 0 0 0 0 0 0 10.25
69 0.647685 128.658 0 0 128.658 0.678209 7.48211e+07 0 3.17944e+08 16988.9 8775.13 48885.7 15521.5 0.0953096 0 0 0 0 0 0 0 0 0 0 10.25
70 0.678209 121.141 0 0 121.141 0.710172 8.14295e+07 0 3.3483e+08 18602.7 8337.36 49701 16250.1 0.0993089 0 0 0 0 0 0 0 0 0 0 10.25
71 0.710172 113.862 0 0 113.862 0.743642 8.85939e+07 0 3.52232e+08 20362.3 7917.79 50514.4 17210.5 0.102241 0 0 0 0 0 0 0 0 0 0 10.25
72 0.743642 106.826 0 0 106.826 0.778689 9.63576e+07 0 3.70134e+08 22280.1 7515.8 51325.1 18444.5 0.103974 0 0 0 0 0 0 0 0 0 0 10.25
73 0.778689 100.04 0 0 100.04 0.815387 1.04767e+08 0 3.88516e+08 24369.1 7130.8 52132.1 19734.1 0.105861 0 0 0 0 0 0 0 0 0 0 10.25
74 0.815387 93.5062 0 0 93.5062 0.853815 1.1387e+08 0 4.07354e+08 26643.7 6762.21 52934.5 21077.9 0.107914 0 0 0 0 0 0 0 0 0 0 10.25
75 0.853815 87.2293 0 0 87.2293 0.894054 1.2372e+08 0 4.26624e+08 29119.1 6409.47 53731.3 22474.2 0.110142 0 0 0 0 0 0 0 0 0 0 10.25
76 0.894054 81.2113 0 0 81.2113 0.936189 1.34372e+08 0 4.46295e+08 31811.6 6072.03 54521.6 23920.3 0.112559 0 0 0 0 0 0 0 0 0 0 10.25
77 0.936189 75.4536 0 0 75.4536 0.980311 1.45886e+08 0 4.66334e+08 34738.6 5749.36 55304.3 25413.5 0.115178 0 0 0 0 0 0 0 0 0 0 10.25
78 0.980311 69.9569 0 0 69.9569 1.02651 1.58324e+08 0 4.86706e+08 37919.1 5440.95 56078.4 26950.1 0.118013 0 0 0 0 0 0 0 0 0 0 10.25
79 1.02651 64.7208 0 0 64.7208 1.07489 1.71752e+08 0 5.0737e+08 41373 5146.3 56842.9 28595.5 0.120785 0 0 0 0 0 0 0 0 0 0 10.25
80 1.07489 59.7442 0 0 59.7442 1.12555 1.8624e+08 0 5.28286e+08 45121.8 4864.92 57596.6 30299.6 0.123724 0 0 0 0 0 0 0 0 0 0 10.25
81 1.12555 55.0251 0 0 55.0251 1.17859 2.01862e+08 0 5.49409e+08 49188.4 4596.35 58338.4 32039.9 0.126922 0 0 0 0 0 0 0 0 0 0 10.25
82 1.17859 50.5607 0 0 50.5607 1.23414 2.18697e+08 0 5.70689e+08 53597.1 4340.12 59067.3 33809.8 0.130399 0 0 0 0 0 0 0 0 0 0 10.25
83 1.23414 46.3473 0 0 46.3473 1.2923 2.36826e+08 0 5.92078e+08 58374.1 4095.78 59782 35602.3 0.134176 0 0 0 0 0 0 0 0 0 0 10.25
84 1.2923 42.3806 0 0 42.3806 1.35321 2.56337e+08 0 6.13523e+08 63547 3862.92 60481.5 37409.3 0.138277 0 0 0 0 0 0 0 0 0 0 10.25
85 1.35321 38.6555 0 0 38.6555 1.41698 2.77318e+08 0 6.34969e+08 69145.1 3641.09 61164.6 39222.1 0.14273 0 0 0 0 0 0 0 0 0 0 10.25
86 1.41698 35.1662 0 0 35.1662 1.48376 2.99866e+08 0 6.56362e+08 75199.9 3429.91 61830.2 41031.5 0.147564 0 0 0 0 0 0 0 0 0 0 10.25
87 1.48376 31.9065 0 0 31.9065 1.55369 3.24079e+08 0 6.77643e+08 81744.4 3228.96 62477.1 42827.4 0.152812 0 0 0 0 0 0 0 0 0 0 10.25
88 1.55369 28.8694 0 0 28.8694 1.62691 3.50061e+08 0 6.98757e+08 88813.9 3037.87 63104.2 44587.8 0.158551 0 0 0 0 0 0 0 0 0 0 10.25
89 1.62691 26.0475 0 0 26.0475 1.70358 3.7792e+08 0 7.19643e+08 96445.4 2856.25 63710.3 45458.7 0.167878 0 0 0 0 0 0 0 0 0 0 10.25
90 1.70358 23.433 0 0 23.433 1.78387 4.07767e+08 0 7.40246e+08 104678 2683.74 64294.3 46277.1 0.177906 0 0 0 0 0 0 0 0 0 0 10.25
91 1.78387 21.0177 0 0 21.0177 1.86794 4.39719e+08 0 7.60507e+08 113554 2519.98 64855.1 47038.1 0.188696 0 0 0 0 0 0 0 0 0 0 10.25
92 1.86794 18.793 0 0 18.793 1.95598 4.73896e+08 0 7.80371e+08 123117 2364.64 65391.7 47737.9 0.200317 0 0 0 0 0 0 0 0 0 0 10.25
93 1.95598 16.7503 0 0 16.7503 2.04816 5.10423e+08 0 7.99783e+08 133413 2217.37 65902.9 48372.2 0.212842 0 0 0 0 0 0 0 0 0 0 10.25
94 2.04816 14.8805 0 0 14.8805 2.14469 5.49426e+08 0 8.18691e+08 144490 2077.84 66387.7 48937.2 0.226354 0 0 0 0 0 0 0 0 0 0 10.25
95 2.14469 13.1745 0 0 13.1745 2.24576 5.91038e+08 0 8.37046e+08 156399 1945.75 66845.2 49429.5 0.240944 0 0 0 0 0 0 0 0 0 0 10.25
96 2.24576 11.6233 0 0 11.6233 2.3516 6.35393e+08 0 8.54801e+08 169195 1820.78 67274.4 49845.8 0.25671 0 0 0 0 0 0 0 0 0 0 10.25
97 2.3516 10.2175 0 0 10.2175 2.46243 6.82629e+08 0 8.71914e+08 182934 1702.62 67674.4 50183.4 0.273762 0 0 0 0 0 0 0 0 0 0 10.25
98 2.46243 8.94813 0 0 8.94813 2.57848 7.32886e+08 0 8.88346e+08 197673 1591 68044.4 50439.9 0.292221 0 0 0 0 0 0 0 0 0 0 10.25
99 2.57848 7.80612 0 0 7.80612 2.7 7.86309e+08 0 9.04063e+08 213476 1485.62 68383.5 50613.2 0.312219 0 0 0 0 0 0 0 0 0 0 10.25
