#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
113 4.91319 0.499766 73.4852 6.95962e-05 0.499696 5.14474 1.15684e+10 2.31608e+10 3.74904e+07 7.36714e+06 12579.2 2.7298e+06 83593.7 11.0738 2.2162e+09 1.92621e+08 0 0 386915 1.11362e+07 0.0528821 1.52205 0.105814 0.0207124 12.25 1.85652
114 5.14474 0.508988 65.3319 4.35329e-05 0.508945 5.38721 1.25783e+10 2.36849e+10 4.15738e+07 8.42448e+06 12514.1 2.72037e+06 95382.6 11.0853 1.45616e+09 1.26562e+08 0 0 422568 1.08405e+07 0.0526732 1.35127 0.103486 0.0206832 12.25 1.94402
115 5.38721 0.520007 57.8687 1.29064e-05 0.519994 5.6411 1.36715e+10 2.4194e+10 4.6148e+07 9.63193e+06 12446.6 2.71058e+06 108806 11.0973 5.78271e+08 5.02604e+07 0 0 461193 1.05163e+07 0.0524295 1.19552 0.100825 0.0206591 12.25 2.03564
116 5.6411 0.531986 51.088 0 0.531986 5.90696 1.48545e+10 2.46867e+10 5.1279e+07 1.10105e+07 12376.7 2.70043e+06 124084 11.1098 0 0 0 0 503216 1.0165e+07 0.0521733 1.0539 0.0980727 0.0206291 12.25 2.13157
117 5.90696 0.544923 44.9481 0 0.544923 6.18534 1.61339e+10 2.51621e+10 5.70419e+07 1.2584e+07 12304.4 2.68989e+06 141469 11.1228 0 0 0 0 548918 9.78817e+06 0.051904 0.925539 0.0952502 0.0205913 12.25 2.23203
118 6.18534 0.558916 39.406 0 0.558916 6.47685 1.75168e+10 2.5619e+10 6.35231e+07 1.43797e+07 12229.5 2.67897e+06 161242 11.1364 0 0 0 0 598589 9.38774e+06 0.0516205 0.80957 0.0923582 0.0205443 12.25 2.33723
119 6.47685 0.574077 34.4199 0 0.574077 6.78209 1.90108e+10 2.60566e+10 7.08223e+07 1.64283e+07 12152.1 2.66765e+06 183725 11.1506 0 0 0 0 652544 8.96575e+06 0.051322 0.705148 0.0893991 0.0204867 12.25 2.44738
120 6.78209 0.590525 29.949 0 0.590525 7.10172 2.06237e+10 2.64742e+10 7.90551e+07 1.8765e+07 12072 2.65592e+06 209279 11.1653 0 0 0 0 711120 8.52444e+06 0.0510077 0.611448 0.086377 0.0204163 12.25 2.56272
121 7.10172 0.608383 25.9543 0 0.608383 7.43642 2.23641e+10 2.68709e+10 8.83551e+07 2.14294e+07 11989.3 2.64377e+06 238310 11.1807 0 0 0 0 774676 8.06622e+06 0.0506773 0.527672 0.0832985 0.0203308 12.25 2.68349
122 7.43642 0.627778 22.3979 0 0.627778 7.78689 2.42408e+10 2.72463e+10 9.88774e+07 2.44668e+07 11903.9 2.6312e+06 271279 11.1967 0 0 0 0 843604 7.59362e+06 0.0503306 0.453046 0.0801727 0.0202272 12.25 2.80996
123 7.78689 0.648835 19.2435 0 0.648835 8.15387 2.62632e+10 2.76e+10 1.10802e+08 2.79284e+07 11815.7 2.61819e+06 308702 11.2134 0 0 0 0 918325 7.10925e+06 0.0499677 0.386827 0.0770114 0.0201017 12.25 2.94239
124 8.15387 0.671657 16.4567 0 0.671657 8.53815 2.84412e+10 2.79316e+10 1.24337e+08 3.18723e+07 11724.7 2.60474e+06 351166 11.2307 0 0 0 0 999304 6.61577e+06 0.0495896 0.328302 0.0738318 0.0199494 12.25 3.08106
125 8.53815 0.696352 14.0046 0 0.696352 8.94054 3.07853e+10 2.82411e+10 1.39723e+08 3.63642e+07 11631 2.59083e+06 399327 11.2487 0 0 0 0 1.08705e+06 6.11586e+06 0.0491977 0.276791 0.0706505 0.0197643 12.25 3.22627
126 8.94054 0.723005 11.8561 0 0.723005 9.36189 3.33062e+10 2.85283e+10 1.5724e+08 4.14787e+07 11534.4 2.57646e+06 453921 11.2675 0 0 0 0 1.18216e+06 5.61215e+06 0.0487944 0.231645 0.0674883 0.019538 12.25 3.37832
127 9.36189 0.751744 9.98219 0 0.751744 9.80311 3.60155e+10 2.87935e+10 1.7721e+08 4.73004e+07 11434.9 2.56162e+06 515781 11.2871 0 0 0 0 1.28527e+06 5.10715e+06 0.0483826 0.192252 0.0643604 0.0192595 12.25 3.53753
128 9.80311 0.783071 8.35558 0 0.783071 10.2651 3.8925e+10 2.90369e+10 2.00019e+08 5.39247e+07 11332.5 2.54631e+06 585839 11.3074 0 0 0 0 1.39703e+06 4.6032e+06 0.0479623 0.158035 0.0612489 0.0189137 12.25 3.70425
129 10.2651 0.818545 6.95107 0 0.818545 10.7489 4.20473e+10 2.92589e+10 2.26161e+08 6.14597e+07 11227.2 2.53051e+06 665141 11.3285 0 0 0 0 1.51779e+06 4.10234e+06 0.047523 0.128447 0.0580579 0.0184788 12.25 3.87883
130 10.7489 0.861979 5.74732 0 0.861979 11.2555 4.53952e+10 2.94601e+10 2.56347e+08 7.00277e+07 11118.9 2.51422e+06 754858 11.3505 0 0 0 0 1.64701e+06 3.60609e+06 0.0470315 0.102975 0.0545622 0.017917 12.25 4.06163
131 11.2555 0.92112 4.77316 0.000547776 0.920572 11.7859 4.89823e+10 2.96434e+10 2.91716e+08 7.97667e+07 11007.8 2.49744e+06 859758 11.3276 1.24459e+10 1.08174e+09 0 0 1.78348e+06 3.11469e+06 0.0464475 0.0811164 0.050425 0.0169943 12.25 4.25305
132 11.7859 12.7505 4.4578e-05 0 12.7505 12.3414 5.28226e+10 2.96434e+10 8.28544e+08 9.08327e+07 10893.7 2.48015e+06 976227 11.3355 0 0 0 0 657210 0 0.0156098 0 0.00122425 0 12.25 4.45349
133 12.3414 10.4166 0 0 10.4166 12.923 5.69305e+10 2.96434e+10 1.30942e+09 1.03402e+08 10776.7 2.46236e+06 1.10802e+06 11.3436 0 0 0 0 589682 0 0.0127735 0 0.00122626 0 12.25 4.66338
134 12.923 8.45557 0 0 8.45557 13.5321 6.1321e+10 2.96434e+10 1.73743e+09 1.17672e+08 10656.8 2.44406e+06 1.25708e+06 11.3521 0 0 0 0 525590 0 0.0103834 0 0.001228 0 12.25 4.88316
135 13.5321 6.818 0 0 6.818 14.1698 6.60096e+10 2.96434e+10 2.11584e+09 1.33868e+08 10534 2.42525e+06 1.42559e+06 11.3609 0 0 0 0 465242 0 0.00838247 0 0.00122946 0 12.25 5.11329
136 14.1698 5.45944 0 0 5.45944 14.8376 7.1012e+10 2.96434e+10 2.44808e+09 1.52242e+08 10408.3 2.40592e+06 1.61597e+06 11.37 0 0 0 0 408876 0 0.0067187 0 0.00123066 0 12.25 5.35427
137 14.8376 4.33997 0 0 4.33997 15.5369 7.63445e+10 2.96434e+10 2.73768e+09 1.73077e+08 10279.8 2.38607e+06 1.83096e+06 11.3794 0 0 0 0 356665 0 0.00534508 0 0.00123159 0 12.25 5.60661
138 15.5369 3.42404 0 0 3.42404 16.2691 8.20238e+10 2.96434e+10 2.9882e+09 1.96694e+08 10148.5 2.36571e+06 2.07359e+06 11.3892 0 0 0 0 308712 0 0.00421937 0 0.00123228 0 12.25 5.87084
139 16.2691 2.68016 0 0 2.68016 17.0358 8.80667e+10 2.96434e+10 3.20321e+09 2.23451e+08 10014.4 2.34484e+06 2.34727e+06 11.3993 0 0 0 0 265052 0 0.00330388 0 0.00123272 0 12.25 6.14753
140 17.0358 2.08067 0 0 2.08067 17.8387 9.44906e+10 2.96434e+10 3.38624e+09 2.53753e+08 9877.71 2.32344e+06 2.65581e+06 11.4097 0 0 0 0 225656 0 0.00256532 0 0.00123293 0 12.25 6.43725
141 17.8387 1.60144 0 0 1.60144 18.6794 1.01313e+11 2.96434e+10 3.5407e+09 2.88054e+08 9738.36 2.30154e+06 3.00341e+06 11.4205 0 0 0 0 190436 0 0.00197443 0 0.00123291 0 12.25 6.74063
142 18.6794 1.22158 0 0 1.22158 19.5598 1.08551e+11 2.96434e+10 3.66989e+09 3.26862e+08 9596.46 2.27913e+06 3.39481e+06 11.4317 0 0 0 0 159249 0 0.00150581 0 0.00123268 0 12.25 7.05831
143 19.5598 0.92312 0 0 0.92312 20.4816 1.16224e+11 2.96434e+10 3.77693e+09 3.7075e+08 9452.09 2.25621e+06 3.83524e+06 11.4433 0 0 0 0 131904 0 0.0011375 0 0.00123224 0 12.25 7.39096
144 20.4816 0.690785 0 0 0.690785 21.4469 1.24348e+11 2.96434e+10 3.86476e+09 4.20357e+08 9305.34 2.2328e+06 4.35154e+06 11.4 0 0 0 0 108173 0 0.000850772 0 0.0012316 0 12.25 7.73928
145 21.4469 0.511664 0 0 0.511664 22.4576 1.32943e+11 2.96434e+10 3.9361e+09 4.76402e+08 9156.3 2.20889e+06 4.9215e+06 11.3878 0 0 0 0 87795.7 0 0.000629747 0 0.00123078 0 12.25 8.10402
146 22.4576 0.37496 0 0 0.37496 23.516 1.42025e+11 2.96434e+10 3.99341e+09 5.39687e+08 9005.07 2.1845e+06 5.56348e+06 11.3751 0 0 0 0 70489.2 0 0.000461122 0 0.00122979 0 12.25 8.48595
147 23.516 0.271728 0 0 0.271728 24.6243 1.51614e+11 2.96434e+10 4.03896e+09 6.11112e+08 8851.77 2.15964e+06 6.28618e+06 11.3621 0 0 0 0 55958.1 0 0.000333854 0 0.00122863 0 12.25 8.88588
148 24.6243 0.194631 0 0 0.194631 25.7848 1.61725e+11 2.96434e+10 4.07473e+09 6.91679e+08 8696.5 2.13431e+06 7.09929e+06 11.3487 0 0 0 0 43901.4 0 0.000238876 0 0.00122732 0 12.25 9.30466
149 25.7848 0.137718 0 0 0.137718 27 1.72378e+11 2.96434e+10 4.10248e+09 7.82512e+08 8539.41 2.10853e+06 8.01355e+06 11.3349 0 0 0 0 34020.6 0 0.000168825 0 0.00122587 0 12.25 9.74318
150 27 0.0962119 0 0 0.0962119 28.2725 1.8359e+11 2.96434e+10 4.12374e+09 8.84863e+08 8380.6 2.08231e+06 9.041e+06 11.3207 0 0 0 0 26026.6 0 0.000117791 0 0.00122428 0 12.25 10.2024
151 28.2725 0.0663241 0 0 0.0663241 29.6049 1.95376e+11 2.96434e+10 4.13981e+09 1.00013e+09 8220.23 2.05566e+06 1.0195e+07 11.3061 0 0 0 0 19645.1 0 8.10864e-05 0 0.00122258 0 12.25 10.6832
152 29.6049 0.0450874 0 0 0.0450874 31.0001 2.07755e+11 2.96434e+10 4.15179e+09 1.12987e+09 8058.44 2.0286e+06 1.14902e+07 11.2911 0 0 0 0 14621.5 0 5.50409e-05 0 0.00122076 0 12.25 11.1867
153 31.0001 0.0302066 0 0 0.0302066 32.4611 2.20741e+11 2.96434e+10 4.16058e+09 1.27581e+09 7895.37 2.00114e+06 1.29432e+07 11.2758 0 0 0 0 10723.9 0 3.6817e-05 0 0.00121884 0 12.25 11.7139
154 32.4611 0.0199306 0 0 0.0199306 33.991 2.3435e+11 2.96434e+10 4.16695e+09 1.43989e+09 7731.18 1.97329e+06 1.46789e+07 11.1781 0 0 0 0 7745.6 0 2.42521e-05 0 0.00121683 0 12.25 12.2659
155 33.991 0.0129421 0 0 0.0129421 35.5929 2.48597e+11 2.96434e+10 4.17148e+09 1.62426e+09 7566.03 1.94509e+06 1.66127e+07 11.098 0 0 0 0 5505.44 0 1.57212e-05 0 0.00121473 0 12.25 12.844
156 35.5929 0.00826491 0 0 0.00826491 37.2704 2.63496e+11 2.96434e+10 4.17466e+09 1.8313e+09 7400.07 1.91654e+06 1.87939e+07 11.0162 0 0 0 0 3848.11 0 1.00217e-05 0 0.00121256 0 12.25 13.4493
157 37.2704 0.00518661 0 0 0.00518661 39.0269 2.7906e+11 2.96434e+10 4.17684e+09 2.06366e+09 7233.47 1.88767e+06 2.12532e+07 10.933 0 0 0 0 2642.97 0 6.27748e-06 0 0.00121032 0 12.25 14.0832
158 39.0269 0.00319588 0 0 0.00319588 40.8662 2.95302e+11 2.96434e+10 4.17832e+09 2.32428e+09 7066.4 1.85849e+06 2.40248e+07 10.8481 0 0 0 0 1782.28 0 3.86073e-06 0 0.00120803 0 12.25 14.7469
159 40.8662 0.00193194 0 0 0.00193194 42.7921 3.12233e+11 2.96434e+10 4.17929e+09 2.61643e+09 6899.03 1.82903e+06 2.71468e+07 10.7618 0 0 0 0 1179.06 0 2.32932e-06 0 0.00120569 0 12.25 15.4419
160 42.7921 0.00114474 0 0 0.00114474 44.8088 3.29865e+11 2.96434e+10 4.17993e+09 2.94372e+09 6731.53 1.7993e+06 3.06622e+07 10.674 0 0 0 0 764.523 0 1.37748e-06 0 0.0012033 0 12.25 16.1696
161 44.8088 0.000664251 0 0 0.000664251 46.9206 3.48208e+11 2.96434e+10 4.18033e+09 3.31015e+09 6564.07 1.76933e+06 3.46978e+07 10.5605 0 0 0 0 485.445 0 7.97688e-07 0 0.00120088 0 12.25 16.9317
162 46.9206 0.000377089 0 0 0.000377089 49.1319 3.67269e+11 2.96434e+10 4.18058e+09 3.72014e+09 6396.81 1.73915e+06 3.88903e+07 10.5424 0 0 0 0 301.553 0 4.51916e-07 0 0.00119843 0 12.25 17.7297
163 49.1319 0.000209219 0 0 0.000209219 51.4474 3.87057e+11 2.96434e+10 4.18074e+09 4.1786e+09 6229.94 1.70877e+06 4.35638e+07 10.5238 0 0 0 0 183.074 0 2.50218e-07 0 0.00119596 0 12.25 18.5652
164 51.4474 0.00011333 0 0 0.00011333 53.8721 4.07579e+11 2.96434e+10 4.18083e+09 4.69093e+09 6063.63 1.67822e+06 4.87706e+07 10.5048 0 0 0 0 108.509 0 1.35256e-07 0 0.00119347 0 12.25 19.4402
165 53.8721 5.98677e-05 0 0 5.98677e-05 56.411 4.2884e+11 2.96434e+10 4.18088e+09 5.26309e+09 5898.03 1.64753e+06 5.45676e+07 10.4855 0 0 0 0 62.7191 0 7.13006e-08 0 0.00119097 0 12.25 20.3564
166 56.411 3.08061e-05 0 0 3.08061e-05 59.0696 4.50846e+11 2.96434e+10 4.18091e+09 5.90168e+09 5733.31 1.61671e+06 6.10174e+07 10.4657 0 0 0 0 35.3125 0 3.66118e-08 0 0.00118846 0 12.25 21.3157
167 59.0696 1.54223e-05 0 0 1.54223e-05 61.8534 4.73599e+11 2.96434e+10 4.18093e+09 6.61395e+09 5569.64 1.58579e+06 6.8189e+07 10.4455 0 0 0 0 19.3429 0 1.829e-08 0 0.00118595 0 12.25 22.3203
168 61.8534 7.50198e-06 0 0 7.50198e-06 64.7685 4.97102e+11 2.96434e+10 4.18094e+09 7.40788e+09 5407.17 1.5548e+06 7.56846e+07 10.4901 0 0 0 0 10.295 0 8.87812e-09 0 0.00118344 0 12.25 23.3723
169 64.7685 3.5411e-06 0 0 3.5411e-06 67.8209 5.21358e+11 2.96434e+10 4.18094e+09 8.29229e+09 5246.06 1.52376e+06 8.37997e+07 10.5537 0 0 0 0 5.31703 0 4.1818e-09 0 0.00118093 0 12.25 24.4738
170 67.8209 1.61968e-06 0 0 1.61968e-06 71.0172 5.46365e+11 2.96434e+10 4.18094e+09 9.27682e+09 5086.46 1.4927e+06 9.27131e+07 10.6192 0 0 0 0 2.66098 0 1.90869e-09 0 0.00117843 0 12.25 25.6272
171 71.0172 7.16827e-07 0 0 7.16827e-07 74.3642 5.72123e+11 2.96434e+10 4.18094e+09 1.03721e+10 4928.51 1.46163e+06 1.02495e+08 10.6863 0 0 0 0 1.28857 0 8.42951e-10 0 0.00117595 0 12.25 26.8349
172 74.3642 3.06499e-07 0 0 3.06499e-07 77.8689 5.98631e+11 2.96434e+10 4.18094e+09 1.15898e+10 4772.34 1.43059e+06 1.1322e+08 10.7554 0 0 0 0 0.602852 0 3.5967e-10 0 0.00117348 0 12.25 28.0996
173 77.8689 1.26409e-07 0 0 1.26409e-07 81.5387 6.25886e+11 2.96434e+10 4.18094e+09 1.29428e+10 4618.1 1.3996e+06 1.24738e+08 10.8462 0 0 0 0 0.272052 0 1.48028e-10 0 0.00117102 0 12.25 29.4239
174 81.5387 5.02039e-08 0 0 5.02039e-08 85.3815 6.53884e+11 2.96434e+10 4.18094e+09 1.4445e+10 4465.9 1.36868e+06 1.3696e+08 10.9681 0 0 0 0 0.118224 0 5.86677e-11 0 0.00116859 0 12.25 30.8106
175 85.3815 1.91665e-08 0 0 1.91665e-08 89.4054 6.8262e+11 2.96434e+10 4.18094e+09 1.61118e+10 4315.87 1.33785e+06 1.50247e+08 11.0937 0 0 0 0 0.049387 0 2.23515e-11 0 0.00116617 0 12.25 32.2627
176 89.4054 7.02098e-09 0 0 7.02098e-09 93.6189 7.12089e+11 2.96434e+10 4.18094e+09 1.796e+10 4168.11 1.30714e+06 1.64678e+08 11.2233 0 0 0 0 0.019796 0 8.17091e-12 0 0.00116379 0 12.25 33.7832
177 93.6189 2.46303e-09 0 0 2.46303e-09 98.0311 7.42284e+11 2.96434e+10 4.18094e+09 2.0008e+10 4022.74 1.27656e+06 1.80334e+08 11.3569 0 0 0 0 0.00759916 0 2.86061e-12 0 0.00116142 0 12.25 35.3753
178 98.0311 8.25821e-10 0 0 8.25821e-10 102.651 7.73198e+11 2.96434e+10 4.18094e+09 2.22759e+10 3879.84 1.24615e+06 1.96902e+08 11.5181 0 0 0 0 0.00278809 0 9.57195e-13 0 0.00115908 0 12.25 37.0425
179 102.651 2.64079e-10 0 0 2.64079e-10 107.489 8.04822e+11 2.96434e+10 4.18094e+09 2.47857e+10 3739.51 1.21592e+06 2.14182e+08 11.7178 0 0 0 0 0.000975638 0 3.0548e-13 0 0.00115678 0 12.25 38.7883
180 107.489 8.03631e-11 0 0 8.03631e-11 112.555 8.37149e+11 2.96434e+10 4.18094e+09 2.75612e+10 3601.83 1.18589e+06 2.3275e+08 11.9248 0 0 0 0 0.000324905 0 9.2779e-14 0 0.0011545 0 12.25 40.6163
181 112.555 2.32197e-11 0 0 2.32197e-11 117.859 8.70168e+11 2.96434e+10 4.18094e+09 3.06285e+10 3466.88 1.15608e+06 2.52677e+08 12.1392 0 0 0 0 0.000102733 0 2.67549e-14 0 0.00115225 0 12.25 42.5305
182 117.859 6.35454e-12 0 0 6.35454e-12 123.414 9.03869e+11 2.96434e+10 4.18094e+09 3.40159e+10 3334.72 1.12651e+06 2.74036e+08 12.3614 0 0 0 0 3.07682e-05 0 7.30795e-15 0 0.00115004 0 12.25 44.5349
183 123.414 1.64303e-12 0 0 1.64303e-12 129.23 9.38241e+11 2.96434e+10 4.18094e+09 3.77544e+10 3205.41 1.09719e+06 3.00004e+08 12.4615 0 0 0 0 8.70642e-06 0 1.88596e-15 0 0.00114786 0 12.25 46.6338
184 129.23 4.00305e-13 0 0 4.00305e-13 135.321 9.73274e+11 2.96434e+10 4.18094e+09 4.18775e+10 3078.99 1.06815e+06 3.28214e+08 12.5623 0 0 0 0 2.32153e-06 0 4.58635e-16 0 0.00114571 0 12.25 48.8316
185 135.321 9.16476e-14 0 0 9.16476e-14 141.698 1.00895e+12 2.96434e+10 4.18094e+09 4.64217e+10 2955.53 1.0394e+06 3.58781e+08 12.6655 0 0 0 0 5.81708e-07 0 1.04809e-16 0 0.00114361 0 12.25 51.1329
186 141.698 1.96596e-14 0 0 1.96596e-14 148.376 1.04527e+12 2.96434e+10 4.18094e+09 5.14263e+10 2835.04 1.01096e+06 3.91868e+08 12.7713 0 0 0 0 1.36576e-07 0 2.24423e-17 0 0.00114154 0 12.25 53.5427
187 148.376 3.93946e-15 0 0 3.93946e-15 155.369 1.08221e+12 2.96434e+10 4.18094e+09 5.69344e+10 2717.57 982838 4.30617e+08 12.791 0 0 0 0 2.99547e-08 0 4.48909e-18 0 0.00113952 0 12.25 56.0661
188 155.369 7.35061e-16 0 0 7.35061e-16 162.691 1.11976e+12 2.96434e+10 4.18094e+09 6.29921e+10 2603.13 955049 4.74956e+08 12.7543 0 0 0 0 6.11781e-09 0 8.36161e-19 0 0.00113754 0 12.25 58.7084
189 162.691 1.27288e-16 0 0 1.27288e-16 170.358 1.15791e+12 2.96434e+10 4.18094e+09 6.96497e+10 2491.74 927606 5.23512e+08 12.7172 0 0 0 0 1.15963e-09 0 1.44549e-19 0 0.00113561 0 12.25 61.4753
190 170.358 2.0385e-17 0 0 2.0385e-17 178.387 1.19664e+12 2.96434e+10 4.18094e+09 7.69614e+10 2383.41 900522 5.76645e+08 12.6796 0 0 0 0 2.03293e-10 0 2.31109e-20 0 0.00113372 0 12.25 64.3725
191 178.387 3.00817e-18 0 0 3.00817e-18 186.794 1.23594e+12 2.96434e+10 4.18094e+09 8.49855e+10 2278.15 873807 6.35656e+08 12.6234 0 0 0 0 3.28407e-11 0 3.40491e-21 0 0.00113189 0 12.25 67.4063
192 186.794 4.07467e-19 0 0 4.07467e-19 195.598 1.2758e+12 2.96434e+10 4.18094e+09 9.37851e+10 2175.94 847473 6.99225e+08 12.5848 0 0 0 0 4.86991e-12 0 4.60483e-22 0 0.00113011 0 12.25 70.5831
193 195.598 5.04582e-20 0 0 5.04582e-20 204.816 1.3162e+12 2.96434e+10 4.18094e+09 1.03428e+11 2076.78 821527 7.68619e+08 12.5457 0 0 0 0 6.60234e-13 0 5.69366e-23 0 0.00112839 0 12.25 73.9096
194 204.816 5.68828e-21 0 0 5.68828e-21 214.469 1.35713e+12 2.96434e+10 4.18094e+09 1.13987e+11 1980.66 795978 8.4431e+08 12.5061 0 0 0 0 8.14909e-14 0 6.40918e-24 0 0.00112673 0 12.25 77.3928
195 214.469 5.81182e-22 0 0 5.81182e-22 224.576 1.39857e+12 2.96434e+10 4.18094e+09 1.25541e+11 1887.55 770834 9.35058e+08 12.356 0 0 0 0 9.11645e-15 0 6.53912e-25 0 0.00112514 0 12.25 81.0402
196 224.576 5.35674e-23 0 0 5.35674e-23 235.16 1.44052e+12 2.96434e+10 4.18094e+09 1.38172e+11 1797.44 746102 1.03239e+09 12.2356 0 0 0 0 9.20078e-16 0 6.01892e-26 0 0.00112361 0 12.25 84.8595
197 235.16 4.43221e-24 0 0 4.43221e-24 246.243 1.48295e+12 2.96434e+10 4.18094e+09 1.51973e+11 1710.3 721787 1.13914e+09 12.1146 0 0 0 0 8.33646e-17 0 4.97365e-27 0 0.00112216 0 12.25 88.8588
198 246.243 3.2752e-25 0 0 3.2752e-25 257.848 1.52585e+12 2.96434e+10 4.18094e+09 1.67037e+11 1626.08 697895 1.27971e+09 11.7719 0 0 0 0 6.74628e-18 0 3.67078e-28 0 0.00112078 0 12.25 93.0466
199 257.848 2.14986e-26 0 0 2.14986e-26 270 1.56921e+12 2.96434e+10 4.18094e+09 1.83469e+11 1544.77 674430 1.4593e+09 11.2599 0 0 0 0 4.84987e-19 0 2.40671e-29 0 0.00111948 0 12.25 97.4318
0 0.027 0.339961 4837.4 9.94995e-05 0.339862 0.0282725 477873 1.06885e+06 75.1166 2.4156 25518.2 6.42137e+06 0.189681 12.735 3.56302e+09 3.0968e+08 0 0 12.6685 22234.4 0.0573346 100.628 0.16865 0.0208021 12.5 0.010708
1 0.0282725 0.339995 4824.86 9.94546e-05 0.339895 0.0296049 523956 2.23779e+06 157.488 2.77341 25517.5 6.42126e+06 0.0280961 12.7353 3.56136e+09 3.09535e+08 0 0 13.8904 24316.8 0.0573334 100.369 0.16863 0.0208024 12.5 0.0112127
2 0.0296049 0.34003 4811.8 9.94077e-05 0.33993 0.0310001 574481 3.51604e+06 247.817 3.18422 25516.9 6.42115e+06 0.0322572 12.7355 3.55961e+09 3.09383e+08 0 0 15.2302 26591 0.0573322 100.099 0.168609 0.0208028 12.5 0.0117411
3 0.0310001 0.340066 4798.18 9.93585e-05 0.339967 0.0324611 629877 4.91364e+06 346.87 3.65588 25516.2 6.42103e+06 0.0370347 12.7357 3.55778e+09 3.09225e+08 0 0 16.6992 29074.4 0.0573309 99.817 0.168588 0.0208031 12.5 0.0122945
4 0.0324611 0.340104 4783.99 9.9307e-05 0.340005 0.033991 690614 6.44154e+06 455.492 4.19741 25515.4 6.4209e+06 0.0425195 12.7359 3.55587e+09 3.09058e+08 0 0 18.3099 31785.7 0.0573296 99.5235 0.168565 0.0208035 12.5 0.0128739
5 0.033991 0.340145 4769.2 9.9253e-05 0.340045 0.0355929 757205 8.11168e+06 574.608 4.81914 25514.6 6.42077e+06 0.0488166 12.7361 3.55386e+09 3.08884e+08 0 0 20.0759 34745.2 0.0573281 99.2176 0.168541 0.0208038 12.5 0.0134806
6 0.0355929 0.340186 4753.79 9.91965e-05 0.340087 0.0372704 830215 9.93703e+06 705.233 5.53297 25513.8 6.42064e+06 0.056046 12.7364 3.55176e+09 3.08701e+08 0 0 22.0122 37975.1 0.0573267 98.899 0.168515 0.0208042 12.5 0.014116
7 0.0372704 0.34023 4737.75 9.91373e-05 0.340131 0.0390269 910263 1.19317e+07 848.478 6.35252 25513 6.42049e+06 0.064346 12.7366 3.54956e+09 3.0851e+08 0 0 24.1352 41499.2 0.0573251 98.5673 0.168489 0.0208046 12.5 0.0147812
8 0.0390269 0.340276 4721.05 9.90754e-05 0.340177 0.0408662 998026 1.41112e+07 1005.56 7.29346 25512.1 6.42034e+06 0.073875 12.7369 3.54726e+09 3.0831e+08 0 0 26.463 45343.5 0.0573235 98.2218 0.168462 0.0208051 12.5 0.0154778
9 0.0408662 0.340324 4703.67 9.90104e-05 0.340225 0.0427921 1.09425e+06 1.64921e+07 1177.83 8.37376 25511.1 6.42019e+06 0.084815 12.7372 3.54485e+09 3.081e+08 0 0 29.0152 49536.1 0.0573218 97.8622 0.168433 0.0208055 12.5 0.0162073
10 0.0427921 0.340375 4685.58 9.89416e-05 0.340276 0.0448088 1.19974e+06 1.90927e+07 1366.74 9.61406 25510.2 6.42002e+06 0.0973748 12.7374 3.54229e+09 3.07878e+08 0 0 31.8136 54107.6 0.05732 97.488 0.168403 0.020806 12.5 0.0169711
11 0.0448088 0.340428 4666.76 9.88686e-05 0.340329 0.0469206 1.31541e+06 2.19327e+07 1573.92 11.0381 25509.1 6.41985e+06 0.111794 12.7378 3.53959e+09 3.07643e+08 0 0 34.8818 59090.8 0.0573181 97.0987 0.168371 0.0208065 12.5 0.0177709
12 0.0469206 0.340483 4647.18 9.87921e-05 0.340384 0.0491319 1.44222e+06 2.50337e+07 1801.11 12.673 25508.1 6.41967e+06 0.128348 12.7381 3.53675e+09 3.07397e+08 0 0 38.2458 64521.6 0.0573162 96.6938 0.168338 0.020807 12.5 0.0186084
13 0.0491319 0.340541 4626.83 9.8712e-05 0.340442 0.0514474 1.58124e+06 2.84189e+07 2050.27 14.55 25506.9 6.41948e+06 0.147353 12.7384 3.53379e+09 3.07139e+08 0 0 41.9342 70438.5 0.0573141 96.2728 0.168303 0.0208075 12.5 0.0194854
14 0.0514474 0.340601 4605.68 9.86281e-05 0.340503 0.0538721 1.73367e+06 3.21138e+07 2323.52 16.705 25505.8 6.41928e+06 0.169171 12.7388 3.53068e+09 3.06869e+08 0 0 45.9782 76883.2 0.057312 95.8352 0.168267 0.0208081 12.5 0.0204038
15 0.0538721 0.340665 4583.7 9.85403e-05 0.340566 0.056411 1.90078e+06 3.61458e+07 2623.18 19.1792 25504.5 6.41908e+06 0.194219 12.7392 3.52743e+09 3.06586e+08 0 0 50.4121 83900.7 0.0573098 95.3804 0.168229 0.0208086 12.5 0.0213654
16 0.056411 0.340731 4560.86 9.84483e-05 0.340632 0.0590696 2.08399e+06 4.05448e+07 2951.82 22.0198 25503.2 6.41886e+06 0.222975 12.7395 3.52402e+09 3.0629e+08 0 0 55.2736 91539.7 0.0573074 94.908 0.16819 0.0208092 12.5 0.0223723
