#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR SDensityCAR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
130 10.7489 4.50243e-06 0 0 4.50243e-06 11.2555 3.27025e+09 0 3.26319e+08 946493 65.3915 41220.4 4103.7 12.2789 0 0 102716 0 0 0 0 0 0 0 0 10 354.719
131 11.2555 2.28367e-06 0 0 2.28367e-06 11.7859 3.40854e+09 0 3.26319e+08 999187 59.5594 40744.1 3963.2 13.296 0 0 56082.1 0 0 0 0 0 0 0 0 10 371.437
132 11.7859 1.12613e-06 0 0 1.12613e-06 12.3414 3.5501e+09 0 3.26319e+08 1.05427e+06 54.2255 40262.4 3825.65 14.3984 0 0 29759.4 0 0 0 0 0 0 0 0 10 388.942
133 12.3414 5.39189e-07 0 0 5.39189e-07 12.923 3.69489e+09 0 3.26319e+08 1.11183e+06 49.3506 39776.4 3695 15.5774 0 0 15326.9 0 0 0 0 0 0 0 0 10 407.272
134 12.923 2.50314e-07 0 0 2.50314e-07 13.5321 3.84289e+09 0 3.26319e+08 1.17195e+06 44.8982 39287.1 3616.94 16.6227 0 0 7650.76 0 0 0 0 0 0 0 0 10 426.466
135 13.5321 1.12511e-07 0 0 1.12511e-07 14.1698 3.99403e+09 0 3.26319e+08 1.23473e+06 40.8344 38795.5 3540.08 17.7349 0 0 3696.01 0 0 0 0 0 0 0 0 10 446.565
136 14.1698 4.88884e-08 0 0 4.88884e-08 14.8376 4.14828e+09 0 3.26319e+08 1.30028e+06 37.1275 38302.6 3464.43 18.9182 0 0 1725.32 0 0 0 0 0 0 0 0 10 467.611
137 14.8376 2.05035e-08 0 0 2.05035e-08 15.5369 4.30558e+09 0 3.26319e+08 1.36868e+06 33.7483 37809.3 3390.04 20.1772 0 0 776.989 0 0 0 0 0 0 0 0 10 489.649
138 15.5369 8.2858e-09 0 0 8.2858e-09 16.2691 4.46589e+09 0 3.26319e+08 1.44005e+06 30.6695 37316.6 3316.96 21.5171 0 0 337.001 0 0 0 0 0 0 0 0 10 512.725
139 16.2691 3.22083e-09 0 0 3.22083e-09 17.0358 4.62915e+09 0 3.26319e+08 1.5145e+06 27.8661 36825.5 3245.16 22.9433 0 0 140.524 0 0 0 0 0 0 0 0 10 536.889
140 17.0358 1.20207e-09 0 0 1.20207e-09 17.8387 4.7953e+09 0 3.26319e+08 1.59216e+06 25.3148 36336.9 3174.72 24.4616 0 0 56.2296 0 0 0 0 0 0 0 0 10 562.192
141 17.8387 4.29919e-10 0 0 4.29919e-10 18.6794 4.96429e+09 0 3.26319e+08 1.67315e+06 22.9941 35851.6 3105.65 26.0783 0 0 21.5493 0 0 0 0 0 0 0 0 10 588.688
142 18.6794 1.4705e-10 0 0 1.4705e-10 19.5598 5.13605e+09 0 3.26319e+08 1.75761e+06 20.8841 35370.6 3041.66 27.7665 0 0 7.89353 0 0 0 0 0 0 0 0 10 616.432
143 19.5598 4.80011e-11 0 0 4.80011e-11 20.4816 5.31053e+09 0 3.26319e+08 1.84567e+06 18.9667 34894.6 2991.1 29.4426 0 0 2.75774 0 0 0 0 0 0 0 0 10 645.483
144 20.4816 1.49205e-11 0 0 1.49205e-11 21.4469 5.48767e+09 0 3.26319e+08 1.9375e+06 17.225 34424.6 2941.36 31.2194 0 0 0.916878 0 0 0 0 0 0 0 0 10 675.904
145 21.4469 4.40613e-12 0 0 4.40613e-12 22.4576 5.66739e+09 0 3.26319e+08 2.03325e+06 15.6434 33961.4 2892.47 33.1038 0 0 0.289421 0 0 0 0 0 0 0 0 10 707.758
146 22.4576 1.23316e-12 0 0 1.23316e-12 23.516 5.84964e+09 0 3.26319e+08 2.1331e+06 14.2079 33505.7 2844.41 35.1038 0 0 0.0865264 0 0 0 0 0 0 0 0 10 741.114
147 23.516 3.26264e-13 0 0 3.26264e-13 24.6243 6.03436e+09 0 3.26319e+08 2.23724e+06 12.9054 33058.2 2797.2 37.2276 0 0 0.0244373 0 0 0 0 0 0 0 0 10 776.041
148 24.6243 8.13861e-14 0 0 8.13861e-14 25.7848 6.22148e+09 0 3.26319e+08 2.34585e+06 11.724 32619.7 2750.81 39.4847 0 0 0.00650249 0 0 0 0 0 0 0 0 10 812.615
149 25.7848 1.90876e-14 0 0 1.90876e-14 27 6.41093e+09 0 3.26319e+08 2.45916e+06 10.6526 32190.9 2705.27 41.8851 0 0 0.00162558 0 0 0 0 0 0 0 0 10 850.912
150 27 4.19664e-15 0 0 4.19664e-15 28.2725 6.60266e+09 0 3.26319e+08 2.5774e+06 9.68126 31772.6 2660.56 44.44 0 0 0.000380682 0 0 0 0 0 0 0 0 10 891.015
151 28.2725 8.62334e-16 0 0 8.62334e-16 29.6049 6.7966e+09 0 3.26319e+08 2.7008e+06 8.80087 31365.2 2615.95 47.1749 0 0 8.32538e-05 0 0 0 0 0 0 0 0 10 933.007
152 29.6049 1.65074e-16 0 0 1.65074e-16 31.0001 6.99268e+09 0 3.26319e+08 2.82965e+06 8.00303 30969.5 2571.79 50.0996 0 0 1.69486e-05 0 0 0 0 0 0 0 0 10 976.978
153 31.0001 2.93395e-17 0 0 2.93395e-17 32.4611 7.19084e+09 0 3.26319e+08 2.96422e+06 7.28012 30586 2528.52 53.2215 0 0 3.201e-06 0 0 0 0 0 0 0 0 10 1023.02
154 32.4611 4.82467e-18 0 0 4.82467e-18 33.991 7.39103e+09 0 3.26319e+08 3.10483e+06 6.62517 30215.4 2486.16 56.5566 0 0 5.58885e-07 0 0 0 0 0 0 0 0 10 1071.24
155 33.991 7.31344e-19 0 0 7.31344e-19 35.5929 7.59317e+09 0 3.26319e+08 3.25181e+06 6.03183 29858.2 2444.68 60.1232 0 0 8.98748e-08 0 0 0 0 0 0 0 0 10 1121.72
156 35.5929 1.01798e-19 0 0 1.01798e-19 37.2704 7.7972e+09 0 3.26319e+08 3.40553e+06 5.49434 29514.9 2404.1 63.941 0 0 1.32601e-08 0 0 0 0 0 0 0 0 10 1174.59
157 37.2704 1.29585e-20 0 0 1.29585e-20 39.0269 8.00308e+09 0 3.26319e+08 3.56639e+06 5.00745 29186.1 2364.41 68.0314 0 0 1.78768e-09 0 0 0 0 0 0 0 0 10 1229.94
158 39.0269 1.50223e-21 0 0 1.50223e-21 40.8662 8.21073e+09 0 3.26319e+08 3.7348e+06 4.56638 28872.1 2325.59 72.4193 0 0 2.1929e-10 0 0 0 0 0 0 0 0 10 1287.91
159 40.8662 1.57886e-22 0 0 1.57886e-22 42.7921 8.42009e+09 0 3.26319e+08 3.91125e+06 4.16679 28573.6 2287.67 77.1302 0 0 2.43669e-11 0 0 0 0 0 0 0 0 10 1348.61
160 42.7921 1.49748e-23 0 0 1.49748e-23 44.8088 8.63112e+09 0 3.26319e+08 4.09624e+06 3.80474 28290.9 2250.61 82.1939 0 0 2.44124e-12 0 0 0 0 0 0 0 0 10 1412.16
161 44.8088 1.27545e-24 0 0 1.27545e-24 46.9206 8.84376e+09 0 3.26319e+08 4.29032e+06 3.47666 28024.6 2213.87 87.6648 0 0 2.19448e-13 0 0 0 0 0 0 0 0 10 1478.72
162 46.9206 9.70595e-26 0 0 9.70595e-26 49.1319 9.05794e+09 0 3.26319e+08 4.49409e+06 3.17931 27774.9 2177.69 93.5733 0 0 1.76093e-14 0 0 0 0 0 0 0 0 10 1548.41
163 49.1319 6.56378e-27 0 0 6.56378e-27 51.4474 9.27362e+09 0 3.26319e+08 4.70822e+06 2.90974 27542.3 2142.44 99.9451 0 0 1.25464e-15 0 0 0 0 0 0 0 0 10 1621.38
164 51.4474 3.92263e-28 0 0 3.92263e-28 53.8721 9.49074e+09 0 3.26319e+08 4.93342e+06 2.66531 27327.3 2108.13 106.824 0 0 7.89275e-17 0 0 0 0 0 0 0 0 10 1697.79
165 53.8721 2.05946e-29 0 0 2.05946e-29 56.411 9.70925e+09 0 3.26319e+08 5.17047e+06 2.44361 27130.1 2074.73 114.258 0 0 4.35836e-18 0 0 0 0 0 0 0 0 10 1777.81
166 56.411 9.44088e-31 0 0 9.44088e-31 59.0696 9.92911e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 2.09959e-19 0 0 0 0 0 0 0 0 10 1861.59
167 59.0696 3.7545e-32 0 0 3.7545e-32 61.8534 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 8.76737e-21 0 0 0 0 0 0 0 0 10 1949.33
168 61.8534 1.28659e-33 0 0 1.28659e-33 64.7685 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 3.15211e-22 0 0 0 0 0 0 0 0 10 2041.2
169 64.7685 3.77228e-35 0 0 3.77228e-35 67.8209 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 9.68872e-24 0 0 0 0 0 0 0 0 10 2137.4
170 67.8209 9.39352e-37 0 0 9.39352e-37 71.0172 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 2.52731e-25 0 0 0 0 0 0 0 0 10 2238.13
171 71.0172 1.97126e-38 0 0 1.97126e-38 74.3642 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 5.55157e-27 0 0 0 0 0 0 0 0 10 2343.61
172 74.3642 3.458e-40 0 0 3.458e-40 77.8689 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 1.01865e-28 0 0 0 0 0 0 0 0 10 2454.06
173 77.8689 5.02777e-42 0 0 5.02777e-42 81.5387 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 1.54809e-30 0 0 0 0 0 0 0 0 10 2569.71
174 81.5387 6.00524e-44 0 0 6.00524e-44 85.3815 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 1.93144e-32 0 0 0 0 0 0 0 0 10 2690.82
175 85.3815 5.8377e-46 0 0 5.8377e-46 89.4054 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 1.95991e-34 0 0 0 0 0 0 0 0 10 2817.64
176 89.4054 4.57372e-48 0 0 4.57372e-48 93.6189 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 1.60189e-36 0 0 0 0 0 0 0 0 10 2950.43
177 93.6189 2.85876e-50 0 0 2.85876e-50 98.0311 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 1.04387e-38 0 0 0 0 0 0 0 0 10 3089.48
178 98.0311 1.41033e-52 0 0 1.41033e-52 102.651 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 5.36579e-41 0 0 0 0 0 0 0 0 10 3235.08
179 102.651 5.43047e-55 0 0 5.43047e-55 107.489 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 2.15152e-43 0 0 0 0 0 0 0 0 10 3387.54
180 107.489 1.61301e-57 0 0 1.61301e-57 112.555 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 6.65111e-46 0 0 0 0 0 0 0 0 10 3547.19
181 112.555 3.65084e-60 0 0 3.65084e-60 117.859 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 1.56588e-48 0 0 0 0 0 0 0 0 10 3714.37
182 117.859 6.21623e-63 0 0 6.21623e-63 123.414 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 2.7718e-51 0 0 0 0 0 0 0 0 10 3889.42
183 123.414 7.85602e-66 0 0 7.85602e-66 129.23 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 3.63971e-54 0 0 0 0 0 0 0 0 10 4072.72
184 129.23 7.26621e-69 0 0 7.26621e-69 135.321 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 3.49593e-57 0 0 0 0 0 0 0 0 10 4264.66
185 135.321 4.84671e-72 0 0 4.84671e-72 141.698 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 2.42018e-60 0 0 0 0 0 0 0 0 10 4465.65
186 141.698 2.29575e-75 0 0 2.29575e-75 148.376 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 1.18911e-63 0 0 0 0 0 0 0 0 10 4676.11
187 148.376 7.59856e-79 0 0 7.59856e-79 155.369 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 4.08002e-67 0 0 0 0 0 0 0 0 10 4896.49
188 155.369 1.72794e-82 0 0 1.72794e-82 162.691 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 9.61224e-71 0 0 0 0 0 0 0 0 10 5127.25
189 162.691 2.65239e-86 0 0 2.65239e-86 170.358 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 1.52761e-74 0 0 0 0 0 0 0 0 10 5368.89
190 170.358 2.69782e-90 0 0 2.69782e-90 178.387 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 1.60756e-78 0 0 0 0 0 0 0 0 10 5621.92
191 178.387 1.78336e-94 0 0 1.78336e-94 186.794 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 1.09863e-82 0 0 0 0 0 0 0 0 10 5886.88
192 186.794 7.50761e-99 0 0 7.50761e-99 195.598 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 4.77783e-87 0 0 0 0 0 0 0 0 10 6164.32
193 195.598 1.97047e-103 0 0 1.97047e-103 204.816 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 1.29436e-91 0 0 0 0 0 0 0 0 10 6454.83
194 204.816 3.15341e-108 0 0 3.15341e-108 214.469 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 2.13615e-96 0 0 0 0 0 0 0 0 10 6759.04
195 214.469 3.00618e-113 0 0 3.00618e-113 224.576 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 2.09808e-101 0 0 0 0 0 0 0 0 10 7077.58
196 224.576 1.66601e-118 0 0 1.66601e-118 235.16 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 1.19674e-106 0 0 0 0 0 0 0 0 10 7411.14
197 235.16 5.23205e-124 0 0 5.23205e-124 246.243 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 3.86407e-112 0 0 0 0 0 0 0 0 10 7760.41
198 246.243 9.06518e-130 0 0 9.06518e-130 257.848 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 6.87558e-118 0 0 0 0 0 0 0 0 10 8126.15
199 257.848 8.42597e-136 0 0 8.42597e-136 270 9.98918e+09 0 3.26319e+08 5.17047e+06 0 0 0 0 0 0 6.55537e-124 0 0 0 0 0 0 0 0 10 8509.12
0 0.027 492.783 0.963064 0 492.783 0.0282725 152693 212.795 108861 15.984 166242 9862.58 246.606 0.064816 0 0 1.02203e+11 0 0 2.0746 0.0115075 0.00938919 5.20805e-05 1.90534e-05 5.40779e-05 10.25 0.312416
1 0.0282725 492.204 0.954808 0 492.204 0.0296049 167367 444.12 228084 18.2339 160452 10132.8 44.1022 0.0510153 0 0 1.02075e+11 0 0 2.27413 0.0125123 0.00938663 5.16452e-05 1.90706e-05 5.40896e-05 10.25 0.327139
2 0.0296049 491.603 0.946577 0 491.603 0.0310001 183447 695.577 358651 20.7269 154850 10409.7 85.0973 0.0292961 0 0 1.0194e+11 0 0 2.49282 0.0136091 0.00938391 5.12297e-05 1.90884e-05 5.4121e-05 10.25 0.342557
3 0.0310001 490.98 0.937445 0 490.98 0.0324611 201069 968.633 501632 23.4891 149428 10693.5 163.938 0.0168488 0 0 1.018e+11 0 0 2.73248 0.014776 0.00938101 5.07283e-05 1.91067e-05 5.41134e-05 10.25 0.358701
4 0.0324611 490.333 0.928538 0 490.333 0.033991 220379 1265.19 658202 26.5491 144182 10984.3 315.298 0.00970522 0 0 1.01654e+11 0 0 2.99512 0.0160542 0.00937795 5.02668e-05 1.91257e-05 5.41355e-05 10.25 0.375606
5 0.033991 489.625 0.918715 0 489.625 0.0355929 241540 1586.92 829629 29.9388 139106 11282.2 584.887 0.00579548 0 0 1.01501e+11 0 0 3.28306 0.0174135 0.00937503 4.97255e-05 1.91474e-05 5.41251e-05 10.25 0.393308
6 0.0355929 488.877 0.909019 0 488.877 0.0372704 264728 1935.96 1.01731e+06 33.6933 134195 11587.4 948.785 0.00395716 0 0 1.0134e+11 0 0 3.59868 0.0188956 0.00937209 4.92101e-05 1.91707e-05 5.41354e-05 10.25 0.411844
7 0.0372704 488.106 0.898869 0 488.106 0.0390269 290135 2314.4 1.22277e+06 37.8514 129443 11900.1 1537.11 0.00270515 0 0 1.01173e+11 0 0 3.94455 0.02049 0.00936894 4.8667e-05 1.91945e-05 5.41425e-05 10.25 0.431254
8 0.0390269 487.322 0.888311 0 487.322 0.0408662 317974 2724.49 1.44769e+06 42.456 124846 12220.3 2486.82 0.0018516 0 0 1.00998e+11 0 0 4.32352 0.022201 0.00936549 4.80912e-05 1.92183e-05 5.41378e-05 10.25 0.451578
9 0.0408662 486.522 0.877414 0 486.522 0.0427921 348477 3168.62 1.69391e+06 47.5545 120399 12548.2 4017.82 0.00126896 0 0 1.00815e+11 0 0 4.73871 0.0240383 0.00936167 4.74894e-05 1.9242e-05 5.41243e-05 10.25 0.47286
10 0.0427921 485.691 0.866763 0 485.691 0.0448088 381896 3649.69 1.96342e+06 53.1991 116098 12883.9 4276.87 0.00105477 0 0 1.00624e+11 0 0 5.19363 0.026058 0.0093576 4.69498e-05 1.92666e-05 5.41669e-05 10.25 0.495146
11 0.0448088 481.654 0.858676 0 481.654 0.0469206 418511 4172.25 2.25648e+06 59.4478 111937 13227.5 4521.42 0.000901423 0 0 1.00424e+11 0 0 5.70411 0.0282975 0.00937305 4.64988e-05 1.94601e-05 5.41518e-05 10.25 0.518481
12 0.0469206 483.703 0.842875 0 483.703 0.0491319 458624 4734.68 2.57918e+06 66.3643 107912 13579.3 4779.39 0.000770909 0 0 1.00215e+11 0 0 6.23924 0.0304334 0.00935029 4.56083e-05 1.93306e-05 5.41104e-05 10.25 0.542916
13 0.0491319 482.559 0.830546 0 482.559 0.0514474 502568 5342.35 2.93217e+06 74.019 104020 13939.3 5051.47 0.000659761 0 0 9.99965e+10 0 0 6.83945 0.0328684 0.00934792 4.49234e-05 1.93715e-05 5.4089e-05 10.25 0.568503
14 0.0514474 481.725 0.81712 0 481.725 0.0538721 550707 5997.88 3.31855e+06 82.4898 100255 14307.6 5338.38 0.000616712 0 0 9.97685e+10 0 0 7.49544 0.0354083 0.00934309 4.41366e-05 1.93951e-05 5.40148e-05 10.25 0.595296
15 0.0538721 480.684 0.805022 0 480.684 0.056411 603439 6706.01 3.74129e+06 91.8624 96614.7 14684.5 5640.87 0.000631182 0 0 9.95302e+10 0 0 8.21427 0.0382761 0.00933818 4.35132e-05 1.94268e-05 5.40521e-05 10.25 0.623351
16 0.056411 479.776 0.792074 0 479.776 0.0590696 661201 7469.98 4.20395e+06 102.231 93094.4 15070 5959.73 0.000646104 0 0 9.92814e+10 0 0 9.00061 0.0412926 0.0093318 4.2812e-05 1.94503e-05 5.40505e-05 10.25 0.652729
17 0.0590696 590.224 0.669726 0 590.224 0.0618534 724468 8178.25 4.82804e+06 113.701 89690.6 15464.2 6295.78 0.000661498 0 0 9.90215e+10 0 0 2.7968 0.0439775 0.00264457 4.15838e-05 4.48062e-06 6.20907e-05 10.25 0.683491
18 0.0618534 571.499 0.672458 0 571.499 0.0647685 793762 8958.03 5.49063e+06 126.387 86399.5 15867.4 6649.88 0.000679667 0 0 9.875e+10 0 0 2.36398 0.0494293 0.00203863 4.26264e-05 3.56715e-06 6.33888e-05 10.25 0.715703
19 0.0647685 470.246 0.762526 0 470.246 0.0678209 869654 9927.56 6.08841e+06 140.417 83217.7 16279.5 7022.93 0.000749865 0 0 9.84666e+10 0 0 11.9211 0.05389 0.00937586 4.2384e-05 1.99382e-05 5.55837e-05 10.25 0.749433
20 0.0678209 531.103 0.699375 0 531.103 0.0710172 952766 10902.6 6.82871e+06 155.929 80141.7 16700.8 7415.86 0.000827239 0 0 9.81707e+10 0 0 0.779341 0.0697951 0.000559012 5.00631e-05 1.05255e-06 7.15827e-05 10.25 0.784753
21 0.0710172 522.205 0.67185 0 522.205 0.0743642 1.04378e+06 11929.6 7.62682e+06 173.078 77168.3 17131.3 7829.64 0.000912525 0 0 9.78618e+10 0 0 11.2791 0.0572367 0.00737848 3.74428e-05 1.41295e-05 5.57308e-05 10.25 0.821737
22 0.0743642 489.604 0.75047 0 489.604 0.0778689 1.14344e+06 13187.5 8.4473e+06 192.035 74294.3 17571.2 8265.29 0.00100652 0 0 9.75394e+10 0 0 0.945284 0.103224 0.000563969 6.15848e-05 1.15189e-06 8.20616e-05 10.25 0.860464
23 0.0778689 469.087 0.771134 0 469.087 0.0815387 1.25257e+06 14604.7 9.30922e+06 212.987 71516.4 18020.5 8723.85 0.00112519 0 0 9.72029e+10 0 0 0.995688 0.114047 0.000541772 6.20552e-05 1.15495e-06 8.04727e-05 10.25 0.901017
24 0.0815387 432.622 0.739424 0 432.622 0.0853815 1.37205e+06 16094.8 1.01808e+07 236.14 68831.8 18479.5 9206.44 0.00127303 0 0 9.68518e+10 0 0 19.0842 0.0927725 0.00947036 4.60376e-05 2.18906e-05 6.22615e-05 10.25 0.943481
25 0.0853815 420.381 0.823695 0 420.381 0.0894054 1.50286e+06 17914.8 1.11095e+07 261.721 66237.4 18948.1 9714.18 0.00144 0 0 9.64855e+10 0 0 1.23502 0.189244 0.000558941 8.56474e-05 1.32961e-06 0.00010398 10.25 0.987945
26 0.0894054 399.81 0.779926 0 399.81 0.0936189 1.64606e+06 19804.3 1.20779e+07 289.981 63730.6 19426.5 10248.3 0.00162854 0 0 9.61035e+10 0 0 1.46882 0.225825 0.000606264 9.32108e-05 1.51638e-06 0.000119512 10.25 1.03451
27 0.0936189 364.719 0.792048 0 364.719 0.0980311 1.80281e+06 21908.4 1.30465e+07 321.194 61308.4 19914.9 10809.9 0.00184139 0 0 9.5705e+10 0 0 26.6393 0.14882 0.010028 5.60217e-05 2.74952e-05 7.07302e-05 10.25 1.08326
28 0.0980311 346.279 0.894538 0 346.279 0.102651 1.97439e+06 24514 1.40548e+07 355.663 58968.3 20413.1 11400.4 0.00206802 0 0 9.52896e+10 0 0 1.56273 0.306272 0.000536509 0.000105148 1.54935e-06 0.000117544 10.25 1.13431
29 0.102651 312.235 0.933726 0 312.235 0.107489 2.16217e+06 27496.1 1.50518e+07 393.722 56707.7 20921.5 12021.1 0.00232084 0 0 9.48565e+10 0 0 1.65813 0.372815 0.000519173 0.000116731 1.66276e-06 0.000125017 10.25 1.18777
30 0.107489 234.444 0.967463 0 234.444 0.112555 2.36768e+06 30884.1 1.58724e+07 435.737 54524.1 21439.9 12673.3 0.00260407 0 0 9.44051e+10 0 0 43.1545 0.309426 0.0123231 8.8359e-05 5.2563e-05 9.13306e-05 10.25 1.24375
31 0.112555 873.226 0.138267 0 873.226 0.117859 2.59257e+06 31415 1.92251e+07 482.111 52415 21968.5 13358.5 0.00292131 0 0 9.39347e+10 0 0 30.5191 0.00407646 0.00794813 1.06164e-06 9.10203e-06 7.67817e-06 10.25 1.30237
32 0.117859 870.454 0.117009 0 870.454 0.123414 2.83864e+06 31907.6 2.28895e+07 533.286 50378.2 22507.4 14078.1 0.00327306 0 0 9.34447e+10 0 0 29.0309 0.00323252 0.00689531 7.67777e-07 7.92151e-06 6.5617e-06 10.25 1.36374
33 0.123414 867.992 0.095081 0 867.992 0.12923 3.10786e+06 32346.6 2.68961e+07 589.749 48411.3 23056.6 14833.7 0.00365279 0 0 9.29343e+10 0 0 26.6241 0.00236792 0.00576725 5.12932e-07 6.64436e-06 5.39469e-06 10.25 1.42802
34 0.12923 866.143 0.0722184 0 866.143 0.135321 3.40238e+06 32712.1 3.12799e+07 652.033 46512.1 23616.1 15281.5 0.00407583 0 0 9.24028e+10 0 0 23.0098 0.00151566 0.00454576 2.9943e-07 5.24828e-06 4.14618e-06 10.25 1.49532
35 0.135321 863.427 0.0498899 0 863.427 0.141698 3.72454e+06 32989 3.60715e+07 720.726 44678.5 24185.9 15107.3 0.00454703 0 0 9.18496e+10 0 0 18.3444 0.000806794 0.00330519 1.45364e-07 3.82799e-06 2.91369e-06 10.25 1.56579
36 0.141698 861.038 0.0269269 0 861.038 0.148376 4.0769e+06 33152.9 4.1311e+07 796.472 42908.4 24766.2 14934.9 0.00507172 0 0 9.12738e+10 0 0 12.0574 0.000268391 0.00198128 4.41024e-08 2.30104e-06 1.63786e-06 10.25 1.63958
37 0.148376 862.327 0 0 862.327 0.155369 4.46225e+06 33152.9 4.70645e+07 879.977 41199.9 25356.8 14792 0.00564526 0 0 9.06748e+10 0 0 2.46443 0 0.000369326 0 4.2829e-07 0 10.25 1.71685
38 0.155369 836.144 0 0 836.144 0.162691 4.88362e+06 33152.9 5.31815e+07 972.016 39550.9 25957.8 14691.1 0.00626495 0 0 9.00518e+10 0 0 2.65886 0 0.000363404 0 4.34618e-07 0 10.25 1.79777
39 0.162691 809.933 0 0 809.933 0.170358 5.34432e+06 33152.9 5.96784e+07 1073.44 37959.6 26569.2 14590.2 0.00695143 0 0 8.94039e+10 0 0 2.86657 0 0.000357319 0 4.41171e-07 0 10.25 1.88249
40 0.170358 783.725 0 0 783.725 0.178387 5.84796e+06 33152.9 6.65716e+07 1185.18 36424.1 27190.9 14489.4 0.00771175 0 0 8.87306e+10 0 0 3.08818 0 0.000351072 0 4.47953e-07 0 10.25 1.97121
41 0.178387 757.554 0 0 757.554 0.186794 6.39846e+06 33152.9 7.38775e+07 1308.25 34942.8 27822.9 14388.7 0.00855367 0 0 8.80309e+10 0 0 3.32432 0 0.000344664 0 4.5497e-07 0 10.25 2.06411
42 0.186794 731.452 0 0 731.452 0.195598 7.0001e+06 33152.9 8.16121e+07 1443.78 33513.8 28465.1 14281.6 0.00948991 0 0 8.73042e+10 0 0 3.57561 0 0.000338098 0 4.62229e-07 0 10.25 2.16139
43 0.195598 705.453 0 0 705.453 0.204816 7.65754e+06 33152.9 8.97915e+07 1593 32135.5 29117.5 14166.6 0.0105326 0 0 8.65497e+10 0 0 3.84262 0 0.000331376 0 4.69735e-07 0 10.25 2.26325
44 0.204816 679.592 0 0 679.592 0.214469 8.37584e+06 33152.9 9.84312e+07 1757.23 30806.2 29779.9 14051.9 0.0116874 0 0 8.57665e+10 0 0 4.12594 0 0.000324501 0 4.77494e-07 0 10.25 2.36992
45 0.214469 653.901 0 0 653.901 0.224576 9.16049e+06 33152.9 1.07546e+08 1937.94 29524.6 30452.2 13937.6 0.0129662 0 0 8.49541e+10 0 0 4.42607 0 0.000317477 0 4.85512e-07 0 10.25 2.48161
46 0.224576 628.417 0 0 628.417 0.23516 1.00175e+07 33152.9 1.17151e+08 2136.75 28288.9 31134.4 13823.5 0.0143818 0 0 8.41117e+10 0 0 4.74351 0 0.000310308 0 4.93793e-07 0 10.25 2.59856
47 0.23516 603.172 0 0 603.172 0.246243 1.09534e+07 33152.9 1.2726e+08 2355.4 27097.7 31826.3 13706.8 0.0159519 0 0 8.32384e+10 0 0 5.07866 0 0.000303 0 5.02344e-07 0 10.25 2.72103
48 0.246243 578.2 0 0 578.2 0.257848 1.19751e+07 33152.9 1.37885e+08 2595.81 25949.7 32527.6 13583 0.0176992 0 0 8.23338e+10 0 0 5.43188 0 0.000295559 0 5.11171e-07 0 10.25 2.84927
