#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR SDensityCAR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
121 7.10172 1.65416 23.3561 0.20589 1.44827 7.43642 1.85244e+10 2.10836e+10 2.7494e+08 1.00995e+07 5602.55 1.08456e+06 241623 5.15304 3.63577e+12 3.16003e+11 0 0 0 790514 7.07121e+06 0.0517134 0.46258 0.0312627 0.0198055 12 2.5383
122 7.43642 1.66119 20.4913 0.198148 1.46304 7.78689 2.00292e+10 2.14271e+10 3.02783e+08 1.15166e+07 5554.05 1.07829e+06 274541 5.16201 3.48902e+12 3.03248e+11 0 0 0 857229 6.75498e+06 0.0511435 0.403012 0.0307872 0.0196675 12 2.65793
123 7.78689 1.66698 17.9228 0.190105 1.47687 8.15387 2.16451e+10 2.17565e+10 3.3342e+08 1.31292e+07 5504.14 1.07182e+06 311819 5.17134 3.33881e+12 2.90193e+11 0 0 0 929666 6.4256e+06 0.0505848 0.349629 0.0303452 0.0195075 12 2.78319
124 8.15387 1.67121 15.6267 0.181621 1.48959 8.53815 2.33788e+10 2.20714e+10 3.67097e+08 1.49633e+07 5452.83 1.06515e+06 354015 5.18102 3.18282e+12 2.76635e+11 0 0 0 1.00822e+06 6.08433e+06 0.0500321 0.30193 0.0299376 0.0193214 12 2.91436
125 8.53815 1.67135 13.585 0.17192 1.49943 8.94054 2.52376e+10 2.23715e+10 4.04027e+08 1.70488e+07 5400.09 1.05827e+06 401751 5.1911 3.00909e+12 2.61535e+11 0 0 0 1.09308e+06 5.73289e+06 0.0494705 0.259458 0.0295991 0.0190989 12 3.05171
126 8.94054 1.66034 11.7806 0.159636 1.5007 9.36189 2.72289e+10 2.26569e+10 4.44252e+08 1.94193e+07 5345.93 1.05118e+06 455726 5.20158 2.7982e+12 2.43206e+11 0 0 0 1.18479e+06 5.37369e+06 0.0489031 0.221802 0.0294537 0.0188278 12 3.19553
127 9.36189 1.61333 10.2109 0.141888 1.47144 9.80311 2.93604e+10 2.29282e+10 4.8711e+08 2.21127e+07 5290.35 1.04388e+06 516722 5.21247 2.51404e+12 2.18508e+11 0 0 0 1.28678e+06 5.0115e+06 0.0484392 0.188652 0.0300244 0.0184756 12 3.34613
128 9.80311 1.47876 8.89455 0.121085 1.35767 10.2651 3.16401e+10 2.31873e+10 5.30183e+08 2.51718e+07 5233.36 1.03637e+06 585615 5.22377 2.22531e+12 1.93413e+11 0 0 0 1.42123e+06 4.65079e+06 0.048793 0.159669 0.0329959 0.0179513 12 3.50383
129 10.2651 1.31036 7.81209 0.133198 1.17717 10.7489 3.40762e+10 2.34368e+10 5.72033e+08 2.8645e+07 5174.95 1.02865e+06 663382 5.2355 2.58879e+12 2.25004e+11 0 0 0 1.6616e+06 4.26034e+06 0.0520258 0.133394 0.0397033 0.0170754 12 3.66896
130 10.7489 1.92367 6.78048 0.653043 1.27062 11.2555 3.66772e+10 2.36742e+10 6.39398e+08 3.25866e+07 5115.15 1.02071e+06 751114 5.24768 1.12291e+13 9.75975e+11 0 0 0 2.77675e+06 3.38661e+06 0.0792922 0.0967073 0.0412193 0.0142626 12 3.84187
131 11.2555 17.4564 0.0402196 0 17.4564 11.7859 3.94518e+10 2.36758e+10 1.30969e+09 3.7058e+07 5053.95 1.01255e+06 850028 5.26034 0 0 0 0 0 891034 0 0.0232053 0 0.00132933 0 12 4.02294
132 11.7859 14.8577 0 0 14.8577 12.3414 4.24091e+10 2.36758e+10 1.93523e+09 4.21284e+07 4991.39 1.00418e+06 961482 5.27346 0 0 0 0 0 827037 0 0.0196435 0 0.0013221 0 12 4.21253
133 12.3414 12.5988 0 0 12.5988 12.923 4.5558e+10 2.36758e+10 2.51685e+09 4.78754e+07 4927.48 995586 1.08891e+06 5.27773 0 0 0 0 0 764373 0 0.0165577 0 0.00131422 0 12 4.41106
134 12.923 10.6422 0 0 10.6422 13.5321 4.89081e+10 2.36758e+10 3.05554e+09 5.43864e+07 4862.24 986779 1.23478e+06 5.27304 0 0 0 0 0 703372 0 0.0138956 0 0.00130571 0 12 4.61895
135 13.5321 8.9535 0 0 8.9535 14.1698 5.24686e+10 2.36758e+10 3.55247e+09 6.17598e+07 4795.71 977756 1.39961e+06 5.2682 0 0 0 0 0 644332 0 0.0116092 0 0.00129661 0 12 4.83663
136 14.1698 7.50155 0 0 7.50155 14.8376 5.62493e+10 2.36758e+10 4.00899e+09 7.01059e+07 4727.9 968519 1.58575e+06 5.26319 0 0 0 0 0 587520 0 0.0096542 0 0.00128696 0 12 5.06458
137 14.8376 6.25799 0 0 6.25799 15.5369 6.02598e+10 2.36758e+10 4.42657e+09 7.95486e+07 4658.87 959068 1.79586e+06 5.25803 0 0 0 0 0 533168 0 0.0079902 0 0.0012768 0 12 5.30326
138 15.5369 5.19723 0 0 5.19723 16.2691 6.451e+10 2.36758e+10 4.80683e+09 9.02269e+07 4588.65 949406 2.0329e+06 5.25271 0 0 0 0 0 481471 0 0.00658056 0 0.00126617 0 12 5.5532
139 16.2691 4.29618 0 0 4.29618 17.0358 6.90098e+10 2.36758e+10 5.15149e+09 1.02296e+08 4517.27 939535 2.30018e+06 5.24722 0 0 0 0 0 432585 0 0.00539218 0 0.00125511 0 12 5.81491
140 17.0358 3.53414 0 0 3.53414 17.8387 7.37688e+10 2.36758e+10 5.46237e+09 1.15932e+08 4444.8 929459 2.60139e+06 5.24157 0 0 0 0 0 386631 0 0.00439531 0 0.00124367 0 12 6.08896
141 17.8387 2.89259 0 0 2.89259 18.6794 7.87971e+10 2.36758e+10 5.74136e+09 1.31328e+08 4371.27 919180 2.94066e+06 5.23575 0 0 0 0 0 343691 0 0.00356338 0 0.0012319 0 12 6.37592
142 18.6794 2.35505 0 0 2.35505 19.5598 8.41044e+10 2.36758e+10 5.99042e+09 1.48705e+08 4296.75 908703 3.32258e+06 5.22973 0 0 0 0 0 303813 0 0.00287276 0 0.00121983 0 12 6.67641
143 19.5598 1.90688 0 0 1.90688 20.4816 8.97004e+10 2.36758e+10 6.21154e+09 1.68305e+08 4221.28 898032 3.75225e+06 5.22358 0 0 0 0 0 267007 0 0.00230259 0 0.00120751 0 12 6.99106
144 20.4816 1.53517 0 0 1.53517 21.4469 9.55947e+10 2.36758e+10 6.40674e+09 1.90402e+08 4144.94 887171 4.28059e+06 5.16214 0 0 0 0 0 233253 0 0.00183451 0 0.00119499 0 12 7.32054
145 21.4469 1.22854 0 0 1.22854 22.4576 1.01797e+11 2.36758e+10 6.57801e+09 2.153e+08 4067.78 876127 4.82932e+06 5.15569 0 0 0 0 0 202499 0 0.0014525 0 0.0011823 0 12 7.66555
146 22.4576 0.977022 0 0 0.977022 23.516 1.08315e+11 2.36758e+10 6.72736e+09 2.4334e+08 3989.87 864904 5.44561e+06 5.14905 0 0 0 0 0 174665 0 0.00114261 0 0.00116949 0 12 8.02681
147 23.516 0.771942 0 0 0.771942 24.6243 1.1516e+11 2.36758e+10 6.85675e+09 2.749e+08 3911.28 853509 6.13738e+06 5.14223 0 0 0 0 0 149648 0 0.000892818 0 0.00115659 0 12 8.4051
148 24.6243 0.605766 0 0 0.605766 25.7848 1.22339e+11 2.36758e+10 6.96808e+09 3.10402e+08 3832.08 841948 6.91339e+06 5.13522 0 0 0 0 0 127320 0 0.000692774 0 0.00114363 0 12 8.80122
149 25.7848 0.471988 0 0 0.471988 27 1.29862e+11 2.36758e+10 7.06319e+09 3.50315e+08 3752.35 830229 7.7834e+06 5.12803 0 0 0 0 0 107540 0 0.000533659 0 0.00113066 0 12 9.21601
150 27 0.365028 0 0 0.365028 28.2725 1.37735e+11 2.36758e+10 7.14385e+09 3.95163e+08 3672.17 818360 8.75816e+06 5.12065 0 0 0 0 0 90148.8 0 0.000407994 0 0.00111771 0 12 9.65035
151 28.2725 0.28012 0 0 0.28012 29.6049 1.45966e+11 2.36758e+10 7.21171e+09 4.45525e+08 3591.61 806346 9.84969e+06 5.11307 0 0 0 0 0 74977.7 0 0.000309475 0 0.00110479 0 12 10.1052
152 29.6049 0.213223 0 0 0.213223 31.0001 1.54564e+11 2.36758e+10 7.26836e+09 5.02046e+08 3510.75 794198 1.1309e+07 4.99796 0 0 0 0 0 61850.7 0 0.00023283 0 0.00109195 0 12 10.5814
153 31.0001 0.160931 0 0 0.160931 32.4611 1.63534e+11 2.36758e+10 7.31523e+09 5.65444e+08 3429.68 781924 1.2744e+07 4.97467 0 0 0 0 0 50588.3 0 0.000173677 0 0.00107921 0 12 11.0801
154 32.4611 0.12039 0 0 0.12039 33.991 1.72883e+11 2.36758e+10 7.35368e+09 6.3651e+08 3348.47 769532 1.43542e+07 4.95088 0 0 0 0 0 41010 0 0.000128405 0 0.00106658 0 12 11.6023
155 33.991 0.0892301 0 0 0.0892301 35.5929 1.82617e+11 2.36758e+10 7.38493e+09 7.16124e+08 3267.21 757031 1.61601e+07 4.9266 0 0 0 0 0 32938.3 0 9.40577e-05 0 0.0010541 0 12 12.1491
156 35.5929 0.0654974 0 0 0.0654974 37.2704 1.92741e+11 2.36758e+10 7.41008e+09 8.05261e+08 3185.98 744431 1.81844e+07 4.90186 0 0 0 0 0 26200.4 0 6.82341e-05 0 0.00104178 0 12 12.7216
157 37.2704 0.0475921 0 0 0.0475921 39.0269 2.0326e+11 2.36758e+10 7.43012e+09 9.04999e+08 3104.87 731742 2.04521e+07 4.87664 0 0 0 0 0 20631.5 0 4.90031e-05 0 0.00102965 0 12 13.3212
158 39.0269 0.0342171 0 0 0.0342171 40.8662 2.14177e+11 2.36758e+10 7.44591e+09 1.01653e+09 3023.96 718973 2.29913e+07 4.85095 0 0 0 0 0 16075.8 0 3.48231e-05 0 0.00101771 0 12 13.949
159 40.8662 0.0243298 0 0 0.0243298 42.7921 2.25497e+11 2.36758e+10 7.45823e+09 1.14117e+09 2943.32 706134 2.6737e+07 4.66166 0 0 0 0 0 12389 0 2.44754e-05 0 0.00100599 0 12 14.6064
160 42.7921 0.0171001 0 0 0.0171001 44.8088 2.37223e+11 2.36758e+10 7.46772e+09 1.28037e+09 2863.04 693236 3.05852e+07 4.55127 0 0 0 0 0 9438.6 0 1.70059e-05 0 0.000994494 0 12 15.2948
161 44.8088 0.0118739 0 0 0.0118739 46.9206 2.49357e+11 2.36758e+10 7.47494e+09 1.43574e+09 2783.21 680288 3.49843e+07 4.44108 0 0 0 0 0 7104.94 0 1.16749e-05 0 0.000983243 0 12 16.0156
162 46.9206 0.00814097 0 0 0.00814097 49.1319 2.61901e+11 2.36758e+10 7.48038e+09 1.60904e+09 2703.89 667300 4.00129e+07 4.33116 0 0 0 0 0 5281.53 0 7.91505e-06 0 0.000972248 0 12 16.7704
163 49.1319 0.00550798 0 0 0.00550798 51.4474 2.74856e+11 2.36758e+10 7.48441e+09 1.80222e+09 2625.16 654284 4.57603e+07 4.22166 0 0 0 0 0 3874.87 0 5.29603e-06 0 0.00096152 0 12 17.5608
164 51.4474 0.00367512 0 0 0.00367512 53.8721 2.88223e+11 2.36758e+10 7.48735e+09 2.01743e+09 2547.11 641250 5.23289e+07 4.11264 0 0 0 0 0 2804.08 0 3.49529e-06 0 0.000951069 0 12 18.3884
165 53.8721 0.00241674 0 0 0.00241674 56.411 3.02002e+11 2.36758e+10 7.48948e+09 2.25703e+09 2469.79 628206 6.12256e+07 3.91329 0 0 0 0 0 2000.23 0 2.27391e-06 0 0.000940903 0 12 19.255
166 56.411 0.00156519 0 0 0.00156519 59.0696 3.16192e+11 2.36758e+10 7.49099e+09 2.5236e+09 2393.28 615165 7.05918e+07 3.7762 0 0 0 0 0 1405.53 0 1.45724e-06 0 0.000931032 0 12 20.1624
167 59.0696 0.000997635 0 0 0.000997635 61.8534 3.30793e+11 2.36758e+10 7.49205e+09 2.81999e+09 2317.65 602136 8.13981e+07 3.64124 0 0 0 0 0 972.2 0 9.19283e-07 0 0.000921463 0 12 21.1127
168 61.8534 0.000625333 0 0 0.000625333 64.7685 3.45802e+11 2.36758e+10 7.49277e+09 3.14932e+09 2242.96 589128 9.38667e+07 3.50853 0 0 0 0 0 661.466 0 5.70429e-07 0 0.0009122 0 12 22.1077
169 64.7685 0.000385157 0 0 0.000385157 67.8209 3.61218e+11 2.36758e+10 7.49326e+09 3.51502e+09 2169.27 576152 1.08254e+08 3.37818 0 0 0 0 0 442.336 0 3.47893e-07 0 0.00090325 0 12 23.1496
170 67.8209 0.000232909 0 0 0.000232909 71.0172 3.77038e+11 2.36758e+10 7.49359e+09 3.92085e+09 2096.63 563218 1.24858e+08 3.25027 0 0 0 0 0 290.488 0 2.08364e-07 0 0.000894615 0 12 24.2406
171 71.0172 0.000138156 0 0 0.000138156 74.3642 3.93259e+11 2.36758e+10 7.4938e+09 4.3709e+09 2025.1 550334 1.40946e+08 3.19308 0 0 0 0 0 187.179 0 1.22447e-07 0 0.000886299 0 12 25.383
172 74.3642 8.03126e-05 0 0 8.03126e-05 77.8689 4.09876e+11 2.36758e+10 7.49393e+09 4.86967e+09 1954.73 537511 1.58804e+08 3.1408 0 0 0 0 0 118.232 0 7.05387e-08 0 0.000878302 0 12 26.5793
173 77.8689 4.5709e-05 0 0 4.5709e-05 81.5387 4.26887e+11 2.36758e+10 7.49401e+09 5.42208e+09 1885.57 524756 1.78863e+08 3.08844 0 0 0 0 0 73.1374 0 3.97954e-08 0 0.000870625 0 12 27.8319
174 81.5387 2.54435e-05 0 0 2.54435e-05 85.3815 4.44286e+11 2.36758e+10 7.49407e+09 6.03348e+09 1817.66 512079 2.01383e+08 3.03602 0 0 0 0 0 44.2616 0 2.19645e-08 0 0.000863266 0 12 29.1436
175 85.3815 1.38368e-05 0 0 1.38368e-05 89.4054 4.62069e+11 2.36758e+10 7.4941e+09 6.70973e+09 1751.03 499488 2.283e+08 2.96212 0 0 0 0 0 26.1776 0 1.18474e-08 0 0.000856223 0 12 30.5171
176 89.4054 7.34319e-06 0 0 7.34319e-06 93.6189 4.8023e+11 2.36758e+10 7.49411e+09 7.45722e+09 1685.73 486991 2.50438e+08 2.98472 0 0 0 0 0 15.113 0 6.23799e-09 0 0.000849494 0 12 31.9553
177 93.6189 3.79843e-06 0 0 3.79843e-06 98.0311 4.98763e+11 2.36758e+10 7.49412e+09 8.28289e+09 1621.78 474596 2.74502e+08 3.0079 0 0 0 0 0 8.50698 0 3.20235e-09 0 0.000843073 0 12 33.4613
178 98.0311 1.9127e-06 0 0 1.9127e-06 102.651 5.17663e+11 2.36758e+10 7.49413e+09 9.19432e+09 1559.22 462310 3.00636e+08 3.03166 0 0 0 0 0 4.66289 0 1.60084e-09 0 0.000836954 0 12 35.0383
179 102.651 9.36358e-07 0 0 9.36358e-07 107.489 5.36923e+11 2.36758e+10 7.49413e+09 1.01997e+10 1498.06 450141 3.28995e+08 3.05602 0 0 0 0 0 2.48552 0 7.78236e-10 0 0.000831131 0 12 36.6896
180 107.489 4.45028e-07 0 0 4.45028e-07 112.555 5.56538e+11 2.36758e+10 7.49413e+09 1.13081e+10 1438.33 438095 3.59736e+08 3.08099 0 0 0 0 0 1.28665 0 3.67413e-10 0 0.000825596 0 12 38.4187
181 112.555 2.05047e-07 0 0 2.05047e-07 117.859 5.76499e+11 2.36758e+10 7.49414e+09 1.25291e+10 1380.05 426178 3.93031e+08 3.10658 0 0 0 0 0 0.645882 0 1.68208e-10 0 0.000820341 0 12 40.2294
182 117.859 9.14486e-08 0 0 9.14486e-08 123.414 5.96801e+11 2.36758e+10 7.49414e+09 1.38732e+10 1323.22 414398 4.29054e+08 3.13283 0 0 0 0 0 0.313928 0 7.45631e-11 0 0.000815356 0 12 42.1253
183 123.414 3.94157e-08 0 0 3.94157e-08 129.23 6.17435e+11 2.36758e+10 7.49414e+09 1.53519e+10 1267.86 402758 4.67993e+08 3.15972 0 0 0 0 0 0.147502 0 3.19515e-11 0 0.00081063 0 12 44.1106
184 129.23 1.63909e-08 0 0 1.63909e-08 135.321 6.38396e+11 2.36758e+10 7.49414e+09 1.69776e+10 1213.98 391265 5.11708e+08 3.17692 0 0 0 0 0 0.0668847 0 1.32136e-11 0 0.000806153 0 12 46.1895
185 135.321 6.56478e-09 0 0 6.56478e-09 141.698 6.59674e+11 2.36758e+10 7.49414e+09 1.87635e+10 1161.58 379923 5.7049e+08 3.13053 0 0 0 0 0 0.0292183 0 5.26439e-12 0 0.000801914 0 12 48.3663
186 141.698 2.5277e-09 0 0 2.5277e-09 148.376 6.81264e+11 2.36758e+10 7.49414e+09 2.07242e+10 1110.67 368738 6.35727e+08 3.0841 0 0 0 0 0 0.0122739 0 2.01686e-12 0 0.000797901 0 12 50.6458
187 148.376 9.33874e-10 0 0 9.33874e-10 155.369 7.03157e+11 2.36758e+10 7.49414e+09 2.28751e+10 1061.23 357712 7.08087e+08 3.03764 0 0 0 0 0 0.00494848 0 7.41592e-13 0 0.000794103 0 12 53.0326
188 155.369 3.30399e-10 0 0 3.30399e-10 162.691 7.25345e+11 2.36758e+10 7.49414e+09 2.52331e+10 1013.26 346851 8.23701e+08 2.86264 0 0 0 0 0 0.00191096 0 2.61183e-13 0 0.000790508 0 12 55.532
189 162.691 1.11703e-10 0 0 1.11703e-10 170.358 7.47821e+11 2.36758e+10 7.49414e+09 2.78161e+10 966.763 336157 9.45734e+08 2.73128 0 0 0 0 0 0.000705351 0 8.79222e-14 0 0.000787105 0 12 58.1491
190 170.358 3.60097e-11 0 0 3.60097e-11 178.387 7.70578e+11 2.36758e+10 7.49414e+09 3.06437e+10 921.724 325634 1.08585e+09 2.60404 0 0 0 0 0 0.0002483 0 2.82274e-14 0 0.000783882 0 12 60.8896
191 178.387 1.10434e-11 0 0 1.10434e-11 186.794 7.93607e+11 2.36758e+10 7.49414e+09 3.37367e+10 878.13 315284 1.26607e+09 2.44296 0 0 0 0 0 8.31702e-05 0 8.62306e-15 0 0.00078083 0 12 63.7592
192 186.794 3.21425e-12 0 0 3.21425e-12 195.598 8.16901e+11 2.36758e+10 7.49414e+09 3.71174e+10 835.968 305109 1.53197e+09 2.20676 0 0 0 0 0 2.64443e-05 0 2.50049e-15 0 0.000777938 0 12 66.7641
193 195.598 8.85638e-13 0 0 8.85638e-13 204.816 8.40453e+11 2.36758e+10 7.49414e+09 4.08097e+10 795.222 295113 1.85523e+09 1.99025 0 0 0 0 0 7.96114e-06 0 6.86545e-16 0 0.000775198 0 12 69.9106
194 204.816 2.30407e-13 0 0 2.30407e-13 214.469 8.64254e+11 2.36758e+10 7.49414e+09 4.48393e+10 755.874 285296 2.24857e+09 1.79208 0 0 0 0 0 2.26338e-06 0 1.78012e-16 0 0.000772601 0 12 73.2054
195 214.469 5.64423e-14 0 0 5.64423e-14 224.576 8.88297e+11 2.36758e+10 7.49414e+09 4.92336e+10 717.905 275660 2.5531e+09 1.55637 0 0 0 0 0 6.0601e-07 0 4.34684e-17 0 0.000770139 0 12 76.6555
196 224.576 1.29819e-14 0 0 1.29819e-14 235.16 9.12575e+11 2.36758e+10 7.49414e+09 5.40215e+10 681.292 266206 2.65665e+09 1.36784 0 0 0 0 0 1.52369e-07 0 9.96756e-18 0 0.000767806 0 12 80.2681
197 235.16 2.79504e-15 0 0 2.79504e-15 246.243 9.3708e+11 2.36758e+10 7.49414e+09 5.92342e+10 646.015 256935 2.76213e+09 1.1997 0 0 0 0 0 3.58669e-08 0 2.13987e-18 0 0.000765596 0 12 84.051
198 246.243 5.61549e-16 0 0 5.61549e-16 257.848 9.61805e+11 2.36758e+10 7.49414e+09 6.49044e+10 612.048 247848 2.86938e+09 1.07276 0 0 0 0 0 7.87962e-09 0 4.28745e-19 0 0.000763504 0 12 88.0122
199 257.848 1.04931e-16 0 0 1.04931e-16 270 9.86744e+11 2.36758e+10 7.49414e+09 6.49044e+10 0 0 0 0 0 0 0 0 0 1.61026e-09 0 7.99078e-20 0 0.000761525 0 12 92.1601
0 0.027 0.368243 3992.7 0.00142563 0.366817 0.0282725 422372 882213 81.3655 1.3377 14131.3 2.94997e+06 0.123719 10.8124 4.7193e+10 4.10178e+09 0 0 0 12.5413 18382.1 0.0567593 83.1933 0.154136 0.0208364 12.25 0.0102931
1 0.0282725 0.368267 3982.47 0.00142493 0.366842 0.0296049 463097 1.84706e+06 170.587 1.53585 14130.9 2.9499e+06 0.0183256 10.8125 4.71687e+10 4.09967e+09 0 0 0 13.751 20104.3 0.0567583 82.9817 0.154123 0.0208367 12.25 0.0107782
2 0.0296049 0.368293 3971.81 0.0014242 0.366869 0.0310001 507748 2.90217e+06 268.423 1.76334 14130.4 2.94984e+06 0.0210397 10.8126 4.71432e+10 4.09746e+09 0 0 0 15.0774 21985.3 0.0567572 82.7612 0.154109 0.0208371 12.25 0.0112862
3 0.0310001 0.36832 3960.7 0.00142344 0.366896 0.0324611 556702 4.05583e+06 375.706 2.02453 14129.9 2.94977e+06 0.0241557 10.8127 4.71166e+10 4.09514e+09 0 0 0 16.5318 24039.5 0.0567561 82.5313 0.154095 0.0208375 12.25 0.0118181
4 0.0324611 0.368348 3949.13 0.00142265 0.366925 0.033991 610375 5.3171e+06 493.349 2.32441 14129.4 2.94969e+06 0.0277331 10.8129 4.70888e+10 4.09272e+09 0 0 0 18.1264 26282.3 0.056755 82.2917 0.15408 0.020838 12.25 0.0123751
5 0.033991 0.368377 3937.07 0.00142181 0.366956 0.0355929 669220 6.69583e+06 622.352 2.66869 14128.8 2.94962e+06 0.0318402 10.813 4.70596e+10 4.09018e+09 0 0 0 19.8747 28730.5 0.0567538 82.0422 0.154064 0.0208384 12.25 0.0129583
6 0.0355929 0.368408 3924.5 0.00142094 0.366987 0.0372704 733737 8.20275e+06 763.813 3.06397 14128.3 2.94954e+06 0.0365554 10.8132 4.70291e+10 4.08753e+09 0 0 0 21.7917 31402.6 0.0567525 81.7822 0.154048 0.0208389 12.25 0.013569
7 0.0372704 0.368441 3911.42 0.00142003 0.367021 0.0390269 804470 9.84955e+06 918.935 3.5178 14127.7 2.94946e+06 0.0419689 10.8133 4.69971e+10 4.08476e+09 0 0 0 23.8936 34318.3 0.0567512 81.5115 0.154031 0.0208394 12.25 0.0142085
8 0.0390269 0.368475 3897.8 0.00141907 0.367056 0.0408662 882020 1.16489e+07 1089.04 4.03883 14127.1 2.94937e+06 0.0481839 10.8135 4.69637e+10 4.08185e+09 0 0 0 26.1982 37499.2 0.0567498 81.2297 0.154013 0.0208399 12.25 0.0148781
9 0.0408662 0.36851 3883.63 0.00141807 0.367092 0.0427921 967042 1.36148e+07 1275.57 4.63703 14126.4 2.94928e+06 0.0553191 10.8136 4.69288e+10 4.07881e+09 0 0 0 28.725 40968.5 0.0567483 80.9364 0.153994 0.0208404 12.25 0.0155793
10 0.0427921 0.368547 3868.88 0.00141702 0.36713 0.0448088 1.06026e+06 1.57621e+07 1480.12 5.32382 14125.7 2.94918e+06 0.0635107 10.8138 4.68922e+10 4.07563e+09 0 0 0 31.4955 44751.7 0.0567468 80.6311 0.153974 0.020841 12.25 0.0163135
11 0.0448088 0.368586 3853.54 0.00141593 0.36717 0.0469206 1.16245e+06 1.81072e+07 1704.43 6.11233 14125 2.94908e+06 0.0729151 10.814 4.68539e+10 4.07231e+09 0 0 0 34.5331 48876 0.0567452 80.3136 0.153954 0.0208415 12.25 0.0170823
12 0.0469206 0.368627 3837.58 0.00141478 0.367212 0.0491319 1.27449e+06 2.06679e+07 1950.41 7.0176 14124.2 2.94898e+06 0.0837118 10.8142 4.68138e+10 4.06882e+09 0 0 0 37.8637 53371.1 0.0567435 79.9834 0.153932 0.0208421 12.25 0.0178874
13 0.0491319 0.36867 3820.99 0.00141358 0.367256 0.0514474 1.39732e+06 2.34636e+07 2220.15 8.05694 14123.4 2.94887e+06 0.0961068 10.8144 4.67719e+10 4.06518e+09 0 0 0 41.5154 58269.1 0.0567418 79.64 0.153909 0.0208428 12.25 0.0187304
14 0.0514474 0.368715 3803.75 0.00141233 0.367302 0.0538721 1.53199e+06 2.65151e+07 2515.95 9.25019 14122.6 2.94875e+06 0.110337 10.8146 4.67281e+10 4.06137e+09 0 0 0 45.5193 63604.5 0.05674 79.2832 0.153886 0.0208434 12.25 0.0196132
15 0.0538721 0.368762 3785.84 0.00141102 0.367351 0.056411 1.67962e+06 2.98453e+07 2840.33 10.6201 14121.8 2.94863e+06 0.126673 10.8148 4.66822e+10 4.05738e+09 0 0 0 49.9092 69414.8 0.056738 78.9124 0.153861 0.0208441 12.25 0.0205375
16 0.056411 0.368811 3767.23 0.00140964 0.367401 0.0590696 1.84147e+06 3.34788e+07 3196.05 12.1929 14120.9 2.94851e+06 0.145428 10.8151 4.66342e+10 4.05321e+09 0 0 0 54.7224 75740.3 0.056736 78.5273 0.153835 0.0208448 12.25 0.0215054
17 0.0590696 0.368862 3747.91 0.00140821 0.367454 0.0618534 2.01891e+06 3.74425e+07 3586.14 13.9987 14119.9 2.94837e+06 0.166959 10.8153 4.6584e+10 4.04885e+09 0 0 0 59.9998 82624.6 0.0567339 78.1273 0.153808 0.0208456 12.25 0.0225189
18 0.0618534 0.368916 3727.86 0.0014067 0.367509 0.0647685 2.21344e+06 4.17653e+07 4013.93 16.0717 14118.9 2.94824e+06 0.191676 10.8155 4.65315e+10 4.04429e+09 0 0 0 65.7859 90114.8 0.0567317 77.7122 0.15378 0.0208463 12.25 0.0235802
19 0.0647685 0.368972 3707.06 0.00140513 0.367567 0.0678209 2.42669e+06 4.64787e+07 4483.07 18.4518 14117.9 2.94809e+06 0.220052 10.8158 4.64766e+10 4.03951e+09 0 0 0 72.1298 98261.2 0.0567294 77.2815 0.15375 0.0208471 12.25 0.0246915
20 0.0678209 0.369031 3685.48 0.00140349 0.367628 0.0710172 2.66048e+06 5.16168e+07 4997.55 21.1842 14116.8 2.94794e+06 0.252628 10.8161 4.64192e+10 4.03452e+09 0 0 0 79.0854 107118 0.056727 76.8347 0.153719 0.020848 12.25 0.0258552
21 0.0710172 0.369093 3663.11 0.00140177 0.367691 0.0743642 2.91677e+06 5.72164e+07 5561.77 24.3212 14115.7 2.94778e+06 0.290024 10.8164 4.63591e+10 4.0293e+09 0 0 0 86.7116 116745 0.0567245 76.3715 0.153686 0.0208488 12.25 0.0270737
22 0.0743642 0.369158 3639.92 0.00139997 0.367758 0.0778689 3.19773e+06 6.33173e+07 6180.52 27.9227 14114.5 2.94762e+06 0.332955 10.8167 4.62963e+10 4.02384e+09 0 0 0 95.073 127204 0.0567219 75.8915 0.153652 0.0208498 12.25 0.0283496
23 0.0778689 0.369226 3615.9 0.00139809 0.367828 0.0815387 3.50574e+06 6.99628e+07 6859.1 32.0574 14113.2 2.94744e+06 0.382238 10.817 4.62306e+10 4.01813e+09 0 0 0 104.24 138562 0.0567191 75.3941 0.153616 0.0208507 12.25 0.0296857
24 0.0815387 0.369297 3591.03 0.00139612 0.367901 0.0853815 3.84338e+06 7.71992e+07 7603.29 36.8042 14111.9 2.94726e+06 0.438814 10.8173 4.61619e+10 4.01216e+09 0 0 0 114.291 150892 0.0567162 74.8791 0.153579 0.0208517 12.25 0.0310848
25 0.0853815 0.369371 3565.29 0.00139406 0.367977 0.0894054 4.21351e+06 8.5077e+07 8419.43 42.2537 14110.5 2.94707e+06 0.503761 10.8177 4.60901e+10 4.00592e+09 0 0 0 125.311 164272 0.0567132 74.3461 0.15354 0.0208527 12.25 0.0325497
