#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
140 17.0358 1.14515e-09 0 0 1.14515e-09 17.8387 4.7953e+09 0 3.26102e+08 1.59292e+06 25.3268 36336.9 3177.73 24.45 0 0 0 0 0 0 0 0 0 0 10 562.192
141 17.8387 4.08165e-10 0 0 4.08165e-10 18.6794 4.96429e+09 0 3.26102e+08 1.67395e+06 23.005 35851.6 3108.6 26.0659 0 0 0 0 0 0 0 0 0 0 10 588.688
142 18.6794 1.39111e-10 0 0 1.39111e-10 19.5598 5.13605e+09 0 3.26102e+08 1.75844e+06 20.8941 35370.6 3044.55 27.7533 0 0 0 0 0 0 0 0 0 0 10 616.432
143 19.5598 4.52397e-11 0 0 4.52397e-11 20.4816 5.31053e+09 0 3.26102e+08 1.84655e+06 18.9757 34894.6 2993.94 29.4286 0 0 0 0 0 0 0 0 0 0 10 645.483
144 20.4816 1.40073e-11 0 0 1.40073e-11 21.4469 5.48767e+09 0 3.26102e+08 1.93842e+06 17.2331 34424.6 2944.16 31.2046 0 0 0 0 0 0 0 0 0 0 10 675.904
145 21.4469 4.1196e-12 0 0 4.1196e-12 22.4576 5.66739e+09 0 3.26102e+08 2.03422e+06 15.6509 33961.4 2895.22 33.0881 0 0 0 0 0 0 0 0 0 0 10 707.758
146 22.4576 1.14808e-12 0 0 1.14808e-12 23.516 5.84964e+09 0 3.26102e+08 2.13412e+06 14.2147 33505.7 2847.12 35.0871 0 0 0 0 0 0 0 0 0 0 10 741.114
147 23.516 3.02416e-13 0 0 3.02416e-13 24.6243 6.03436e+09 0 3.26102e+08 2.2383e+06 12.9116 33058.2 2799.85 37.2099 0 0 0 0 0 0 0 0 0 0 10 776.041
148 24.6243 7.50921e-14 0 0 7.50921e-14 25.7848 6.22148e+09 0 3.26102e+08 2.34697e+06 11.7295 32619.7 2753.43 39.4659 0 0 0 0 0 0 0 0 0 0 10 812.615
149 25.7848 1.7528e-14 0 0 1.7528e-14 27 6.41093e+09 0 3.26102e+08 2.46033e+06 10.6576 32190.9 2707.84 41.8652 0 0 0 0 0 0 0 0 0 0 10 850.912
150 27 3.83488e-15 0 0 3.83488e-15 28.2725 6.60266e+09 0 3.26102e+08 2.57862e+06 9.68586 31772.6 2663.09 44.4189 0 0 0 0 0 0 0 0 0 0 10 891.015
151 28.2725 7.84018e-16 0 0 7.84018e-16 29.6049 6.7966e+09 0 3.26102e+08 2.70209e+06 8.80505 31365.2 2618.44 47.1525 0 0 0 0 0 0 0 0 0 0 10 933.007
152 29.6049 1.49302e-16 0 0 1.49302e-16 31.0001 6.99268e+09 0 3.26102e+08 2.83099e+06 8.00684 30969.5 2574.24 50.0758 0 0 0 0 0 0 0 0 0 0 10 976.978
153 31.0001 2.63947e-17 0 0 2.63947e-17 32.4611 7.19084e+09 0 3.26102e+08 2.96563e+06 7.28358 30586 2530.93 53.1962 0 0 0 0 0 0 0 0 0 0 10 1023.02
154 32.4611 4.31673e-18 0 0 4.31673e-18 33.991 7.39103e+09 0 3.26102e+08 3.10631e+06 6.62831 30215.4 2488.52 56.5297 0 0 0 0 0 0 0 0 0 0 10 1071.24
155 33.991 6.50702e-19 0 0 6.50702e-19 35.5929 7.59317e+09 0 3.26102e+08 3.25336e+06 6.0347 29858.2 2447.01 60.0947 0 0 0 0 0 0 0 0 0 0 10 1121.72
156 35.5929 9.00593e-20 0 0 9.00593e-20 37.2704 7.7972e+09 0 3.26102e+08 3.40715e+06 5.49696 29514.9 2406.38 63.9106 0 0 0 0 0 0 0 0 0 0 10 1174.59
157 37.2704 1.13984e-20 0 0 1.13984e-20 39.0269 8.00308e+09 0 3.26102e+08 3.56808e+06 5.00983 29186.1 2366.66 67.9991 0 0 0 0 0 0 0 0 0 0 10 1229.94
158 39.0269 1.31369e-21 0 0 1.31369e-21 40.8662 8.21073e+09 0 3.26102e+08 3.73658e+06 4.56855 28872.1 2327.8 72.3849 0 0 0 0 0 0 0 0 0 0 10 1287.91
159 40.8662 1.37263e-22 0 0 1.37263e-22 42.7921 8.42009e+09 0 3.26102e+08 3.91311e+06 4.16877 28573.6 2289.84 77.0935 0 0 0 0 0 0 0 0 0 0 10 1348.61
160 42.7921 1.29425e-23 0 0 1.29425e-23 44.8088 8.63112e+09 0 3.26102e+08 4.09819e+06 3.80655 28290.9 2252.75 82.1549 0 0 0 0 0 0 0 0 0 0 10 1412.16
161 44.8088 1.09591e-24 0 0 1.09591e-24 46.9206 8.84376e+09 0 3.26102e+08 4.29236e+06 3.47831 28024.6 2215.97 87.6232 0 0 0 0 0 0 0 0 0 0 10 1478.72
162 46.9206 8.29117e-26 0 0 8.29117e-26 49.1319 9.05794e+09 0 3.26102e+08 4.49623e+06 3.18082 27774.9 2179.76 93.5288 0 0 0 0 0 0 0 0 0 0 10 1548.41
163 49.1319 5.57483e-27 0 0 5.57483e-27 51.4474 9.27362e+09 0 3.26102e+08 4.71046e+06 2.91113 27542.3 2144.48 99.8977 0 0 0 0 0 0 0 0 0 0 10 1621.38
164 51.4474 3.31282e-28 0 0 3.31282e-28 53.8721 9.49074e+09 0 3.26102e+08 4.93576e+06 2.66658 27327.3 2110.13 106.773 0 0 0 0 0 0 0 0 0 0 10 1697.79
165 53.8721 1.72973e-29 0 0 1.72973e-29 56.411 9.70925e+09 0 3.26102e+08 5.17293e+06 2.44477 27130.1 2076.7 114.204 0 0 0 0 0 0 0 0 0 0 10 1777.81
166 56.411 7.887e-31 0 0 7.887e-31 59.0696 9.92911e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 1861.59
167 59.0696 3.12044e-32 0 0 3.12044e-32 61.8534 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 1949.33
168 61.8534 1.06407e-33 0 0 1.06407e-33 64.7685 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2041.2
169 64.7685 3.10544e-35 0 0 3.10544e-35 67.8209 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2137.4
170 67.8209 7.69964e-37 0 0 7.69964e-37 71.0172 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2238.13
171 71.0172 1.60939e-38 0 0 1.60939e-38 74.3642 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2343.61
172 74.3642 2.81307e-40 0 0 2.81307e-40 77.8689 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2454.06
173 77.8689 4.07712e-42 0 0 4.07712e-42 81.5387 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2569.71
174 81.5387 4.85652e-44 0 0 4.85652e-44 85.3815 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2690.82
175 85.3815 4.71045e-46 0 0 4.71045e-46 89.4054 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2817.64
176 89.4054 3.68417e-48 0 0 3.68417e-48 93.6189 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 2950.43
177 93.6189 2.30001e-50 0 0 2.30001e-50 98.0311 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3089.48
178 98.0311 1.13397e-52 0 0 1.13397e-52 102.651 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3235.08
179 102.651 4.36614e-55 0 0 4.36614e-55 107.489 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3387.54
180 107.489 1.2976e-57 0 0 1.2976e-57 112.555 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3547.19
181 112.555 2.9404e-60 0 0 2.9404e-60 117.859 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3714.37
182 117.859 5.01562e-63 0 0 5.01562e-63 123.414 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3889.42
183 123.414 6.35416e-66 0 0 6.35416e-66 129.23 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 4072.72
184 129.23 5.89518e-69 0 0 5.89518e-69 135.321 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 4264.66
185 135.321 3.94678e-72 0 0 3.94678e-72 141.698 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 4465.65
186 141.698 1.87757e-75 0 0 1.87757e-75 148.376 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 4676.11
187 148.376 6.24511e-79 0 0 6.24511e-79 155.369 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 4896.49
188 155.369 1.428e-82 0 0 1.428e-82 162.691 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 5127.25
189 162.691 2.20529e-86 0 0 2.20529e-86 170.358 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 5368.89
190 170.358 2.25787e-90 0 0 2.25787e-90 178.387 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 5621.92
191 178.387 1.5031e-94 0 0 1.5031e-94 186.794 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 5886.88
192 186.794 6.37527e-99 0 0 6.37527e-99 195.598 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 6164.32
193 195.598 1.68648e-103 0 0 1.68648e-103 204.816 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 6454.83
194 204.816 2.72109e-108 0 0 2.72109e-108 214.469 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 6759.04
195 214.469 2.61602e-113 0 0 2.61602e-113 224.576 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 7077.58
196 224.576 1.46234e-118 0 0 1.46234e-118 235.16 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 7411.14
197 235.16 4.63276e-124 0 0 4.63276e-124 246.243 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 7760.41
198 246.243 8.0977e-130 0 0 8.0977e-130 257.848 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 8126.15
199 257.848 7.59296e-136 0 0 7.59296e-136 270 9.98918e+09 0 3.26102e+08 5.17293e+06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 8509.12
0 0.027 490.344 0.964124 0 490.344 0.0282725 152693 213.029 108322 15.8568 164919 9862.58 242.697 0.0653359 0 0 0 0 2.07023 0.0115221 0.0093694 5.21463e-05 1.91078e-05 5.40867e-05 10.25 0.326675
1 0.0282725 489.789 0.955846 0 489.789 0.0296049 167367 444.606 226961 18.0888 159175 10132.8 43.4031 0.0514245 0 0 0 0 2.26933 0.0125278 0.00936681 5.17094e-05 1.91241e-05 5.40981e-05 10.25 0.342071
2 0.0296049 489.183 0.947625 0 489.183 0.0310001 183447 696.34 356885 20.562 153617 10409.7 83.7483 0.0295311 0 0 0 0 2.48762 0.0136263 0.00936435 5.12944e-05 1.91428e-05 5.41294e-05 10.25 0.358192
3 0.0310001 488.545 0.938508 0 488.545 0.0324611 201069 969.706 499158 23.3022 148239 10693.5 161.339 0.0169839 0 0 0 0 2.72688 0.014795 0.0093618 5.07934e-05 1.91626e-05 5.41215e-05 10.25 0.375073
4 0.0324611 487.882 0.929621 0 487.882 0.033991 220379 1266.61 654945 26.3378 143035 10984.3 310.3 0.00978307 0 0 0 0 2.9891 0.0160753 0.00935911 5.03329e-05 1.91831e-05 5.41435e-05 10.25 0.39275
5 0.033991 487.189 0.919786 0 487.189 0.0355929 241540 1588.71 825520 29.7006 137999 11282.2 575.616 0.00584197 0 0 0 0 3.2765 0.0174363 0.0093563 4.97905e-05 1.92047e-05 5.41328e-05 10.25 0.41126
6 0.0355929 486.472 0.910063 0 486.472 0.0372704 264728 1938.15 1.01228e+06 33.4252 133127 11587.4 933.745 0.0039889 0 0 0 0 3.59147 0.0189199 0.00935332 4.92734e-05 1.92269e-05 5.41428e-05 10.25 0.430642
7 0.0372704 485.735 0.899885 0 485.735 0.0390269 290135 2317.03 1.21674e+06 37.5502 128413 11900.1 1512.74 0.00272685 0 0 0 0 3.93662 0.0205158 0.00935013 4.87283e-05 1.92494e-05 5.41495e-05 10.25 0.450937
8 0.0390269 484.989 0.889295 0 484.989 0.0408662 317974 2727.56 1.44059e+06 42.1181 123853 12220.3 2447.4 0.00186645 0 0 0 0 4.31479 0.0222283 0.00934659 4.81504e-05 1.92718e-05 5.41445e-05 10.25 0.472189
9 0.0408662 484.211 0.878381 0 484.211 0.0427921 348477 3172.18 1.68563e+06 47.176 119441 12548.2 3954.13 0.00127914 0 0 0 0 4.72919 0.0240675 0.00934286 4.75472e-05 1.9295e-05 5.41305e-05 10.25 0.494443
10 0.0427921 483.369 0.867749 0 483.369 0.0448088 381896 3653.8 1.95386e+06 52.7758 115174 12883.9 4242.84 0.00106323 0 0 0 0 5.18342 0.0260907 0.0093392 4.70089e-05 1.93211e-05 5.41733e-05 10.25 0.517745
11 0.0448088 480.09 0.858929 0 480.09 0.0469206 418511 4176.51 2.24596e+06 58.9748 111046 13227.5 4485.44 0.000908653 0 0 0 0 5.68825 0.0283075 0.009347 4.65152e-05 1.94693e-05 5.41548e-05 10.25 0.542146
12 0.0469206 481.461 0.843796 0 481.461 0.0491319 458624 4739.56 2.56717e+06 65.8362 107053 13579.3 4741.36 0.000777093 0 0 0 0 6.2269 0.0304701 0.0093318 4.56633e-05 1.93823e-05 5.41165e-05 10.25 0.567696
13 0.0491319 480.329 0.83159 0 480.329 0.0514474 502568 5348 2.91853e+06 73.43 103192 13939.3 5011.27 0.000665054 0 0 0 0 6.82593 0.0329176 0.00932943 4.49906e-05 1.9423e-05 5.4102e-05 10.25 0.594451
14 0.0514474 479.674 0.818107 0 479.674 0.0538721 550707 6004.32 3.30327e+06 81.8334 99457.4 14307.6 5295.9 0.000621659 0 0 0 0 7.47998 0.0354832 0.00932382 4.42299e-05 1.94378e-05 5.40637e-05 10.25 0.622467
15 0.0538721 626.822 0.663051 0 626.822 0.056411 603439 6587.57 3.85456e+06 91.1314 95845.9 14684.5 5595.98 0.000636245 0 0 0 0 7.24967 0.0306428 0.0082416 3.48354e-05 1.31482e-05 5.25381e-05 10.25 0.651803
16 0.056411 478.498 0.793541 0 478.498 0.0590696 661201 7352.94 4.31598e+06 101.418 92353.6 15070 5912.3 0.000651286 0 0 0 0 8.97252 0.0416554 0.00930268 4.31882e-05 1.94414e-05 5.44247e-05 10.25 0.682521
17 0.0590696 477.088 0.778688 0 477.088 0.0618534 724468 8176.46 4.82043e+06 112.797 88976.9 15464.2 6245.68 0.000666804 0 0 0 0 9.83898 0.0444676 0.00930344 4.20472e-05 1.95005e-05 5.39975e-05 10.25 0.714687
18 0.0618534 476.828 0.763522 0 476.828 0.0647685 793762 9061.83 5.37324e+06 125.382 85712 15867.4 6596.97 0.000685119 0 0 0 0 10.7761 0.0477341 0.00929294 4.11644e-05 1.94891e-05 5.39139e-05 10.25 0.74837
19 0.0647685 468.239 0.786356 0 468.239 0.0678209 869654 10061.7 5.96847e+06 139.299 82555.5 16279.5 6967.05 0.00075588 0 0 0 0 11.9029 0.0580663 0.00936148 4.56686e-05 1.99929e-05 5.80763e-05 10.25 0.783639
20 0.0678209 530.143 0.691329 0 530.143 0.0710172 952766 11025.5 6.70743e+06 154.688 79504 16700.8 7356.85 0.000833875 0 0 0 0 0.742907 0.0687373 0.000532878 4.93044e-05 1.00516e-06 7.13183e-05 10.25 0.820571
21 0.0710172 518.142 0.674519 0 518.142 0.0743642 1.04378e+06 12056.6 7.49934e+06 171.701 76554.3 17131.3 7767.34 0.000919845 0 0 0 0 11.3213 0.0574186 0.00740607 3.75618e-05 1.42935e-05 5.56868e-05 10.25 0.859243
22 0.0743642 488.592 0.745714 0 488.592 0.0778689 1.14344e+06 13306.5 8.31812e+06 190.507 73703.1 17571.2 8199.52 0.00101459 0 0 0 0 0.909365 0.103964 0.00054254 6.20265e-05 1.11042e-06 8.31774e-05 10.25 0.899738
23 0.0778689 468.083 0.76836 0 468.083 0.0815387 1.25257e+06 14718.6 9.1782e+06 211.292 70947.3 18020.5 8654.43 0.00113422 0 0 0 0 1.12225 0.106088 0.000610635 5.77246e-05 1.30455e-06 7.51271e-05 10.25 0.942142
24 0.0815387 429.761 0.775552 0 429.761 0.0853815 1.37205e+06 16281.4 1.0044e+07 234.261 68284 18479.5 9133.18 0.00128324 0 0 0 0 19.0598 0.101535 0.00945828 5.03857e-05 2.20082e-05 6.49675e-05 10.25 0.986543
25 0.0853815 423.648 0.703893 0 423.648 0.0894054 1.50286e+06 17836.7 1.09799e+07 259.639 65710.4 18948.1 9636.88 0.00145156 0 0 0 0 9.20874 0.106104 0.00416767 4.80202e-05 9.83759e-06 6.8221e-05 10.25 1.03304
26 0.0894054 397.801 0.845812 0 397.801 0.0936189 1.64606e+06 19885.9 1.19434e+07 287.673 63223.4 19426.5 10166.7 0.00164161 0 0 0 0 1.39018 0.235017 0.000573805 9.70048e-05 1.44244e-06 0.000114688 10.25 1.08172
27 0.0936189 372.46 0.865685 0 372.46 0.0980311 1.80281e+06 22185.6 1.29326e+07 318.638 60820.6 19914.9 10723.9 0.00185616 0 0 0 0 1.39388 0.252709 0.000524711 9.51292e-05 1.40877e-06 0.000109889 10.25 1.1327
28 0.0980311 343.567 0.870262 0 343.567 0.102651 1.97439e+06 24720.5 1.39331e+07 352.833 58499.1 20413.1 11309.7 0.0020846 0 0 0 0 1.28717 0.248261 0.000441906 8.52318e-05 1.28623e-06 9.7938e-05 10.25 1.18609
29 0.102651 311.474 0.974536 0 311.474 0.107489 2.16217e+06 27832.9 1.49276e+07 390.589 56256.5 20921.5 11925.5 0.00233946 0 0 0 0 1.87116 0.486288 0.000585873 0.000152261 1.88097e-06 0.000156239 10.25 1.24198
30 0.107489 880.945 0.153194 0 880.945 0.112555 2.36768e+06 28369.4 1.80123e+07 432.27 54090.2 21439.9 12572.5 0.00262496 0 0 0 0 30.2364 0.00455992 0.00863421 1.30212e-06 9.80108e-06 8.4998e-06 10.25 1.30052
31 0.112555 878.526 0.131978 0 878.526 0.117859 2.59257e+06 28876.2 2.13852e+07 478.274 51997.9 21968.5 13252.2 0.00294474 0 0 0 0 29.2253 0.00375763 0.00761118 9.78605e-07 8.66358e-06 7.41494e-06 10.25 1.36181
32 0.117859 876.332 0.110159 0 876.332 0.123414 2.83864e+06 29340 2.50744e+07 529.042 49977.3 22507.4 13966.1 0.00329931 0 0 0 0 27.455 0.00290067 0.006521 6.88957e-07 7.44125e-06 6.2542e-06 10.25 1.42599
33 0.123414 873.867 0.0882509 0 873.867 0.12923 3.10786e+06 29747.4 2.91081e+07 585.056 48026 23056.6 14715.7 0.00368209 0 0 0 0 24.8435 0.00207173 0.00538154 4.48773e-07 6.15831e-06 5.08519e-06 10.25 1.49319
34 0.12923 871.409 0.0659953 0 871.409 0.135321 3.40238e+06 30081.4 3.35186e+07 646.845 46142 23616.1 15039.2 0.00410852 0 0 0 0 21.1593 0.00129084 0.00418018 2.55015e-07 4.79703e-06 3.86414e-06 10.25 1.56357
35 0.135321 868.819 0.0435506 0 868.819 0.141698 3.72454e+06 30323.2 3.83402e+07 714.991 44323 24185.9 14867.8 0.00458351 0 0 0 0 16.221 0.00062659 0.00292261 1.12896e-07 3.36389e-06 2.59228e-06 10.25 1.63725
36 0.141698 866.084 0.0209481 0 866.084 0.148376 4.0769e+06 30450.6 4.36103e+07 790.134 42567 24766.2 14698.2 0.0051124 0 0 0 0 9.777 0.000170361 0.00160657 2.7994e-08 1.85498e-06 1.33635e-06 10.25 1.71442
37 0.148376 861.347 0 0 861.347 0.155369 4.46225e+06 30450.6 4.93573e+07 872.975 40872 25356.8 14557.6 0.00569054 0 0 0 0 2.30252 0 0.000345061 0 4.00606e-07 0 10.25 1.79521
38 0.155369 835.185 0 0 835.185 0.162691 4.88362e+06 30450.6 5.54673e+07 964.281 39236.2 25957.8 14458.2 0.0063152 0 0 0 0 2.48362 0 0.000339453 0 4.0644e-07 0 10.25 1.87982
39 0.162691 808.995 0 0 808.995 0.170358 5.34432e+06 30450.6 6.19567e+07 1064.9 37657.5 26569.2 14359 0.00700719 0 0 0 0 2.67702 0 0.000333691 0 4.12477e-07 0 10.25 1.96841
40 0.170358 782.809 0 0 782.809 0.178387 5.84796e+06 30450.6 6.88419e+07 1175.75 36134.3 27190.9 14259.8 0.00777361 0 0 0 0 2.88328 0 0.000327778 0 4.18721e-07 0 10.25 2.06118
41 0.178387 756.659 0 0 756.659 0.186794 6.39846e+06 30450.6 7.61391e+07 1297.84 34664.7 27822.9 14160.6 0.00862228 0 0 0 0 3.10297 0 0.000321715 0 4.25178e-07 0 10.25 2.15832
42 0.186794 730.58 0 0 730.58 0.195598 7.0001e+06 30450.6 8.38645e+07 1432.3 33247.1 28465.1 14055.2 0.00956603 0 0 0 0 3.33664 0 0.000315502 0 4.31852e-07 0 10.25 2.26004
43 0.195598 704.604 0 0 704.604 0.204816 7.65754e+06 30450.6 9.20341e+07 1580.32 31879.7 29117.5 13942 0.0106171 0 0 0 0 3.58482 0 0.000309144 0 4.38749e-07 0 10.25 2.36655
44 0.204816 678.766 0 0 678.766 0.214469 8.37584e+06 30450.6 1.00663e+08 1743.24 30561.1 29779.9 13829.2 0.0117812 0 0 0 0 3.84802 0 0.000302643 0 4.45873e-07 0 10.25 2.47808
45 0.214469 653.099 0 0 653.099 0.224576 9.16049e+06 30450.6 1.09767e+08 1922.52 29289.6 30452.2 13716.6 0.0130702 0 0 0 0 4.1267 0 0.000296003 0 4.53229e-07 0 10.25 2.59487
46 0.224576 627.638 0 0 627.638 0.23516 1.00175e+07 30450.6 1.1936e+08 2119.75 28063.8 31134.4 13604.4 0.0144971 0 0 0 0 4.42128 0 0.000289229 0 4.60821e-07 0 10.25 2.71717
47 0.23516 602.417 0 0 602.417 0.246243 1.09534e+07 30450.6 1.29456e+08 2336.66 26882.1 31826.3 13489.5 0.0160799 0 0 0 0 4.73212 0 0.000282325 0 4.68653e-07 0 10.25 2.84522
48 0.246243 577.469 0 0 577.469 0.257848 1.19751e+07 30450.6 1.40068e+08 2575.15 25743.2 32527.6 13367.6 0.0178412 0 0 0 0 5.05951 0 0.000275297 0 4.76731e-07 0 10.25 2.97931
49 0.257848 552.828 0 0 552.828 0.27 1.30905e+07 30450.6 1.51206e+08 2837.31 24645.7 33238.2 13246.4 0.0197906 0 0 0 0 5.40368 0 0.000268153 0 4.85057e-07 0 10.25 3.11972
50 0.27 528.526 0 0 528.526 0.282725 1.43078e+07 30450.6 1.62883e+08 3125.39 23588.4 33958 13125.7 0.0219478 0 0 0 0 5.76474 0 0.0002609 0 4.93636e-07 0 10.25 3.26675
51 0.282725 504.596 0 0 504.596 0.296049 1.56361e+07 30450.6 1.75106e+08 3441.86 22569.8 34686.6 13005.5 0.0243341 0 0 0 0 6.14272 0 0.000253545 0 5.02471e-07 0 10.25 3.42071
52 0.296049 481.068 0 0 481.068 0.310001 1.70852e+07 30450.6 1.87883e+08 3789.43 21588.7 35423.7 12885.9 0.0269729 0 0 0 0 6.53753 0 0.000246097 0 5.11565e-07 0 10.25 3.58192
53 0.310001 457.972 0 0 457.972 0.324611 1.86656e+07 30450.6 2.01221e+08 4171.03 20644 36169.2 13136.1 0.0290497 0 0 0 0 6.94892 0 0.000238567 0 5.20922e-07 0 10.25 3.75073
54 0.324611 435.337 0 0 435.337 0.33991 2.0389e+07 30450.6 2.15122e+08 4589.87 19734.5 36922.7 13119.5 0.0319244 0 0 0 0 7.37655 0 0.000230965 0 5.30544e-07 0 10.25 3.9275
55 0.33991 413.191 0 0 413.191 0.355929 2.22677e+07 30450.6 2.29589e+08 5049.42 18859 37683.9 13101.2 0.0350769 0 0 0 0 7.81987 0 0.000223302 0 5.40433e-07 0 10.25 4.1126
56 0.355929 391.559 0 0 391.559 0.372704 2.43153e+07 30450.6 2.44621e+08 5553.48 18016.4 38452.3 13081.2 0.0385332 0 0 0 0 8.27818 0 0.00021559 0 5.50593e-07 0 10.25 4.30642
57 0.372704 370.467 0 0 370.467 0.390269 2.65463e+07 30450.6 2.60216e+08 6106.18 17205.7 39227.7 13059.5 0.0423216 0 0 0 0 8.75061 0 0.000207841 0 5.61025e-07 0 10.25 4.50937
58 0.390269 349.936 0 0 349.936 0.408662 2.89765e+07 30450.6 2.76367e+08 6712 16425.9 40009.5 13392.6 0.0452357 0 0 0 0 9.23607 0 0.000200069 0 5.71731e-07 0 10.25 4.72189
59 0.408662 329.988 0 0 329.988 0.427921 3.1623e+07 30450.6 2.93067e+08 7375.82 15675.9 40797.3 13683 0.0485139 0 0 0 0 9.73328 0 0.000192288 0 5.82713e-07 0 10.25 4.94443
60 0.427921 310.641 0 0 310.641 0.448088 3.4504e+07 30450.6 3.10305e+08 8102.92 14954.8 41590.7 13973.7 0.0520336 0 0 0 0 10.2407 0 0.000184512 0 5.93972e-07 0 10.25 5.17745
61 0.448088 291.913 0 0 291.913 0.469206 3.76395e+07 30450.6 3.28065e+08 8899.05 14261.6 42389.2 14264.2 0.0558128 0 0 0 0 10.7567 0 0.000176756 0 6.0551e-07 0 10.25 5.42146
62 0.469206 273.817 0 0 273.817 0.491319 4.10508e+07 30450.6 3.46332e+08 9770.42 13595.4 43192.1 14554.2 0.0598711 0 0 0 0 11.2793 0 0.000169035 0 6.17328e-07 0 10.25 5.67696
63 0.491319 256.367 0 0 256.367 0.514474 4.47609e+07 30450.6 3.65085e+08 10723.8 12955.3 43998.9 14843.2 0.0642297 0 0 0 0 11.8063 0 0.000161365 0 6.29427e-07 0 10.25 5.94451
64 0.514474 239.573 0 0 239.573 0.538721 4.87946e+07 30450.6 3.84299e+08 11766.5 12340.5 44809.1 15216.6 0.0685223 0 0 0 0 12.3353 0 0.00015376 0 6.4181e-07 0 10.25 6.22467
65 0.538721 223.443 0 0 223.443 0.56411 5.31785e+07 30450.6 4.03949e+08 12906.4 11750.2 45621.9 16013.7 0.0711817 0 0 0 0 12.8638 0 0.000146238 0 6.54478e-07 0 10.25 6.51803
