#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MassBin
53 0.310001 0 561.625 119.587 5.14567 0.324611 4.27987e+07 2.05525e+08 0 1.08591e+06 5.66525e+06 157099 3.47852e+07 1.98369e-05 6.00591e+14 0 0 3964.57 66776.8 0.13611 2.29255 11.75
54 0.324611 0 553.77 119.013 5.14614 0.33991 4.68825e+07 2.23211e+08 0 1.20164e+06 5.45325e+06 161113 3.67139e+07 2.08171e-05 5.96802e+14 0 0 4319.64 72562.5 0.135251 2.27199 11.75
55 0.33991 0 545.769 118.415 5.14663 0.355929 5.13538e+07 2.42323e+08 0 1.32953e+06 5.24837e+06 165212 3.87436e+07 2.18482e-05 5.92858e+14 0 0 4705.09 78818.7 0.134357 2.25073 11.75
56 0.355929 0 537.623 117.792 5.14714 0.372704 5.62488e+07 2.62967e+08 0 1.47083e+06 5.05038e+06 169398 4.08789e+07 2.29331e-05 5.88757e+14 0 0 5123.34 85579.5 0.133428 2.22876 11.75
57 0.372704 0 529.333 117.143 5.14767 0.390269 6.16073e+07 2.85253e+08 0 1.62692e+06 4.85907e+06 173671 4.31249e+07 2.40747e-05 5.84492e+14 0 0 5576.93 92880.9 0.132461 2.20607 11.75
58 0.390269 0 520.902 116.467 5.14822 0.408662 6.74729e+07 3.093e+08 0 1.79932e+06 4.67423e+06 178033 4.54868e+07 2.57693e-05 5.80058e+14 0 0 6068.6 100761 0.131456 2.18265 11.75
59 0.408662 0 512.334 115.763 5.14879 0.427921 7.3893e+07 3.35233e+08 0 1.98969e+06 4.49565e+06 182483 4.79698e+07 2.71928e-05 5.7545e+14 0 0 6601.23 109260 0.130412 2.15852 11.75
60 0.427921 0 503.614 115.03 5.14939 0.448088 8.09194e+07 3.63185e+08 0 2.19988e+06 4.32315e+06 187022 5.05796e+07 2.86979e-05 5.70663e+14 0 0 7177.89 118420 0.129327 2.13362 11.75
61 0.448088 0 494.744 114.268 5.15001 0.469206 8.86088e+07 3.93293e+08 0 2.43191e+06 4.15652e+06 191652 5.33218e+07 3.02895e-05 5.65692e+14 0 0 7801.85 128282 0.128201 2.10795 11.75
62 0.469206 0 485.749 113.475 5.15066 0.491319 9.7023e+07 4.25706e+08 0 2.688e+06 3.99558e+06 196372 5.62025e+07 3.19729e-05 5.60533e+14 0 0 8476.53 138896 0.127032 2.08153 11.75
63 0.491319 0 476.633 112.65 5.15133 0.514474 1.06229e+08 4.60579e+08 0 2.9706e+06 3.84016e+06 201184 5.92277e+07 3.47785e-05 5.55179e+14 0 0 9205.56 150311 0.125818 2.05439 11.75
64 0.514474 0 467.395 111.792 5.15203 0.538721 1.16301e+08 4.98076e+08 0 3.28238e+06 3.69008e+06 206087 6.24039e+07 3.77962e-05 5.49626e+14 0 0 9992.74 162572 0.12456 2.02646 11.75
65 0.538721 0 458.036 110.901 5.15275 0.56411 1.2732e+08 5.38367e+08 0 3.6263e+06 3.54517e+06 211082 6.57374e+07 4.1074e-05 5.4387e+14 0 0 10842.1 175730 0.123255 1.99774 11.75
66 0.56411 0 448.566 109.975 5.1535 0.590696 1.39372e+08 5.81631e+08 0 4.00558e+06 3.40527e+06 216169 6.92352e+07 4.46344e-05 5.37905e+14 0 0 11757.7 189838 0.121904 1.96823 11.75
67 0.590696 0 438.986 109.013 5.15428 0.618534 1.52553e+08 6.28057e+08 0 4.42379e+06 3.27022e+06 221349 7.29042e+07 4.85014e-05 5.31728e+14 0 0 12744 204949 0.120504 1.93794 11.75
68 0.618534 0 429.306 108.014 5.15508 0.647685 1.66967e+08 6.77839e+08 0 4.88482e+06 3.13987e+06 226621 7.67515e+07 5.28077e-05 5.25333e+14 0 0 13805.5 221122 0.119054 1.90689 11.75
69 0.647685 0 419.527 106.978 5.15592 0.678209 1.82728e+08 7.31181e+08 0 5.39294e+06 3.01406e+06 231986 8.07844e+07 5.98461e-05 5.18717e+14 0 0 14946.8 238407 0.117555 1.87505 11.75
70 0.678209 0 409.658 105.903 5.15678 0.710172 1.9996e+08 7.88293e+08 0 5.95284e+06 2.89266e+06 237442 8.50105e+07 6.78022e-05 5.11876e+14 0 0 16172.7 256863 0.116005 1.84244 11.75
71 0.710172 0 399.703 104.788 5.15767 0.743642 2.18796e+08 8.49393e+08 0 6.56967e+06 2.77552e+06 242991 8.94376e+07 7.67912e-05 5.04808e+14 0 0 17488.1 276542 0.114403 1.80907 11.75
72 0.743642 0 389.666 103.633 5.15859 0.778689 2.39385e+08 9.14706e+08 0 7.24904e+06 2.66251e+06 248630 9.40735e+07 8.69441e-05 4.97507e+14 0 0 18898 297496 0.112748 1.7749 11.75
73 0.778689 0 379.559 102.437 5.15954 0.815387 2.61885e+08 9.84463e+08 0 7.99712e+06 2.5535e+06 254361 9.89264e+07 0.00010294 4.89973e+14 0 0 20407.5 319786 0.111041 1.74001 11.75
74 0.815387 0 369.386 101.198 5.16052 0.853815 2.8647e+08 1.0589e+09 0 8.82068e+06 2.44837e+06 260182 1.04004e+08 0.000121863 4.82202e+14 0 0 22021.5 343457 0.10928 1.70438 11.75
75 0.853815 0 359.156 99.9158 5.16153 0.894054 3.13329e+08 1.13826e+09 0 9.72709e+06 2.34698e+06 266092 1.09316e+08 0.000144168 4.74194e+14 0 0 23745.1 368559 0.107465 1.66802 11.75
76 0.894054 0 348.878 98.59 5.16256 0.936189 3.42668e+08 1.22278e+09 0 1.07244e+07 2.24921e+06 272091 1.1487e+08 0.000170435 4.65947e+14 0 0 25583.1 395142 0.105596 1.63097 11.75
77 0.936189 0 338.558 97.2196 5.16363 0.980311 3.74711e+08 1.31272e+09 0 1.18216e+07 2.15496e+06 278176 1.20675e+08 0.000201347 4.5746e+14 0 0 27540.4 423240 0.103673 1.59324 11.75
78 0.980311 0 328.21 95.804 5.16472 1.02651 4.09699e+08 1.40832e+09 0 1.30281e+07 2.06412e+06 284347 1.26739e+08 0.000236019 4.48734e+14 0 0 29621.4 452899 0.101695 1.55487 11.75
79 1.02651 0 317.838 94.3427 5.16584 1.07489 4.47897e+08 1.50983e+09 0 1.43547e+07 1.97656e+06 290603 1.33072e+08 0.000273612 4.3977e+14 0 0 31830.5 484132 0.0996636 1.51585 11.75
80 1.07489 0 307.455 92.8351 5.16698 1.12555 4.89592e+08 1.6175e+09 0 1.58128e+07 1.89219e+06 296940 1.39682e+08 0.000316998 4.3057e+14 0 0 34171.3 516973 0.0975785 1.47626 11.75
81 1.12555 0 297.073 91.281 5.16814 1.17859 5.35093e+08 1.73157e+09 0 1.74149e+07 1.8109e+06 303359 1.46579e+08 0.000367031 4.21136e+14 0 0 36647.1 551435 0.0954406 1.43611 11.75
82 1.17859 0 286.705 89.68 5.16932 1.23414 5.84739e+08 1.85228e+09 0 1.91749e+07 1.73261e+06 309856 1.53771e+08 0.000424691 4.11472e+14 0 0 39260.7 587530 0.0932505 1.39548 11.75
83 1.23414 0 276.36 88.0321 5.17052 1.2923 6.38894e+08 1.97986e+09 0 2.11078e+07 1.6572e+06 316428 1.61268e+08 0.000490649 4.01583e+14 0 0 42013.9 625240 0.0910094 1.35438 11.75
84 1.2923 0 266.075 86.3371 5.17173 1.35321 6.97955e+08 2.11454e+09 0 2.32297e+07 1.58458e+06 323075 1.69079e+08 0.00055071 3.91475e+14 0 0 44907.8 664656 0.0887186 1.31308 11.75
85 1.35321 0 255.911 84.5953 5.17295 1.41698 7.62351e+08 2.25657e+09 0 2.55585e+07 1.51468e+06 329792 1.77213e+08 0.000617875 3.81154e+14 0 0 47942.2 706000 0.0863796 1.27203 11.75
86 1.41698 0 245.922 82.807 5.17418 1.48376 8.32546e+08 2.40623e+09 0 2.81136e+07 1.44739e+06 336576 1.85678e+08 0.000692953 3.70629e+14 0 0 51116 749564 0.0839943 1.23169 11.75
87 1.48376 0 236.188 80.9725 5.1754 1.55369 9.09043e+08 2.56384e+09 0 3.09159e+07 1.38264e+06 343425 1.94484e+08 0.000776832 3.59909e+14 0 0 54426.4 795866 0.0815648 1.19271 11.75
88 1.55369 0 226.698 79.0936 5.17559 1.62691 9.92385e+08 2.7297e+09 0 3.39885e+07 1.32034e+06 350335 2.03639e+08 0.000870492 3.51003e+14 0 0 58200.7 845078 0.0795466 1.15502 11.75
89 1.62691 0 217.363 77.1752 5.17069 1.70358 1.08316e+09 2.90408e+09 0 3.73562e+07 1.26041e+06 357302 2.13152e+08 0.000964175 3.45109e+14 0 0 62744.2 896718 0.0782108 1.11776 11.75
90 1.70358 0 208.143 75.2134 5.16551 1.78387 1.182e+09 3.08717e+09 0 4.1046e+07 1.20279e+06 364322 2.2303e+08 0.00104638 3.3903e+14 0 0 67585.9 950328 0.0768333 1.08036 11.75
91 1.78387 0 199.037 73.2096 5.16003 1.86794 1.28959e+09 3.27914e+09 0 4.50873e+07 1.14738e+06 371390 2.33282e+08 0.00113552 3.32766e+14 0 0 72737.2 1.00585e+06 0.0754137 1.04286 11.75
92 1.86794 0 190.058 71.1652 5.15423 1.95598 1.40667e+09 3.48014e+09 0 4.95119e+07 1.09412e+06 378503 2.43916e+08 0.00123216 3.26316e+14 0 0 78208.8 1.0632e+06 0.0739518 1.00533 11.75
93 1.95598 0 181.219 69.082 5.14808 2.04816 1.53403e+09 3.69028e+09 0 5.43545e+07 1.04294e+06 385655 2.54938e+08 0.00133692 3.19679e+14 0 0 84010 1.12229e+06 0.0724476 0.967825 11.75
94 2.04816 0 172.53 66.962 5.14157 2.14469 1.67254e+09 3.90965e+09 0 5.96523e+07 993768 392840 2.66355e+08 0.00145048 3.12855e+14 0 0 90148.8 1.18298e+06 0.0709012 0.930406 11.75
95 2.14469 0 164 64.8074 5.13465 2.24576 1.8231e+09 4.13829e+09 0 6.5446e+07 946542 400055 2.78173e+08 0.00156895 3.05845e+14 0 0 96631.4 1.24513e+06 0.0693125 0.893115 11.75
96 2.24576 0 155.64 62.6207 5.12732 2.3516 1.98672e+09 4.37621e+09 0 7.17794e+07 901197 407292 2.90399e+08 0.00168374 2.9865e+14 0 0 103462 1.30854e+06 0.067682 0.856011 11.75
97 2.3516 0 147.459 60.4049 5.11953 2.46243 2.16445e+09 4.62337e+09 0 7.86999e+07 857670 414546 3.03037e+08 0.00180707 2.91272e+14 0 0 110641 1.373e+06 0.06601 0.81915 11.75
98 2.46243 0 139.468 58.1629 5.11125 2.57848 2.35743e+09 4.87969e+09 0 8.62587e+07 815902 421811 3.16092e+08 0.0019396 2.83715e+14 0 0 118168 1.43828e+06 0.0642973 0.782592 11.75
99 2.57848 0 131.674 55.8982 5.10244 2.7 2.5669e+09 5.14503e+09 0 9.45111e+07 775832 429080 3.29567e+08 0.00208202 2.7598e+14 0 0 126036 1.50406e+06 0.0625444 0.746379 11.75
100 2.7 0 124.084 53.6145 5.09307 2.82725 2.79416e+09 5.4192e+09 0 1.03517e+08 737405 436345 3.43464e+08 0.00223511 2.68073e+14 0 0 134236 1.57003e+06 0.0607525 0.71056 11.75
101 2.82725 0 116.702 51.3156 5.08309 2.96049 3.04061e+09 5.70194e+09 0 1.1334e+08 700566 443601 3.57787e+08 0.00239966 2.59998e+14 0 0 142754 1.63574e+06 0.0589225 0.675161 11.75
102 2.96049 0 109.54 49.0058 5.07245 3.10001 3.30776e+09 5.99293e+09 0 1.24051e+08 665261 450839 3.72536e+08 0.00258132 2.51762e+14 0 0 151568 1.70087e+06 0.0570559 0.640271 11.75
103 3.10001 0 102.604 46.6896 5.0611 3.24611 3.59721e+09 6.29179e+09 0 1.35723e+08 631439 458051 3.8771e+08 0.0027807 2.4337e+14 0 0 160652 1.76497e+06 0.0551542 0.605942 11.75
104 3.24611 0 95.8975 44.3718 5.04898 3.3991 3.91066e+09 6.59807e+09 0 1.48437e+08 599049 465230 4.03309e+08 0.00299556 2.34832e+14 0 0 169971 1.82753e+06 0.0532191 0.572213 11.75
105 3.3991 0 89.4249 42.0574 5.03602 3.55929 4.24993e+09 6.91123e+09 0 1.62279e+08 568042 472367 4.1933e+08 0.00322712 2.26155e+14 0 0 179483 1.88798e+06 0.0512526 0.539126 11.75
106 3.55929 0 83.1886 39.7515 5.02216 3.72704 4.61696e+09 7.23065e+09 0 1.77341e+08 538371 479454 4.3577e+08 0.00347672 2.17348e+14 0 0 189136 1.94568e+06 0.0492569 0.506717 11.75
107 3.72704 0 77.1906 37.4597 5.00732 3.90269 5.01381e+09 7.55564e+09 0 1.93724e+08 509989 486482 4.52623e+08 0.00374574 2.08424e+14 0 0 198868 1.99996e+06 0.0472344 0.475024 11.75
108 3.90269 0 71.433 35.1876 4.99141 4.08662 5.44267e+09 7.88541e+09 0 2.11532e+08 482853 493442 4.69884e+08 0.00403572 1.99393e+14 0 0 208606 2.0501e+06 0.0451877 0.444086 11.75
109 4.08662 0 65.9142 32.9407 4.97433 4.27921 5.90584e+09 8.21905e+09 0 2.30881e+08 456919 500325 4.87545e+08 0.00434828 1.90268e+14 0 0 218264 2.09519e+06 0.0431197 0.41392 11.75
110 4.27921 0 60.6351 30.7251 4.95598 4.48088 6.40578e+09 8.55559e+09 0 2.51892e+08 432144 507121 5.05596e+08 0.00463614 1.81063e+14 0 0 227744 2.1344e+06 0.0410336 0.384564 11.75
111 4.48088 0 55.5945 28.5465 4.93624 4.69206 6.94509e+09 8.89392e+09 0 2.74695e+08 408487 513821 5.24028e+08 0.00504833 1.71792e+14 0 0 236930 2.16675e+06 0.0389325 0.356043 11.75
112 4.69206 0 50.7908 26.4108 4.91499 4.91319 7.52648e+09 9.23283e+09 0 2.99429e+08 385910 520415 5.42827e+08 0.00549571 1.6247e+14 0 0 245692 2.19122e+06 0.0368201 0.328382 11.75
113 4.91319 0 46.2229 24.324 4.89206 5.14474 8.15285e+09 9.57103e+09 0 3.26243e+08 364372 526894 5.6198e+08 0.00598115 1.53116e+14 0 0 253885 2.20678e+06 0.0347 0.301614 11.75
114 5.14474 0 41.8879 22.2916 4.86731 5.38721 8.82722e+09 9.90707e+09 0 3.55295e+08 343837 533246 5.81471e+08 0.00650772 1.43744e+14 0 0 261341 2.21226e+06 0.0325763 0.27576 11.75
115 5.38721 0 37.7842 20.3194 4.84054 5.6411 9.55278e+09 1.02394e+10 0 3.86752e+08 324267 539463 6.01283e+08 0.00707868 1.34374e+14 0 0 267876 2.20659e+06 0.0304528 0.250851 11.75
116 5.6411 0 33.9102 18.4127 4.81156 5.90696 1.03329e+10 1.05665e+10 0 4.20793e+08 305628 545534 6.21397e+08 0.00769759 1.25025e+14 0 0 273284 2.1887e+06 0.028334 0.226924 11.75
117 5.90696 0 30.2635 16.5766 4.78014 6.18534 1.1171e+10 1.08866e+10 0 4.57609e+08 287885 551450 6.41793e+08 0.00836823 1.15715e+14 0 0 277337 2.15753e+06 0.0262241 0.204009 11.75
118 6.18534 0 26.8458 14.816 4.74602 6.47685 1.20707e+10 1.11979e+10 0 4.97401e+08 271004 557199 6.62448e+08 0.00909467 1.06464e+14 0 0 279783 2.11249e+06 0.0241277 0.182175 11.75
119 6.47685 0 23.658 13.1352 4.70891 6.78209 1.3036e+10 1.14987e+10 0 5.40382e+08 254953 562772 6.83338e+08 0.00989189 9.72934e+13 0 0 280350 2.05317e+06 0.0220493 0.16148 11.75
120 6.78209 0 20.6949 11.5382 4.6685 7.10172 1.40706e+10 1.17872e+10 0 5.86778e+08 239699 568160 7.04437e+08 0.0108885 8.82225e+13 0 0 278738 1.97887e+06 0.0199936 0.141942 11.75
121 7.10172 0 17.9544 10.0285 4.62443 7.43642 1.51788e+10 1.20616e+10 0 6.36828e+08 225213 573352 7.25719e+08 0.0119747 7.92723e+13 0 0 274624 1.88945e+06 0.0179652 0.123603 11.75
122 7.43642 0 15.4443 8.60908 4.57629 7.78689 1.63648e+10 1.23205e+10 0 6.90786e+08 211463 578339 7.47154e+08 0.0131572 7.04639e+13 0 0 267660 1.78654e+06 0.015969 0.106587 11.75
123 7.78689 0 13.1657 7.28229 4.52363 8.15387 1.76331e+10 1.25625e+10 0 7.48916e+08 198421 583112 7.68712e+08 0.014443 6.1818e+13 0 0 257473 1.67185e+06 0.0140096 0.0909684 11.75
124 8.15387 0 11.1088 6.04994 4.46593 8.53815 1.8988e+10 1.27863e+10 0 8.115e+08 186059 587660 7.90361e+08 0.0158396 5.33559e+13 0 0 243669 1.54617e+06 0.0120919 0.0767273 11.75
125 8.53815 0 9.28714 4.91322 4.40262 8.94054 2.04345e+10 1.29915e+10 0 8.78834e+08 174348 591976 8.12069e+08 0.0173548 4.50986e+13 0 0 225829 1.41512e+06 0.0102205 0.064045 11.75
126 8.94054 0 7.69809 3.8727 4.33306 9.36189 2.19771e+10 1.3178e+10 0 9.51228e+08 163262 596051 8.338e+08 0.0189965 3.70676e+13 0 0 203522 1.28308e+06 0.0084005 0.0529598 11.75
127 9.36189 0 6.32953 2.92834 4.25653 9.80311 2.3621e+10 1.33462e+10 0 1.02901e+09 152776 599877 8.55519e+08 0.0207735 2.92849e+13 0 0 176303 1.15355e+06 0.00663673 0.0434238 11.75
128 9.80311 0 5.22434 2.07956 4.17216 10.2651 2.5371e+10 1.34984e+10 0 1.11252e+09 142862 603446 8.7719e+08 0.0226944 2.17737e+13 0 0 143731 1.04412e+06 0.00493449 0.0358462 11.75
129 10.2651 0 4.33057 1.66627 4.13696 10.7489 2.72324e+10 1.36367e+10 0 1.20211e+09 133498 606750 8.98776e+08 0.0247685 1.78803e+13 0 0 129417 955313 0.00405214 0.0299115 11.75
130 10.7489 0 3.57388 1.90489 4.19331 11.2555 2.92103e+10 1.37618e+10 0 1.29817e+09 124659 609784 9.20238e+08 0.0270053 2.01091e+13 0 0 159592 876264 0.00455726 0.0250224 11.75
131 11.2555 0 2.94079 2.19835 4.22509 11.7859 3.13101e+10 1.38747e+10 0 1.40109e+09 116322 612540 9.41538e+08 0.0294146 2.28126e+13 0 0 198514 798498 0.00516993 0.0207954 11.75
132 11.7859 0 2.40023 2.42961 4.23471 12.3414 3.3537e+10 1.39758e+10 0 1.51127e+09 108464 615013 9.62638e+08 0.0320064 2.49079e+13 0 0 237659 721028 0.00564478 0.0171256 11.75
133 12.3414 0 1.95588 1.52536 4.06631 12.923 3.58965e+10 1.40661e+10 0 1.62914e+09 101064 617199 9.83498e+08 0.0347914 1.657e+13 0 0 173357 631737 0.00375521 0.0136845 11.75
134 12.923 1.04733 1.54432 0 1.04733 13.5321 3.83939e+10 1.41443e+10 5.30141e+07 1.75515e+09 94100.7 619091 1.00408e+09 0.0377802 1.16454e+13 0 0 643354 548773 0.0127099 0.0108414 11.75
135 13.5321 1.39011 1.21059 0 1.39011 14.1698 4.10346e+10 1.42114e+10 1.30167e+08 1.88976e+09 87552.9 620688 1.02434e+09 0.0409838 1.01848e+13 0 0 864206 476212 0.0155708 0.00858013 11.75
136 14.1698 1.76989 0.945952 0 1.76989 14.8376 4.38241e+10 1.4269e+10 2.37877e+08 2.03346e+09 81401.2 621985 1.04425e+09 0.0444136 8.53855e+12 0 0 1.13858e+06 407431 0.0187093 0.00669496 11.75
137 14.8376 2.16374 0.729105 0 2.16374 15.5369 4.67677e+10 1.43177e+10 3.82258e+08 2.18674e+09 75626.2 622981 1.06377e+09 0.0480812 6.83026e+12 0 0 1.46263e+06 342883 0.0219194 0.00513854 11.75
138 15.5369 2.55615 0.553072 0 2.55615 16.2691 4.98706e+10 1.43581e+10 5.6928e+08 2.35013e+09 70209.5 623673 1.08286e+09 0.0519983 5.14567e+12 0 0 1.8327e+06 282900 0.0250487 0.00386657 11.75
139 16.2691 2.94025 0.41153 0 2.94025 17.0358 5.31382e+10 1.43911e+10 8.05161e+08 2.52415e+09 65133.1 624061 1.10148e+09 0.0561767 3.53549e+12 0 0 2.24598e+06 227679 0.0279962 0.00283803 11.75
140 17.0358 2.94958 0.294911 0 2.94958 17.8387 5.65755e+10 1.44171e+10 1.06462e+09 2.70938e+09 60379.5 624145 1.11961e+09 0.0606288 3.82365e+12 0 0 2.4227e+06 181079 0.0275419 0.00205855 11.75
141 17.8387 3.00721 0.208598 0 3.00721 18.6794 6.01875e+10 1.44372e+10 1.35467e+09 2.90639e+09 55932 623926 1.1372e+09 0.065367 4.03403e+12 0 0 2.63029e+06 139385 0.0272707 0.00144514 11.75
142 18.6794 3.43577 0.143955 0 3.43577 19.5598 6.39792e+10 1.44524e+10 1.71802e+09 3.11576e+09 51774.5 623405 1.15423e+09 0.0704038 2.6902e+12 0 0 3.12127e+06 98945.5 0.0295138 0.000935599 11.75
143 19.5598 4.07918 0.0933429 0 4.07918 20.4816 6.79553e+10 1.44633e+10 2.19104e+09 3.33813e+09 47891.4 622584 1.17067e+09 0.0757521 0 0 0 3.79934e+06 60796.7 0.0327643 0.000524292 11.75
144 20.4816 4.00488 0.0357268 0 4.00488 21.4469 7.21202e+10 1.44678e+10 2.70025e+09 3.57413e+09 44267.7 621467 1.18649e+09 0.0814249 1.9338e+12 0 0 3.87608e+06 35542.3 0.030485 0.000279537 11.75
145 21.4469 4.54063 0.0140388 0 4.54063 22.4576 7.64785e+10 1.44698e+10 3.33328e+09 3.8244e+09 40889.1 620056 1.20166e+09 0.0874349 1.67131e+11 0 0 4.55281e+06 6249.92 0.0326567 4.48299e-05 11.75
146 22.4576 3.52165 0.000598619 0 3.52165 23.516 8.10341e+10 1.44698e+10 3.87161e+09 4.08964e+09 37741.7 618358 1.21618e+09 0.0937957 0 0 0 3.85643e+06 0 0.0252278 0 11.75
147 23.516 2.42391 0 0 2.42391 24.6243 8.5791e+10 1.44698e+10 4.27789e+09 4.37054e+09 34812.2 616378 1.23e+09 0.100521 0 0 0 2.93048e+06 0 0.0174836 0 11.75
148 24.6243 1.64209 0 0 1.64209 25.7848 9.0753e+10 1.44698e+10 4.57968e+09 4.66781e+09 32087.9 614120 1.24313e+09 0.107625 0 0 0 2.19145e+06 0 0.0119241 0 11.75
149 25.7848 1.09413 0 0 1.09413 27 9.59232e+10 1.44698e+10 4.80016e+09 4.9822e+09 29556.6 611594 1.25554e+09 0.11512 0 0 0 1.61157e+06 0 0.00799729 0 11.75
150 27 0.716466 0 0 0.716466 28.2725 1.01305e+11 1.44698e+10 4.95847e+09 5.31448e+09 27206.8 608805 1.26722e+09 0.123022 0 0 0 1.16454e+06 0 0.00527047 0 11.75
151 28.2725 0.460711 0 0 0.460711 29.6049 1.06901e+11 1.44698e+10 5.07009e+09 5.66541e+09 25027.3 605762 1.27817e+09 0.131345 0 0 0 826231 0 0.00341032 0 11.75
152 29.6049 0.29067 0 0 0.29067 31.0001 1.12714e+11 1.44698e+10 5.14731e+09 6.03583e+09 23007.5 602475 1.28838e+09 0.140104 0 0 0 575070 0 0.00216478 0 11.75
153 31.0001 0.179774 0 0 0.179774 32.4611 1.18746e+11 1.44698e+10 5.19967e+09 6.42654e+09 21137.2 598952 1.29785e+09 0.149315 0 0 0 392310 0 0.00134686 0 11.75
154 32.4611 0.108894 0 0 0.108894 33.991 1.24999e+11 1.44698e+10 5.23445e+09 6.83843e+09 19407 595203 1.30657e+09 0.158992 0 0 0 262075 0 0.000820577 0 11.75
155 33.991 0.0645375 0 0 0.0645375 35.5929 1.31475e+11 1.44698e+10 5.25705e+09 7.27236e+09 17807.6 591240 1.31456e+09 0.169154 0 0 0 171273 0 0.000489084 0 11.75
156 35.5929 0.0373859 0 0 0.0373859 37.2704 1.38174e+11 1.44698e+10 5.2714e+09 7.72925e+09 16330.4 587072 1.32182e+09 0.179817 0 0 0 109390 0 0.000284887 0 11.75
157 37.2704 0.0211461 0 0 0.0211461 39.0269 1.45098e+11 1.44698e+10 5.28031e+09 8.21004e+09 14967.3 582713 1.32837e+09 0.191 0 0 0 68207.6 0 0.000162004 0 11.75
158 39.0269 0.0116652 0 0 0.0116652 40.8662 1.52248e+11 1.44698e+10 5.28569e+09 8.71571e+09 13710.3 578172 1.3342e+09 0.202722 0 0 0 41473.1 0 8.9838e-05 0 11.75
159 40.8662 0.00626882 0 0 0.00626882 42.7921 1.59623e+11 1.44698e+10 5.28887e+09 9.24725e+09 12552.2 573464 1.33935e+09 0.215002 0 0 0 24562.6 0 4.85252e-05 0 11.75
160 42.7921 0.0032778 0 0 0.0032778 44.8088 1.67224e+11 1.44698e+10 5.29069e+09 9.8057e+09 11486 568599 1.34383e+09 0.227863 0 0 0 14152.2 0 2.54987e-05 0 11.75
161 44.8088 0.00166541 0 0 0.00166541 46.9206 1.75051e+11 1.44698e+10 5.2917e+09 1.03921e+10 10505.3 563592 1.34767e+09 0.241327 0 0 0 7922.46 0 1.30183e-05 0 11.75
162 46.9206 0.00082115 0 0 0.00082115 49.1319 1.83102e+11 1.44698e+10 5.29225e+09 1.10077e+10 9603.78 558454 1.35088e+09 0.257912 0 0 0 4303.29 0 6.44903e-06 0 11.75
163 49.1319 0.000392349 0 0 0.000392349 51.4474 1.91376e+11 1.44698e+10 5.29253e+09 1.16535e+10 8775.75 553200 1.3535e+09 0.276438 0 0 0 2264.83 0 3.09549e-06 0 11.75
164 51.4474 0.000181398 0 0 0.000181398 53.8721 1.99873e+11 1.44698e+10 5.29268e+09 1.23307e+10 8015.75 547842 1.35556e+09 0.296237 0 0 0 1153.26 0 1.43754e-06 0 11.75
165 53.8721 8.10278e-05 0 0 8.10278e-05 56.411 2.08591e+11 1.44698e+10 5.29275e+09 1.30407e+10 7318.7 542395 1.35709e+09 0.317395 0 0 0 567.287 0 6.44906e-07 0 11.75
166 56.411 3.49118e-05 0 0 3.49118e-05 59.0696 2.17528e+11 1.44698e+10 5.29278e+09 1.37847e+10 6679.81 536870 1.35813e+09 0.340007 0 0 0 269.132 0 2.79035e-07 0 11.75
167 59.0696 1.44849e-05 0 0 1.44849e-05 61.8534 2.26683e+11 1.44698e+10 5.2928e+09 1.45642e+10 6094.65 531282 1.3587e+09 0.364173 0 0 0 122.936 0 1.16244e-07 0 11.75
168 61.8534 5.77684e-06 0 0 5.77684e-06 64.7685 2.36052e+11 1.44698e+10 5.29281e+09 1.53804e+10 5559.03 525645 1.35886e+09 0.389999 0 0 0 53.9729 0 4.65446e-08 0 11.75
169 64.7685 2.21051e-06 0 0 2.21051e-06 67.8209 2.45633e+11 1.44698e+10 5.29281e+09 1.6235e+10 5069.08 519971 1.35864e+09 0.417603 0 0 0 22.7326 0 1.7879e-08 0 11.75
170 67.8209 8.09991e-07 0 0 8.09991e-07 71.0172 2.55424e+11 1.44698e+10 5.29281e+09 1.71294e+10 4621.18 514274 1.35809e+09 0.44711 0 0 0 9.16768 0 6.57586e-09 0 11.75
171 71.0172 2.8364e-07 0 0 2.8364e-07 74.3642 2.65421e+11 1.44698e+10 5.29281e+09 1.80655e+10 4211.95 508568 1.35725e+09 0.478654 0 0 0 3.53281 0 2.31107e-09 0 11.75
172 74.3642 9.47171e-08 0 0 9.47171e-08 77.8689 2.75621e+11 1.44698e+10 5.29281e+09 1.90449e+10 3838.28 502864 1.35616e+09 0.512383 0 0 0 1.2981 0 7.74466e-10 0 11.75
173 77.8689 3.0095e-08 0 0 3.0095e-08 81.5387 2.86022e+11 1.44698e+10 5.29281e+09 2.00694e+10 3497.25 497176 1.35488e+09 0.563108 0 0 0 0.453791 0 2.46916e-10 0 11.75
174 81.5387 9.07717e-09 0 0 9.07717e-09 85.3815 2.96619e+11 1.44698e+10 5.29281e+09 2.11412e+10 3186.17 491517 1.35346e+09 0.608261 0 0 0 0.150573 0 7.47207e-11 0 11.75
175 85.3815 2.59259e-09 0 0 2.59259e-09 89.4054 3.0741e+11 1.44698e+10 5.29281e+09 2.22621e+10 2902.55 485899 1.35193e+09 0.657037 0 0 0 0.0473066 0 2.14099e-11 0 11.75
