#i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter MassProfHalo MassProfStar MassProfCold MassProfHot DensityProfHot TemperatureProfHot CoolingRate CoolingTime SDensitySFR SDensityOFR SDensityCAR MassProfDM MassProfDMContracted MassMetalCold MassMetalStar SDensityMetalCold SDensityMetalStar MetallicityCold MetallicityStar MassBin RadiusIso
128 9.80311 0.00110166 0 0 0.00110166 10.2651 3.00364e+09 0 3.26249e+08 847603 78.6903 42152.8 4389.38 10.4793 0 0 1.00218e+07 0 0 0 0 0 0 0 0 10 323.508
129 10.2651 0.000723067 0 0 0.000723067 10.7489 3.13528e+09 0 3.26271e+08 895748 71.7354 41690.3 4243.61 11.3453 0 0 7.09809e+06 0 0 0 0 0 0 0 0 10 338.754
130 10.7489 0.000466956 0 0 0.000466956 11.2555 3.27025e+09 0 3.26288e+08 946117 65.3656 41220.4 4100.45 12.2838 0 0 4.94625e+06 0 0 0 0 0 0 0 0 10 354.719
131 11.2555 0.000296497 0 0 0.000296497 11.7859 3.40854e+09 0 3.26299e+08 998791 59.5357 40744.1 3960.05 13.3012 0 0 3.38858e+06 0 0 0 0 0 0 0 0 10 371.437
132 11.7859 0.000184957 0 0 0.000184957 12.3414 3.5501e+09 0 3.26307e+08 1.05385e+06 54.204 40262.4 3822.61 14.4041 0 0 2.28043e+06 0 0 0 0 0 0 0 0 10 388.942
133 12.3414 0.00011326 0 0 0.00011326 12.923 3.69489e+09 0 3.26312e+08 1.11139e+06 49.331 39776.4 3692.06 15.5835 0 0 1.5063e+06 0 0 0 0 0 0 0 0 10 407.272
134 12.923 6.80242e-05 0 0 6.80242e-05 13.5321 3.84289e+09 0 3.26315e+08 1.17149e+06 44.8804 39287.1 3614.07 16.6293 0 0 975703 0 0 0 0 0 0 0 0 10 426.466
135 13.5321 4.00354e-05 0 0 4.00354e-05 14.1698 3.99403e+09 0 3.26317e+08 1.23425e+06 40.8182 38795.5 3537.27 17.7419 0 0 619206 0 0 0 0 0 0 0 0 10 446.565
136 14.1698 2.3068e-05 0 0 2.3068e-05 14.8376 4.14828e+09 0 3.26319e+08 1.29976e+06 37.1128 38302.6 3461.69 18.9257 0 0 384633 0 0 0 0 0 0 0 0 10 467.611
137 14.8376 1.29997e-05 0 0 1.29997e-05 15.5369 4.30558e+09 0 3.2632e+08 1.36813e+06 33.7349 37809.3 3387.35 20.1853 0 0 233621 0 0 0 0 0 0 0 0 10 489.649
138 15.5369 7.15752e-06 0 0 7.15752e-06 16.2691 4.46589e+09 0 3.2632e+08 1.43948e+06 30.6574 37316.6 3314.32 21.5256 0 0 138603 0 0 0 0 0 0 0 0 10 512.725
139 16.2691 3.84618e-06 0 0 3.84618e-06 17.0358 4.62915e+09 0 3.2632e+08 1.5139e+06 27.8551 36825.5 3242.58 22.9525 0 0 80231.6 0 0 0 0 0 0 0 0 10 536.889
140 17.0358 2.01484e-06 0 0 2.01484e-06 17.8387 4.7953e+09 0 3.26321e+08 1.59153e+06 25.3048 36336.9 3172.2 24.4713 0 0 45261.6 0 0 0 0 0 0 0 0 10 562.192
141 17.8387 1.02773e-06 0 0 1.02773e-06 18.6794 4.96429e+09 0 3.26321e+08 1.67249e+06 22.985 35851.6 3103.18 26.0887 0 0 24854.1 0 0 0 0 0 0 0 0 10 588.688
142 18.6794 5.098e-07 0 0 5.098e-07 19.5598 5.13605e+09 0 3.26321e+08 1.75691e+06 20.8759 35370.6 3039.25 27.7775 0 0 13267.7 0 0 0 0 0 0 0 0 10 616.432
143 19.5598 2.45605e-07 0 0 2.45605e-07 20.4816 5.31053e+09 0 3.26321e+08 1.84494e+06 18.9592 34894.6 2988.73 29.4543 0 0 6876.19 0 0 0 0 0 0 0 0 10 645.483
144 20.4816 1.14761e-07 0 0 1.14761e-07 21.4469 5.48767e+09 0 3.26321e+08 1.93673e+06 17.2181 34424.6 2939.03 31.2318 0 0 3454.99 0 0 0 0 0 0 0 0 10 675.904
145 21.4469 5.19334e-08 0 0 5.19334e-08 22.4576 5.66739e+09 0 3.26321e+08 2.03245e+06 15.6372 33961.4 2890.18 33.117 0 0 1680.58 0 0 0 0 0 0 0 0 10 707.758
146 22.4576 2.27269e-08 0 0 2.27269e-08 23.516 5.84964e+09 0 3.26321e+08 2.13226e+06 14.2023 33505.7 2842.16 35.1177 0 0 790.169 0 0 0 0 0 0 0 0 10 741.114
147 23.516 9.60263e-09 0 0 9.60263e-09 24.6243 6.03436e+09 0 3.26321e+08 2.23635e+06 12.9003 33058.2 2794.98 37.2424 0 0 358.538 0 0 0 0 0 0 0 0 10 776.041
148 24.6243 3.9109e-09 0 0 3.9109e-09 25.7848 6.22148e+09 0 3.26321e+08 2.34492e+06 11.7193 32619.7 2748.63 39.5003 0 0 156.739 0 0 0 0 0 0 0 0 10 812.615
149 25.7848 1.53267e-09 0 0 1.53267e-09 27 6.41093e+09 0 3.26321e+08 2.45819e+06 10.6483 32190.9 2703.12 41.9017 0 0 65.8995 0 0 0 0 0 0 0 0 10 850.912
150 27 5.76922e-10 0 0 5.76922e-10 28.2725 6.60266e+09 0 3.26321e+08 2.57637e+06 9.67742 31772.6 2658.45 44.4576 0 0 26.5983 0 0 0 0 0 0 0 0 10 891.015
151 28.2725 2.08188e-10 0 0 2.08188e-10 29.6049 6.7966e+09 0 3.26321e+08 2.69973e+06 8.79738 31365.2 2613.88 47.1936 0 0 10.2862 0 0 0 0 0 0 0 0 10 933.007
152 29.6049 7.18784e-11 0 0 7.18784e-11 31.0001 6.99268e+09 0 3.26321e+08 2.82853e+06 7.99986 30969.5 2569.75 50.1195 0 0 3.80374 0 0 0 0 0 0 0 0 10 976.978
153 31.0001 2.36941e-11 0 0 2.36941e-11 32.4611 7.19084e+09 0 3.26321e+08 2.96305e+06 7.27723 30586 2526.52 53.2426 0 0 1.34216 0 0 0 0 0 0 0 0 10 1023.02
154 32.4611 7.44096e-12 0 0 7.44096e-12 33.991 7.39103e+09 0 3.26321e+08 3.1036e+06 6.62254 30215.4 2484.19 56.5791 0 0 0.450898 0 0 0 0 0 0 0 0 10 1071.24
155 33.991 2.22112e-12 0 0 2.22112e-12 35.5929 7.59317e+09 0 3.26321e+08 3.25052e+06 6.02944 29858.2 2442.74 60.1471 0 0 0.143888 0 0 0 0 0 0 0 0 10 1121.72
156 35.5929 6.28671e-13 0 0 6.28671e-13 37.2704 7.7972e+09 0 3.26321e+08 3.40418e+06 5.49216 29514.9 2402.19 63.9664 0 0 0.0435106 0 0 0 0 0 0 0 0 10 1174.59
157 37.2704 1.68304e-13 0 0 1.68304e-13 39.0269 8.00308e+09 0 3.26321e+08 3.56497e+06 5.00547 29186.1 2362.53 68.0584 0 0 0.0124361 0 0 0 0 0 0 0 0 10 1229.94
158 39.0269 4.25047e-14 0 0 4.25047e-14 40.8662 8.21073e+09 0 3.26321e+08 3.73332e+06 4.56457 28872.1 2323.74 72.448 0 0 0.00335072 0 0 0 0 0 0 0 0 10 1287.91
159 40.8662 1.00984e-14 0 0 1.00984e-14 42.7921 8.42009e+09 0 3.26321e+08 3.9097e+06 4.16513 28573.6 2285.85 77.1608 0 0 0.000848696 0 0 0 0 0 0 0 0 10 1348.61
160 42.7921 2.25055e-15 0 0 2.25055e-15 44.8088 8.63112e+09 0 3.26321e+08 4.09461e+06 3.80323 28290.9 2248.83 82.2265 0 0 0.000201492 0 0 0 0 0 0 0 0 10 1412.16
161 44.8088 4.69055e-16 0 0 4.69055e-16 46.9206 8.84376e+09 0 3.26321e+08 4.28862e+06 3.47528 28024.6 2212.11 87.6996 0 0 4.47027e-05 0 0 0 0 0 0 0 0 10 1478.72
162 46.9206 9.11342e-17 0 0 9.11342e-17 49.1319 9.05794e+09 0 3.26321e+08 4.49231e+06 3.17804 27774.9 2175.96 93.6104 0 0 9.23826e-06 0 0 0 0 0 0 0 0 10 1548.41
163 49.1319 1.64519e-17 0 0 1.64519e-17 51.4474 9.27362e+09 0 3.26321e+08 4.70635e+06 2.90859 27542.3 2140.74 99.9848 0 0 1.77246e-06 0 0 0 0 0 0 0 0 10 1621.38
164 51.4474 2.74986e-18 0 0 2.74986e-18 53.8721 9.49074e+09 0 3.26321e+08 4.93146e+06 2.66426 27327.3 2106.45 106.866 0 0 3.14608e-07 0 0 0 0 0 0 0 0 10 1697.79
165 53.8721 4.24016e-19 0 0 4.24016e-19 56.411 9.70925e+09 0 3.26321e+08 5.16842e+06 2.44264 27130.1 2073.08 114.303 0 0 5.14729e-08 0 0 0 0 0 0 0 0 10 1777.81
166 56.411 6.00852e-20 0 0 6.00852e-20 59.0696 9.92911e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 7.73279e-09 0 0 0 0 0 0 0 0 10 1861.59
167 59.0696 7.79335e-21 0 0 7.79335e-21 61.8534 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 1.06242e-09 0 0 0 0 0 0 0 0 10 1949.33
168 61.8534 9.21357e-22 0 0 9.21357e-22 64.7685 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 1.32931e-10 0 0 0 0 0 0 0 0 10 2041.2
169 64.7685 9.88478e-23 0 0 9.88478e-23 67.8209 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 1.50806e-11 0 0 0 0 0 0 0 0 10 2137.4
170 67.8209 9.57938e-24 0 0 9.57938e-24 71.0172 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 1.54406e-12 0 0 0 0 0 0 0 0 10 2238.13
171 71.0172 8.34528e-25 0 0 8.34528e-25 74.3642 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 1.41991e-13 0 0 0 0 0 0 0 0 10 2343.61
172 74.3642 6.50247e-26 0 0 6.50247e-26 77.8689 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 1.16685e-14 0 0 0 0 0 0 0 0 10 2454.06
173 77.8689 4.50762e-27 0 0 4.50762e-27 81.5387 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 8.52365e-16 0 0 0 0 0 0 0 0 10 2569.71
174 81.5387 2.76461e-28 0 0 2.76461e-28 85.3815 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 5.50399e-17 0 0 0 0 0 0 0 0 10 2690.82
175 85.3815 1.49146e-29 0 0 1.49146e-29 89.4054 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 3.12356e-18 0 0 0 0 0 0 0 0 10 2817.64
176 89.4054 7.03444e-31 0 0 7.03444e-31 93.6189 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 1.54845e-19 0 0 0 0 0 0 0 0 10 2950.43
177 93.6189 2.88215e-32 0 0 2.88215e-32 98.0311 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 6.66277e-21 0 0 0 0 0 0 0 0 10 3089.48
178 98.0311 1.01898e-33 0 0 1.01898e-33 102.651 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 2.47185e-22 0 0 0 0 0 0 0 0 10 3235.08
179 102.651 3.08702e-35 0 0 3.08702e-35 107.489 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 7.85177e-24 0 0 0 0 0 0 0 0 10 3387.54
180 107.489 7.95511e-37 0 0 7.95511e-37 112.555 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 2.11988e-25 0 0 0 0 0 0 0 0 10 3547.19
181 112.555 1.73042e-38 0 0 1.73042e-38 117.859 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 4.82754e-27 0 0 0 0 0 0 0 0 10 3714.37
182 117.859 3.15181e-40 0 0 3.15181e-40 123.414 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 9.19873e-29 0 0 0 0 0 0 0 0 10 3889.42
183 123.414 4.76668e-42 0 0 4.76668e-42 129.23 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 1.45435e-30 0 0 0 0 0 0 0 0 10 4072.72
184 129.23 5.93316e-44 0 0 5.93316e-44 135.321 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 1.89116e-32 0 0 0 0 0 0 0 0 10 4264.66
185 135.321 6.02228e-46 0 0 6.02228e-46 141.698 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 2.00404e-34 0 0 0 0 0 0 0 0 10 4465.65
186 141.698 4.93677e-48 0 0 4.93677e-48 148.376 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 1.71402e-36 0 0 0 0 0 0 0 0 10 4676.11
187 148.376 3.23545e-50 0 0 3.23545e-50 155.369 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 1.17129e-38 0 0 0 0 0 0 0 0 10 4896.49
188 155.369 1.6774e-52 0 0 1.6774e-52 162.691 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 6.32801e-41 0 0 0 0 0 0 0 0 10 5127.25
189 162.691 6.8035e-55 0 0 6.8035e-55 170.358 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 2.67306e-43 0 0 0 0 0 0 0 0 10 5368.89
190 170.358 2.13392e-57 0 0 2.13392e-57 178.387 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 8.72682e-46 0 0 0 0 0 0 0 0 10 5621.92
191 178.387 5.11325e-60 0 0 5.11325e-60 186.794 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 2.17538e-48 0 0 0 0 0 0 0 0 10 5886.88
192 186.794 9.24198e-63 0 0 9.24198e-63 195.598 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 4.0881e-51 0 0 0 0 0 0 0 0 10 6164.32
193 195.598 1.24336e-65 0 0 1.24336e-65 204.816 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 5.71525e-54 0 0 0 0 0 0 0 0 10 6454.83
194 204.816 1.22784e-68 0 0 1.22784e-68 214.469 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 5.86168e-57 0 0 0 0 0 0 0 0 10 6759.04
195 214.469 8.77131e-72 0 0 8.77131e-72 224.576 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 4.34651e-60 0 0 0 0 0 0 0 0 10 7077.58
196 224.576 4.46404e-75 0 0 4.46404e-75 235.16 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 2.29484e-63 0 0 0 0 0 0 0 0 10 7411.14
197 235.16 1.59291e-78 0 0 1.59291e-78 246.243 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 8.48995e-67 0 0 0 0 0 0 0 0 10 7760.41
198 246.243 3.91907e-82 0 0 3.91907e-82 257.848 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 2.16432e-70 0 0 0 0 0 0 0 0 10 8126.15
199 257.848 6.53278e-86 0 0 6.53278e-86 270 9.98918e+09 0 3.26321e+08 5.16842e+06 0 0 0 0 0 0 3.73573e-74 0 0 0 0 0 0 0 0 10 8509.12
0 0.027 663.879 0 0 663.879 0.0282725 152693 0 146681 14.4675 150470 9862.58 202.032 0.07161 0 0 3.23868e+10 0 0 0 0 0 0 0 0 10.25 0.891015
1 0.0282725 660.46 0 0 660.46 0.0296049 167367 0 306685 16.504 145229 10132.8 36.1308 0.0563627 0 0 3.23614e+10 0 0 0 0 0 0 0 0 10.25 0.933007
2 0.0296049 656.911 0 0 656.911 0.0310001 183447 0 481184 18.7604 140158 10409.7 69.7161 0.0323669 0 0 3.23348e+10 0 0 0 0 0 0 0 0 10.25 0.976978
3 0.0310001 653.23 0 0 653.23 0.0324611 201069 0 671446 21.2605 135251 10693.5 134.306 0.0186149 0 0 3.2307e+10 0 0 0 0 0 0 0 0 10.25 1.02302
4 0.0324611 649.413 0 0 649.413 0.033991 220379 0 878844 24.0303 130503 10984.3 258.308 0.0107225 0 0 3.2278e+10 0 0 0 0 0 0 0 0 10.25 1.07124
5 0.033991 645.456 0 0 645.456 0.0355929 241540 0 1.10487e+06 27.0984 125908 11282.2 479.17 0.00640296 0 0 3.22476e+10 0 0 0 0 0 0 0 0 10.25 1.12172
6 0.0355929 641.356 0 0 641.356 0.0372704 264728 0 1.35112e+06 30.4966 121463 11587.4 777.293 0.00437195 0 0 3.22157e+10 0 0 0 0 0 0 0 0 10.25 1.17459
7 0.0372704 637.109 0 0 637.109 0.0390269 290135 0 1.61935e+06 34.2602 117162 11900.1 1259.28 0.0029887 0 0 3.21824e+10 0 0 0 0 0 0 0 0 10.25 1.22994
8 0.0390269 632.712 0 0 632.712 0.0408662 317974 0 1.91142e+06 38.428 113002 12220.3 2037.33 0.00204568 0 0 3.21476e+10 0 0 0 0 0 0 0 0 10.25 1.28791
9 0.0408662 628.163 0 0 628.163 0.0427921 348477 0 2.22937e+06 43.0427 108976 12548.2 3291.6 0.00140198 0 0 3.21112e+10 0 0 0 0 0 0 0 0 10.25 1.34861
10 0.0427921 623.457 0 0 623.457 0.0448088 381896 0 2.57538e+06 48.1519 105083 12883.9 3871.1 0.00116533 0 0 3.20731e+10 0 0 0 0 0 0 0 0 10.25 1.41216
11 0.0448088 618.593 0 0 618.593 0.0469206 418511 0 2.95181e+06 53.8077 101317 13227.5 4092.45 0.00099591 0 0 3.20333e+10 0 0 0 0 0 0 0 0 10.25 1.47872
12 0.0469206 613.566 0 0 613.566 0.0491319 458624 0 3.36121e+06 60.068 97673.9 13579.3 4325.95 0.000851715 0 0 3.19916e+10 0 0 0 0 0 0 0 0 10.25 1.54841
13 0.0491319 608.375 0 0 608.375 0.0514474 502568 0 3.80631e+06 66.9965 94150.7 13939.3 4572.21 0.000728917 0 0 3.19481e+10 0 0 0 0 0 0 0 0 10.25 1.62138
14 0.0514474 603.017 0 0 603.017 0.0538721 550707 0 4.29005e+06 74.6636 90743.4 14307.6 4831.9 0.000681356 0 0 3.19025e+10 0 0 0 0 0 0 0 0 10.25 1.69779
15 0.0538721 597.489 0 0 597.489 0.056411 603439 0 4.8156e+06 83.1469 87448.4 14684.5 5105.69 0.000697342 0 0 3.18549e+10 0 0 0 0 0 0 0 0 10.25 1.77781
16 0.056411 591.79 0 0 591.79 0.0590696 661201 0 5.38635e+06 92.5322 84262.1 15070 5394.3 0.000713828 0 0 3.18051e+10 0 0 0 0 0 0 0 0 10.25 1.86159
17 0.0590696 585.917 0 0 585.917 0.0618534 724468 0 6.00596e+06 102.914 81181.2 15464.2 5698.47 0.000730836 0 0 3.1753e+10 0 0 0 0 0 0 0 0 10.25 1.94933
18 0.0618534 579.869 0 0 579.869 0.0647685 793762 0 6.67834e+06 114.396 78202.3 15867.4 6018.97 0.00075091 0 0 3.16986e+10 0 0 0 0 0 0 0 0 10.25 2.0412
19 0.0647685 573.644 0 0 573.644 0.0678209 869654 0 7.40767e+06 127.095 75322.4 16279.5 6356.63 0.000828466 0 0 3.16417e+10 0 0 0 0 0 0 0 0 10.25 2.1374
20 0.0678209 567.242 0 0 567.242 0.0710172 952766 0 8.19844e+06 141.135 72538.3 16700.8 6712.28 0.000913951 0 0 3.15822e+10 0 0 0 0 0 0 0 0 10.25 2.23813
21 0.0710172 560.662 0 0 560.662 0.0743642 1.04378e+06 0 9.05545e+06 156.658 69847 17131.3 7086.8 0.00100818 0 0 3.15201e+10 0 0 0 0 0 0 0 0 10.25 2.34361
22 0.0743642 553.902 0 0 553.902 0.0778689 1.14344e+06 0 9.9838e+06 173.816 67245.6 17571.2 7481.12 0.00111202 0 0 3.14551e+10 0 0 0 0 0 0 0 0 10.25 2.45406
23 0.0778689 546.964 0 0 546.964 0.0815387 1.25257e+06 0 1.0989e+07 192.78 64731.3 18020.5 7896.18 0.00124313 0 0 3.13873e+10 0 0 0 0 0 0 0 0 10.25 2.56971
24 0.0815387 539.848 0 0 539.848 0.0853815 1.37205e+06 0 1.20768e+07 213.736 62301.4 18479.5 8332.98 0.00140647 0 0 3.13164e+10 0 0 0 0 0 0 0 0 10.25 2.69082
25 0.0853815 532.554 0 0 532.554 0.0894054 1.50286e+06 0 1.32534e+07 236.89 59953.2 18948.1 8792.55 0.00159095 0 0 3.12423e+10 0 0 0 0 0 0 0 0 10.25 2.81764
26 0.0894054 525.083 0 0 525.083 0.0936189 1.64606e+06 0 1.45255e+07 262.469 57684.1 19426.5 9275.97 0.00179925 0 0 3.11649e+10 0 0 0 0 0 0 0 0 10.25 2.95043
27 0.0936189 517.436 0 0 517.436 0.0980311 1.80281e+06 0 1.59e+07 290.72 55491.8 19914.9 9784.34 0.00203441 0 0 3.10841e+10 0 0 0 0 0 0 0 0 10.25 3.08948
28 0.0980311 509.617 0 0 509.617 0.102651 1.97439e+06 0 1.73843e+07 321.92 53373.7 20413.1 10318.8 0.00228478 0 0 3.09997e+10 0 0 0 0 0 0 0 0 10.25 3.23508
29 0.102651 501.627 0 0 501.627 0.107489 2.16217e+06 0 1.89863e+07 356.368 51327.6 20921.5 10880.6 0.00256411 0 0 3.09115e+10 0 0 0 0 0 0 0 0 10.25 3.38754
30 0.107489 493.469 0 0 493.469 0.112555 2.36768e+06 0 2.07143e+07 394.397 49351.1 21439.9 11471 0.00287703 0 0 3.08195e+10 0 0 0 0 0 0 0 0 10.25 3.54719
31 0.112555 485.147 0 0 485.147 0.117859 2.59257e+06 0 2.2577e+07 436.37 47442.2 21968.5 12091.1 0.00322752 0 0 3.07235e+10 0 0 0 0 0 0 0 0 10.25 3.71437
32 0.117859 476.665 0 0 476.665 0.123414 2.83864e+06 0 2.45837e+07 482.69 45598.6 22507.4 12742.5 0.00361614 0 0 3.06232e+10 0 0 0 0 0 0 0 0 10.25 3.88942
33 0.123414 468.027 0 0 468.027 0.12923 3.10786e+06 0 2.67442e+07 533.796 43818.3 23056.6 12663.5 0.00403567 0 0 3.05185e+10 0 0 0 0 0 0 0 0 10.25 4.07272
34 0.12923 459.237 0 0 459.237 0.135321 3.40238e+06 0 2.90686e+07 590.172 42099.3 23616.1 12519.4 0.00450306 0 0 3.04094e+10 0 0 0 0 0 0 0 0 10.25 4.26466
35 0.135321 450.303 0 0 450.303 0.141698 3.72454e+06 0 3.15677e+07 652.347 40439.6 24185.9 12376.6 0.00502365 0 0 3.02954e+10 0 0 0 0 0 0 0 0 10.25 4.46565
36 0.141698 441.229 0 0 441.229 0.148376 4.0769e+06 0 3.42527e+07 720.907 38837.5 24766.2 12235.5 0.00560333 0 0 3.01766e+10 0 0 0 0 0 0 0 0 10.25 4.67611
37 0.148376 432.022 0 0 432.022 0.155369 4.46225e+06 0 3.71353e+07 796.489 37291 25356.8 12118.4 0.00623699 0 0 3.00527e+10 0 0 0 0 0 0 0 0 10.25 4.89649
38 0.155369 422.689 0 0 422.689 0.162691 4.88362e+06 0 4.02277e+07 879.796 35798.5 25957.8 12035.7 0.00692164 0 0 2.99234e+10 0 0 0 0 0 0 0 0 10.25 5.12725
39 0.162691 413.239 0 0 413.239 0.170358 5.34432e+06 0 4.35426e+07 971.596 34358.2 26569.2 11953.1 0.00768008 0 0 2.97887e+10 0 0 0 0 0 0 0 0 10.25 5.36889
40 0.170358 403.678 0 0 403.678 0.178387 5.84796e+06 0 4.70933e+07 1072.73 32968.4 27190.9 11870.5 0.00852009 0 0 2.96483e+10 0 0 0 0 0 0 0 0 10.25 5.62192
41 0.178387 394.016 0 0 394.016 0.186794 6.39846e+06 0 5.08934e+07 1184.13 31627.6 27822.9 11787.9 0.00945026 0 0 2.9502e+10 0 0 0 0 0 0 0 0 10.25 5.88688
42 0.186794 384.263 0 0 384.263 0.195598 7.0001e+06 0 5.49569e+07 1306.81 30334.1 28465.1 11700.2 0.0104846 0 0 2.93495e+10 0 0 0 0 0 0 0 0 10.25 6.16432
43 0.195598 374.426 0 0 374.426 0.204816 7.65754e+06 0 5.92984e+07 1441.86 29086.6 29117.5 11606 0.0116366 0 0 2.91907e+10 0 0 0 0 0 0 0 0 10.25 6.45483
44 0.204816 364.517 0 0 364.517 0.214469 8.37584e+06 0 6.39327e+07 1590.51 27883.5 29779.9 11512.1 0.0129125 0 0 2.90254e+10 0 0 0 0 0 0 0 0 10.25 6.75904
45 0.214469 354.547 0 0 354.547 0.224576 9.16049e+06 0 6.88752e+07 1754.08 26723.4 30452.2 11418.4 0.0143253 0 0 2.88532e+10 0 0 0 0 0 0 0 0 10.25 7.07758
46 0.224576 344.526 0 0 344.526 0.23516 1.00175e+07 0 7.41414e+07 1934.03 25605 31134.4 11324.9 0.0158893 0 0 2.8674e+10 0 0 0 0 0 0 0 0 10.25 7.41114
47 0.23516 334.466 0 0 334.466 0.246243 1.09534e+07 0 7.97469e+07 2131.93 24526.8 31826.3 11229.3 0.017624 0 0 2.84876e+10 0 0 0 0 0 0 0 0 10.25 7.76041
48 0.246243 324.378 0 0 324.378 0.257848 1.19751e+07 0 8.57079e+07 2349.53 23487.7 32527.6 11127.8 0.0195544 0 0 2.82937e+10 0 0 0 0 0 0 0 0 10.25 8.12615
49 0.257848 314.275 0 0 314.275 0.27 1.30905e+07 0 9.20405e+07 2588.72 22486.4 33238.2 11026.9 0.0216911 0 0 2.80921e+10 0 0 0 0 0 0 0 0 10.25 8.50912
50 0.27 304.168 0 0 304.168 0.282725 1.43078e+07 0 9.87607e+07 2851.56 21521.7 33958 10926.4 0.0240554 0 0 2.78825e+10 0 0 0 0 0 0 0 0 10.25 8.91015
51 0.282725 294.072 0 0 294.072 0.296049 1.56361e+07 0 1.05885e+08 3140.3 20592.3 34686.6 10826.4 0.0266708 0 0 2.76647e+10 0 0 0 0 0 0 0 0 10.25 9.33007
52 0.296049 283.998 0 0 283.998 0.310001 1.70852e+07 0 1.13428e+08 3457.42 19697.2 35423.7 10726.8 0.029563 0 0 2.74385e+10 0 0 0 0 0 0 0 0 10.25 9.76978
53 0.310001 273.96 0 0 273.96 0.324611 1.86656e+07 0 1.21407e+08 3805.59 18835.3 36169.2 10707.8 0.0325152 0 0 2.72036e+10 0 0 0 0 0 0 0 0 10.25 10.2302
54 0.324611 263.971 0 0 263.971 0.33991 2.0389e+07 0 1.29837e+08 4187.73 18005.4 36922.7 10694.3 0.0357328 0 0 2.69598e+10 0 0 0 0 0 0 0 0 10.25 10.7124
55 0.33991 254.044 0 0 254.044 0.355929 2.22677e+07 0 1.38733e+08 4607.01 17206.7 37683.9 10679.4 0.0392614 0 0 2.67068e+10 0 0 0 0 0 0 0 0 10.25 11.2172
56 0.355929 244.193 0 0 244.193 0.372704 2.43153e+07 0 1.48108e+08 5066.91 16437.9 38452.3 10663.1 0.04313 0 0 2.64444e+10 0 0 0 0 0 0 0 0 10.25 11.7459
57 0.372704 234.43 0 0 234.43 0.390269 2.65463e+07 0 1.57977e+08 5571.19 15698.3 39227.7 10645.4 0.0473704 0 0 2.61725e+10 0 0 0 0 0 0 0 0 10.25 12.2994
58 0.390269 224.77 0 0 224.77 0.408662 2.89765e+07 0 1.68352e+08 6123.93 14986.8 40009.5 10689.9 0.0517071 0 0 2.58907e+10 0 0 0 0 0 0 0 0 10.25 12.8791
59 0.408662 215.225 0 0 215.225 0.427921 3.1623e+07 0 1.79245e+08 6729.59 14302.5 40797.3 10921.7 0.0554543 0 0 2.55989e+10 0 0 0 0 0 0 0 0 10.25 13.4861
60 0.427921 205.807 0 0 205.807 0.448088 3.4504e+07 0 1.90666e+08 7392.98 13644.5 41590.7 11153.7 0.0594776 0 0 2.52968e+10 0 0 0 0 0 0 0 0 10.25 14.1216
